index,t,days,siteID,lpC,sdlpC,MLD,dMLD,N0,light,rPC,sdrPC,zeu,sdzeu,lpC_median,latitude,lpC_lb68,lpC_ub68,lpC_lb95,lpC_ub95
137,1083,352,3,NaN,1.577773251325,144.39102035145,0.427893093207625,17.727151875,12.9382234490691,NaN,0.213696444904829,NaN,5.45427031400597,NaN,52.5,NaN,NaN,NaN,NaN
138,1091,360,3,NaN,1.32135604792077,171.270265159343,-0.480882045347959,17.727151875,16.3786030346423,NaN,0.162077168295398,NaN,7.20556328561862,NaN,52.5,NaN,NaN,NaN,NaN
139,1097,1,3,NaN,0.699044020411244,142.45495473716,-0.960871980132376,17.727151875,22.9836664203941,NaN,0.0994255133534015,NaN,5.7663159613511,NaN,52.5,NaN,NaN,NaN,NaN
140,1104,8,3,NaN,0.699044020411244,142.45495473716,0.7822527609545,17.727151875,19.7674165441365,NaN,0.0994255133534015,NaN,5.7663159613511,NaN,52.5,NaN,NaN,NaN,NaN
141,1112,16,3,NaN,0.620009196535687,157.814441110227,0.924526929164125,17.727151875,17.0130352386797,NaN,0.136174135563242,NaN,5.9760701885941,NaN,52.5,NaN,NaN,NaN,NaN
142,1120,24,3,1.95043161657773,1.17124350360441,161.229021000068,0.4268224999695,17.727151875,29.3958588612715,-0.00229508772635705,0.0565996223572589,59.7122441568741,5.09369054836499,1.95043161657773,52.5,0.77918811297332,3.12167512018214,-0.39205539063109,4.29291862378655
143,1128,32,3,1.84938555423071,1.42791078662462,164.643601037099,0.374489788695875,17.727151875,22.0261136472335,-0.105354616535887,0.155135704323897,57.8783846189736,5.2714384505637,1.84938555423071,52.5,0.42147476760609,3.27729634085533,-1.00643601901853,4.70520712747995
144,1136,40,3,0.828788489876546,1.54915152543509,168.058181109495,0.165158903920251,17.727151875,36.5711773218412,0.149846372410305,0.204967792372946,58.299441020953,5.74810836434772,0.828788489876546,52.5,-0.720363035558544,2.37794001531164,-2.26951456099363,3.92709154074673
145,1144,48,3,2.02755946915897,1.11701741094806,170.216775928769,-0.044171985091167,17.727151875,40.8276926771912,-0.0201132491499573,0.15919813185192,60.1914062718227,4.48502109110811,2.02755946915897,52.5,0.91054205821091,3.14457688010703,-0.20647535273715,4.26159429105509
146,1152,56,3,1.86665347595932,0.811190281745154,168.607414731185,-0.201170157943334,17.727151875,49.2784105162195,0.0451604581601641,0.118140292526746,56.0401782957058,3.66048826535005,1.86665347595932,52.5,1.05546319421417,2.67784375770447,0.244272912469012,3.48903403944963
147,1160,64,3,2.22793714124063,0.647178046393634,166.998053467307,-0.16324860116675,17.727151875,52.3966419939621,0.0510276058615906,0.104445325428719,55.5014832731424,3.7811286983997,2.22793714124063,52.5,1.580759094847,2.87511518763426,0.933581048453362,3.5222932340279
148,1168,72,3,2.63615798813335,0.61465361694795,165.388692138129,-0.112686516908833,17.727151875,63.8749364542634,-0.0216076258063231,0.096898291397665,56.4050050224205,4.27742392392616,2.63615798813335,52.5,2.0215043711854,3.2508116050813,1.40685075423745,3.86546522202925
149,1176,80,3,2.46329698168277,0.526464332958786,164.689448303183,-0.0621244314616251,17.727151875,81.7808723237771,0.0242951538958819,0.0831666348574958,54.8636793075012,4.40779120484124,2.46329698168277,52.5,1.93683264872398,2.98976131464156,1.4103683157652,3.51622564760034
150,1184,88,3,2.65765821284982,0.553692938729681,164.293577061495,-0.0494839000136255,17.727151875,50.6929598487288,-0.00515612073288007,0.0969090177975066,52.2717653857342,4.04256663468748,2.65765821284982,52.5,2.10396527412014,3.2113511515795,1.55027233539046,3.76504409030918
151,1192,96,3,2.61640924698678,0.578259595902302,163.89770578305,-0.884863779553125,17.727151875,98.6846842550859,0.00389071968902624,0.0913343494029176,53.9437977314996,4.17683835476228,2.61640924698678,52.5,2.03814965108448,3.19466884288908,1.45989005518218,3.77292843879138
152,1200,104,3,2.647535004499,0.498418805012705,163.501834702856,-1.83958361008933,17.727151875,77.6978048519396,0.00168553696198078,0.0789831832193956,51.515419959791,4.59298160345209,2.647535004499,52.5,2.14911619948629,3.1459538095117,1.65069739447359,3.64437261452441
153,1208,112,3,2.66101930019483,0.429681202797405,143.05684635222,-2.7943034742324,17.727151875,79.9318267870695,0.0338309264675173,0.0643008404232183,47.5515207276085,5.30423641414997,2.66101930019483,52.5,2.23133809739742,3.09070050299224,1.80165689460002,3.52038170578964
154,1216,120,3,2.93166671193498,0.38457411878061,119.747699140906,-2.86523526025593,17.727151875,59.3847913145049,-0.00782768506344764,0.0852301981858657,47.1585036968195,4.50942091732718,2.93166671193498,52.5,2.54709259315437,3.31624083071559,2.16251847437376,3.7008149494962
155,1224,128,3,2.86904523142739,0.558613903646084,96.4385513212783,-2.47796977165187,17.727151875,123.237657295443,0.0170167551988468,0.0781778356936138,48.4246252955337,6.45628956299906,2.86904523142739,52.5,2.31043132778131,3.42765913507347,1.75181742413522,3.98627303871956
156,1232,136,3,3.00517927301817,0.468491307646197,74.2912001060776,-2.09070426076445,17.727151875,115.504506261357,0.0547876431884369,0.0705582319138396,43.8263126977952,7.53613742273852,3.00517927301817,52.5,2.53668796537197,3.47367058066437,2.06819665772578,3.94216188831056
157,1240,144,3,3.44348041852565,0.462749894223759,60.276424621261,-1.75184693735955,17.727151875,127.932560795701,0.0796373441507204,0.0798521596396882,37.5317209854064,8.30123786575842,3.44348041852565,52.5,2.98073052430189,3.90623031274941,2.51798063007813,4.36898020697317
158,1248,152,3,4.08057917173141,0.512893186158765,46.2616490629316,-1.60912155737204,17.727151875,121.929878092929,-0.00482326113918616,0.0571703079367567,30.7021060240935,8.03129320278262,4.08057917173141,52.5,3.56768598557264,4.59347235789017,3.05479279941388,5.10636554404894
159,1256,160,3,4.04199308261791,0.444462744124894,32.2468736094484,-1.03822003361045,17.727151875,66.8367266518771,-0.0192779550248877,0.0476936415342149,33.7594560588072,7.29482744803941,4.04199308261791,52.5,3.59753033849302,4.4864558267428,3.15306759436812,4.9309185708677
160,1264,168,3,3.88776944241882,0.386225846537825,21.657507244332,-0.467318516556788,17.727151875,113.188483577786,-0.0227622906128315,0.048996155744116,36.0058980367585,6.38365284039082,3.88776944241882,52.5,3.501543595881,4.27399528895664,3.11531774934317,4.66022113549447
161,1272,176,3,3.70567111751616,0.318451859684163,21.3443682562808,-0.0391423763686583,17.727151875,105.93554077076,-0.0374197990424024,0.0505895243604503,37.7291395539381,5.57594225243886,3.70567111751616,52.5,3.387219257832,4.02412297720032,3.06876739814783,4.34257483688449
162,1280,184,3,3.40631272517696,0.390831741882925,21.0312292120855,-0.0179677228826166,17.727151875,96.364934460925,0.00433311273628262,0.0478639259373122,39.8071389396328,5.69792774056246,3.40631272517696,52.5,3.01548098329403,3.79714446705989,2.62464924141111,4.18797620894281
163,1288,192,3,3.44097762706721,0.408061771065559,20.7180902114842,0.0243815862642626,17.727151875,129.752351228791,-0.0207686198871472,0.0489758769727746,38.0793256927203,5.40875774673984,3.44097762706721,52.5,3.03291585600165,3.84903939813277,2.62485408493609,4.25710116919833
164,1296,200,3,3.27482866797004,0.394691712518029,20.913142907098,0.066730892655475,17.727151875,145.296871147524,-0.00526748838387627,0.0497412171243286,43.2609000240106,6.38319834321545,3.27482866797004,52.5,2.88013695545201,3.66952038048807,2.48544524293398,4.0642120930061
165,1304,208,3,3.23268876089902,0.403982008907411,21.6163872824278,0.0879055445841333,17.727151875,99.5985342315272,0.0076012930424925,0.0475628577392653,43.9104342062777,5.96562033476471,3.23268876089902,52.5,2.82870675199161,3.63667076980643,2.4247247430842,4.04065277871384
166,1312,216,3,3.29349910523897,0.388030270142056,22.3196316352156,0.105355307712329,17.727151875,134.696332470007,-0.00177654086357805,0.0623241377768359,41.2531321845458,5.48788067976788,3.29349910523897,52.5,2.90546883509691,3.68152937538103,2.51743856495486,4.06955964552308
167,1320,224,3,3.27928677833034,0.52538697883299,23.0228759771172,0.133274928824633,17.727151875,100.994683856469,0.022623829592374,0.0654958839055984,41.2375887025731,5.22841050207828,3.27928677833034,52.5,2.75389979949735,3.80467375716333,2.22851282066436,4.33006073599632
168,1328,232,3,3.46027741506934,0.333981926780274,24.1449146675237,0.161194549188092,17.727151875,74.1274505355654,-0.00114114904770725,0.0453122198699746,37.8277946911592,5.60803545616732,3.46027741506934,52.5,3.12629548828907,3.79425934184961,2.79231356150879,4.12824126862989
169,1336,240,3,3.45114822268768,0.363891084658482,25.5182299270068,0.171664404887012,17.727151875,110.863577325325,-0.0175330803093415,0.0436614692692393,38.335430966848,5.24085658788155,3.45114822268768,52.5,3.0872571380292,3.81503930734616,2.72336605337072,4.17893039200464
170,1344,248,3,3.31088358021295,0.322907431865884,26.8915451576314,0.320772680747837,17.727151875,84.6411652731293,0.0130618246502998,0.0441770630050129,37.9196411359977,5.04541796121083,3.31088358021295,52.5,2.98797614834707,3.63379101207883,2.66506871648118,3.95669844394472
171,1352,256,3,3.41537817741534,0.393988449267665,28.264860384812,0.519583715499825,17.727151875,46.0631221864037,-0.0394830560095431,0.0568177511792711,38.722317907761,5.81937867342693,3.41537817741534,52.5,3.02138972814768,3.80936662668301,2.62740127888001,4.20335507595067
172,1360,264,3,3.099513729339,0.379503925188124,33.2167742649549,0.718394749231504,17.727151875,80.1068987940246,0.000128894641655385,0.0785850630968496,40.6144538079703,5.16565642883299,3.099513729339,52.5,2.72000980415088,3.47901765452712,2.34050587896275,3.85852157971525
173,1368,272,3,3.10054488647225,0.568823847622765,39.3615543296272,0.768097505623963,17.727151875,43.0347879984791,-0.0273319667430943,0.0792125057039747,43.7512138317364,5.55605522836206,3.10054488647225,52.5,2.53172103884949,3.66936873409502,1.96289719122672,4.23819258171778
174,1376,280,3,2.88188915252749,0.365322050538666,45.5063343663681,0.667985533426213,17.727151875,56.2396873049024,0.00525329827949112,0.0695739321807163,44.3899039917196,4.87789684797074,2.88188915252749,52.5,2.51656710198882,3.24721120306616,2.15124505145016,3.61253325360482
175,1384,288,3,2.92391553876343,0.486043205988672,51.65111439993,0.567873558795283,17.727151875,48.9086801489683,-0.0399903473664895,0.099760334242416,44.8981025005386,5.40273532650485,2.92391553876343,52.5,2.43787233277476,3.4099587447521,1.95182912678609,3.89600195074077
176,1392,296,3,2.60399275983151,0.706116394641053,55.3932071318563,0.467761587637167,17.727151875,43.9581303410478,-0.0231053418635451,0.111057866756093,47.2409459434454,5.06942966686114,2.60399275983151,52.5,1.89787636519046,3.31010915447256,1.1917599705494,4.01622554911362
177,1400,304,3,2.41915002492315,0.689693095652212,59.1352997774549,0.486103133650287,17.727151875,29.0381808144604,0.0161378512064558,0.0690776865148121,47.2411452793086,4.99270583212912,2.41915002492315,52.5,1.72945692927094,3.10884312057536,1.03976383361873,3.79853621622757
178,1408,312,3,2.54310654296041,0.650089395359638,62.877392503222,0.632835548015109,17.727151875,17.8562670757037,-0.0186321509501031,0.0743362656572849,48.0300015578538,4.81152414799834,2.54310654296041,52.5,1.89301714760077,3.19319593832005,1.24292775224113,3.84328533367969
179,1416,320,3,2.47037076188577,0.550746977823233,67.0596823394632,0.779567957811613,17.727151875,26.055571832905,0.0141928640311979,0.0610623712092856,47.1347507701646,4.45070019252947,2.47037076188577,52.5,1.91962378406254,3.021117739709,1.3688768062393,3.57186471753224
180,1424,328,3,2.6037276034468,0.430947888604706,74.3233529298175,0.907958819677159,17.727151875,24.3317299673643,NaN,0.119016189562394,51.6261169455062,4.2915226871048,2.6037276034468,52.5,2.17277971484209,3.03467549205151,1.74183182623739,3.46562338065621
181,1432,336,3,NaN,0.872567227928167,81.5870234907007,1.05251691005848,17.727151875,23.2214809670055,NaN,0.175335496339745,NaN,4.60825223760159,NaN,52.5,NaN,NaN,NaN,NaN
182,1440,344,3,NaN,1.22964351751702,88.850694011715,1.43800515694751,17.727151875,14.7785550761833,NaN,0.216659587902991,NaN,5.45723773923102,NaN,52.5,NaN,NaN,NaN,NaN
183,1448,352,3,NaN,1.31145684780513,99.583758771221,3.07695523128419,17.727151875,17.6575869750369,NaN,0.222133521960455,NaN,6.88446142267612,NaN,52.5,NaN,NaN,NaN,NaN
184,1456,360,3,NaN,1.17593218504683,116.099147257441,2.62974419963811,17.727151875,13.4281160348787,NaN,0.226354110354662,NaN,5.53952499579892,NaN,52.5,NaN,NaN,NaN,NaN
185,1462,1,3,NaN,1.37579189803728,151.048001486262,2.47344939112753,17.727151875,20.2460860714633,NaN,0.17993660243371,NaN,7.16221312672676,NaN,52.5,NaN,NaN,NaN,NaN
186,1469,8,3,NaN,1.37579189803728,151.048001486262,1.16054386315246,17.727151875,19.1660993467906,NaN,0.17993660243371,NaN,7.16221312672676,NaN,52.5,NaN,NaN,NaN,NaN
187,1477,16,3,NaN,0.871844485935012,163.812314568228,1.78924134340275,17.727151875,16.1905590846294,NaN,0.178873242046907,NaN,6.08444323640969,NaN,52.5,NaN,NaN,NaN,NaN
188,1485,24,3,2.14907435096495,1.4973549853278,178.901054201921,1.88609245307746,17.727151875,24.6297437125724,0.0947147866754384,0.13970172969493,59.1371406691753,4.69824790044156,2.14907435096495,52.5,0.65171936563715,3.64642933629275,-0.84563561969065,5.14378432162055
189,1493,32,3,2.28013619386283,1.11361620252696,193.989793727928,1.76452959992821,17.727151875,32.098980785071,0.0243348789010737,0.096578884942538,57.7992031062476,6.18094414710758,2.28013619386283,52.5,1.16651999133587,3.39375239638979,0.0529037888089099,4.50736859891675
190,1501,40,3,2.157863357223,1.16738205397735,209.078533442087,1.27827818269529,17.727151875,40.103039998879,0.0164908681429058,0.133996989760994,60.1075466221937,6.17819285777485,2.157863357223,52.5,0.99048130324565,3.32524541120035,-0.1769007507317,4.4926274651777
191,1509,48,3,2.29905402037155,1.02146495490994,221.249764600198,0.7920267396365,17.727151875,30.9908338173987,0.0327105703077404,0.143628124888685,59.5992101958402,5.16254034920315,2.29905402037155,52.5,1.27758906546161,3.32051897528149,0.25612411055167,4.34198393019143
192,1517,56,3,2.56073858283348,0.96136184809827,224.668470112615,0.427338178174375,17.727151875,40.6631026154572,0.0222905835253954,0.123793222259553,58.6095273800697,4.91426685220957,2.56073858283348,52.5,1.59937673473521,3.52210043093175,0.63801488663694,4.48346227903002
193,1525,64,3,2.73906325103663,0.820521878352848,228.087175193363,-0.229182964911042,17.727151875,55.6883735325263,-0.047040302283238,0.148321788582268,59.3210157629855,4.87703895382486,2.73906325103663,52.5,1.91854137268378,3.55958512938948,1.09801949433093,4.38010700774233
194,1533,72,3,2.36274083277074,1.1076214942402,231.505880876383,-1.104544447023,17.727151875,74.434595375259,-0.0574161235499195,0.148512163509732,60.9506513468429,4.3825705810785,2.36274083277074,52.5,1.25511933853054,3.47036232701094,0.14749784429034,4.57798382125114
195,1541,80,3,1.90341184437139,0.948172027327931,219.16807895475,-1.97990596629954,17.727151875,46.9025552914169,0.0938438475545151,0.129472448035886,62.686636967196,4.99567833520137,1.90341184437139,52.5,0.955239817043459,2.85158387169932,0.00706778971552802,3.79975589902725
196,1549,88,3,2.6541626248075,0.646752084720941,201.578108464811,-2.19874631747054,17.727151875,65.7688006415137,-0.0136052129024902,0.107895105377622,58.3375522686384,5.54706941171288,2.6541626248075,52.5,2.00741054008656,3.30091470952844,1.36065845536562,3.94766679424938
197,1557,96,3,2.54532092158759,0.648193656108311,183.988137685194,-2.72014343957796,17.727151875,90.2962292701599,-0.00395317886452358,0.0968637669073352,56.5593027301969,4.52234525367763,2.54532092158759,52.5,1.89712726547928,3.1935145776959,1.24893360937097,3.84170823380421
198,1565,104,3,2.5136954906714,0.597003027662428,166.398167335457,-3.31602584088292,17.727151875,102.804106317391,-0.0366560585488364,0.125397679289452,55.5419795769461,4.63240865237846,2.5136954906714,52.5,1.91669246300897,3.11069851833383,1.31968943534654,3.70770154599626
199,1573,112,3,2.22044702228071,0.862122623551145,136.29466591494,-3.91190825791959,17.727151875,99.4894332042846,0.0406539777607147,0.113529801625802,57.3389363410744,4.39438362171806,2.22044702228071,52.5,1.35832439872956,3.08256964583186,0.49620177517842,3.944692269383
200,1581,120,3,2.54567884436643,0.566484993490604,104.403517504004,-3.84257062438601,17.727151875,98.8621965663938,0.00192057544741314,0.0922607070835827,51.8727546744221,4.53510736129777,2.54567884436643,52.5,1.97919385087583,3.11216383785703,1.41270885738522,3.67864883134764
201,1589,128,3,2.56104344794572,0.590641258919689,72.5123691453868,-2.69198724895373,17.727151875,84.0041494728833,0.036477155285114,0.0880625041769611,48.8609230336552,6.47510577592036,2.56104344794572,52.5,1.97040218902603,3.15168470686541,1.37976093010634,3.7423259657851
202,1597,136,3,2.85286069022663,0.509197751294518,44.0729709296758,-1.54140387695421,17.727151875,128.088502665107,0.0757372587372783,0.0798794515895989,44.2974312252308,6.9389533616624,2.85286069022663,52.5,2.34366293893211,3.36205844152115,1.83446518763759,3.87125619281567
203,1605,144,3,3.45875876012485,0.413732904718581,39.7958235291145,-0.534643427085275,17.727151875,101.267379328953,-0.0384124815779376,0.0707254527832273,38.8186063064805,8.11998757343265,3.45875876012485,52.5,3.04502585540627,3.87249166484343,2.63129295068769,4.28622456956201
204,1613,152,3,3.15145890750136,0.499628183211159,35.5186760984858,-0.521440088535771,17.727151875,70.2175924356887,0.0153362784277901,0.067947497799226,37.7686132628724,8.16748396204,3.15145890750136,52.5,2.6518307242902,3.65108709071252,2.15220254107904,4.15071527392368
205,1621,160,3,3.27414913492368,0.390862133328382,31.2415286796292,-0.468626732444737,17.727151875,110.097069069523,-0.036500981984219,0.0602792365692565,41.8578830749796,6.75774387546273,3.27414913492368,52.5,2.8832870015953,3.66501126825206,2.49242486826692,4.05587340158044
206,1629,168,3,2.98214127904993,0.415214683674356,27.281261404256,-0.415813377940408,17.727151875,122.276931352191,0.0275829509433517,0.0729984857715197,44.9722565125762,7.21482845836697,2.98214127904993,52.5,2.56692659537557,3.39735596272429,2.15171191170122,3.81257064639864
207,1637,176,3,3.20280488659673,0.521635521690941,24.2716345198121,-0.376203364813008,17.727151875,119.05220150491,0.00203628854057183,0.0585449462068145,45.2279886866284,8.53666126894367,3.20280488659673,52.5,2.68116936490579,3.72444040828767,2.15953384321485,4.24607592997861
208,1645,184,3,3.21909519492131,0.532555068096159,21.2620076090594,-0.324523244863029,17.727151875,152.278756059987,0.0158063933348009,0.0507348399794221,43.6446140576573,6.95182993893578,3.21909519492131,52.5,2.68654012682515,3.75165026301747,2.15398505872899,4.28420533111363
209,1653,192,3,3.34554634159972,0.469382781340006,18.2523806487438,-0.221163001772775,17.727151875,107.533346325493,0.00480227483071187,0.0477092708334172,42.9665830161841,6.01554174721108,3.34554634159972,52.5,2.87616356025971,3.81492912293973,2.40678077891971,4.28431190427973
210,1661,200,3,3.38396454024541,0.488988830933727,16.4830766430994,-0.117802756211408,17.727151875,96.9368367320883,-0.0204971396825772,0.0550665850619654,43.3879610023239,6.3055423143215,3.38396454024541,52.5,2.89497570931168,3.87295337117914,2.40598687837796,4.36194220211286
211,1669,208,3,3.2199874227848,0.445666322309087,15.9540955665128,-0.0661226348071874,17.727151875,120.270121872794,-0.002960792955519,0.0499292253301532,44.3601607368395,6.97958625596319,3.2199874227848,52.5,2.77432110047571,3.66565374509389,2.32865477816663,4.11132006740297
212,1677,216,3,3.19630107914064,0.432232499359733,15.42511449967,0.0131013959580708,17.727151875,86.2591287197312,-0.0324579407839911,0.0682220449508111,45.958999977576,6.11000314395017,3.19630107914064,52.5,2.76406857978091,3.62853357850037,2.33183608042117,4.06076607786011
213,1685,224,3,2.93663755286873,0.511146020265927,14.8961334077269,0.139859844971862,17.727151875,93.7863640725601,0.00155052764519167,0.075448102214942,49.7557006833295,6.81506682867542,2.93663755286873,52.5,2.4254915326028,3.44778357313466,1.91434551233688,3.95892959340058
214,1693,232,3,2.94904177403025,0.545638076195019,16.2685290695065,0.266618295545796,17.727151875,96.5834599850915,-0.0231259301651616,0.0602257697485179,48.0311906031608,7.12683369761717,2.94904177403025,52.5,2.40340369783523,3.49467985022527,1.85776562164021,4.04031792642029
215,1701,240,3,2.76403433270896,0.49404230345963,18.7817507789947,0.314152713374892,17.727151875,71.544162992855,0.0200439666774928,0.0599336008414505,47.1359499296387,6.22770794413429,2.76403433270896,52.5,2.26999202924933,3.25807663616859,1.7759497257897,3.75211893962822
216,1709,248,3,2.92438606612891,0.372926564460601,21.294972500826,0.450670882159567,17.727151875,82.3542992342649,-0.0200552775968579,0.0738044385814246,47.1411175250351,4.48649457831033,2.92438606612891,52.5,2.55145950166831,3.29731263058951,2.17853293720771,3.67023919505011
217,1717,256,3,2.76394384535404,0.57146561412822,23.8081941905039,0.632695103697129,17.727151875,76.8188256743288,-0.00846896937211076,0.0780008637762428,47.3793520385695,4.852540536337,2.76394384535404,52.5,2.19247823122582,3.33540945948226,1.6210126170976,3.90687507361048
218,1725,264,3,2.69619209037716,0.375581495810562,29.5978519508243,0.814719330634992,17.727151875,48.9008858765296,-0.0165947766487753,0.0608655417773029,45.821814638178,4.37924744430705,2.69619209037716,52.5,2.3206105945666,3.07177358618772,1.94502909875604,3.44735508199828
219,1733,272,3,2.56343387718696,0.38347853748745,36.4796549895571,0.860225386040079,17.727151875,55.643348951239,0.0264061629917497,0.0658012322166387,45.5165000725791,4.07671412557708,2.56343387718696,52.5,2.17995533969951,2.94691241467441,1.79647680221206,3.33039095216186
220,1741,280,3,2.77468318112095,0.439326465844186,43.3614581257437,0.780139488435054,17.727151875,54.722090836617,-0.0420848382714851,0.0816453365405224,48.6873277342988,4.1537338041027,2.77468318112095,52.5,2.33535671527676,3.21400964696514,1.89603024943258,3.65333611280932
221,1749,288,3,2.43800447494908,0.583478314456981,50.2432612157862,0.700053581326379,17.727151875,51.6062588093296,-0.0263205321955845,0.103640541670176,49.7763245441522,3.84167553295175,2.43800447494908,52.5,1.8545261604921,3.02148278940606,1.27104784603512,3.60496110386304
222,1757,296,3,2.2274402173844,0.661255851365586,55.2030027119984,0.619967681844204,17.727151875,40.9497937168219,-0.0185221167678648,0.140041987954595,50.8103236171941,4.24940354863916,2.2274402173844,52.5,1.56618436601881,2.88869606874999,0.904928514653228,3.54995192011557
223,1765,304,3,2.07926328324149,0.928985177507722,60.1627440775768,0.657806547875341,17.727151875,33.0920710093744,0.0117643565867285,0.11104827761217,52.3471344431247,4.78849670570056,2.07926328324149,52.5,1.15027810573377,3.00824846074921,0.221292928226046,3.93723363825693
224,1773,312,3,2.15361459558796,0.915557205048018,65.1224855800471,0.960517516674267,17.727151875,15.4987977145516,0.00194296889381495,0.0660512381351402,55.4182495869546,3.75139351780444,2.15361459558796,52.5,1.23805739053994,3.06917180063598,0.322500185491924,3.984729005684
225,1781,320,3,2.35389049038578,0.837958762891321,70.9903598610066,1.26322847432285,17.727151875,25.6812003493856,-0.00182576062521027,0.0308899760258405,54.9908078888362,3.97462026040553,2.35389049038578,52.5,1.51593172749446,3.1918492532771,0.677972964603138,4.02980801616842
226,1789,328,3,2.89558808530986,0.370597346497618,83.2151644777592,1.52810056711168,17.727151875,16.8949291370304,NaN,0.102563151958304,53.4035790053677,3.06481987219038,2.89558808530986,52.5,2.52499073881224,3.26618543180748,2.15439339231462,3.6367827783051
227,1797,336,3,NaN,0.784584404551593,95.4399689637954,1.52507568584274,17.727151875,22.9463150464856,NaN,0.134874507294074,NaN,5.52063014132079,NaN,52.5,NaN,NaN,NaN,NaN
228,1805,344,3,NaN,0.891473984198799,107.664773471687,1.51700931744444,17.727151875,20.1167433290906,NaN,0.184222587762487,NaN,5.66303745913761,NaN,52.5,NaN,NaN,NaN,NaN
229,1813,352,3,NaN,1.23703086909021,119.816980937985,1.00764246294896,17.727151875,12.6386889533987,NaN,0.179034185764826,NaN,7.71496765326819,NaN,52.5,NaN,NaN,NaN,NaN
230,1821,360,3,NaN,1.34935762813052,131.848192582462,0.501300485186542,17.727151875,16.1165955865612,NaN,0.140428169165117,NaN,6.95335331089979,NaN,52.5,NaN,NaN,NaN,NaN
1,1,1,4,2.31734788116097,0.968622212724704,183.544360946417,1.20996430100946,14.059486875,39.1718746545454,-0.0895393772513897,0.135203546872544,61.2412028341499,4.37879888912269,2.31734788116097,42.5,1.34872566843627,3.28597009388567,0.380103455711562,4.25459230661038
2,8,8,4,2.31734788116097,0.968622212724704,183.544360946417,0.745165294047292,14.059486875,39.1718746545454,-0.0895393772513897,0.135203546872544,61.2412028341499,4.37879888912269,2.31734788116097,42.5,1.34872566843627,3.28597009388567,0.380103455711562,4.25459230661038
3,16,16,4,1.60103286314986,1.01625075183185,212.583504170644,0.280366308909875,14.059486875,41.8111775476879,-0.00949880493882722,0.174413485154109,64.6048357645677,4.95087228633827,1.60103286314986,42.5,0.58478211131801,2.61728361498171,-0.43146864051384,3.63353436681356
4,24,24,4,1.52504242363924,1.00625398692128,201.428328003552,-1.39439699811796,14.059486875,39.9935229337047,0.0731364206721095,0.164169248864529,63.0991259746427,4.8986547643322,1.52504242363924,42.5,0.51878843671796,2.53129641056052,-0.48746555020332,3.5375503974818
5,32,32,4,2.11013378901611,0.887600030534701,190.273152360254,-1.43961895783463,14.059486875,57.7216845214825,-0.065721182938215,0.183399309124207,64.2328197829928,4.29679672529813,2.11013378901611,42.5,1.22253375848141,2.99773381955081,0.334933727946708,3.88533385008551
6,40,40,4,1.5843643255104,1.22307085996537,179.117976215813,-1.62050683499208,14.059486875,47.9976778545621,0.0702760141136387,0.171770501044976,63.490498389205,4.3772070850089,1.5843643255104,42.5,0.36129346554503,2.80743518547577,-0.86177739442034,4.03050604544114
7,48,48,4,2.1465724384195,0.723932256350598,166.877473015521,-1.80139467548442,14.059486875,54.2084732669291,0.0192521540923007,0.122736349254463,57.7914611546203,4.6744513689535,2.1465724384195,42.5,1.4226401820689,2.8705046947701,0.698707925718304,3.5944369511207
8,56,56,4,2.3005896711579,0.710306705707797,151.380988320444,-1.93706057258917,14.059486875,55.5124532495551,-0.0367580005629633,0.162123233830362,60.1261510400647,4.63839574300312,2.3005896711579,42.5,1.5902829654501,3.0108963768657,0.879976259742306,3.72120308257349
9,64,64,4,2.00652566665419,1.09368840820575,135.884504004187,-1.94624802941804,14.059486875,58.7678990692755,0.0293563005404182,0.161334589673356,57.9616731271486,6.6265056046421,2.00652566665419,42.5,0.91283725844844,3.10021407485994,-0.18085114975731,4.19390248306569
10,72,72,4,2.24137607097754,0.754981603500121,120.388019273381,-1.95849799074783,14.059486875,84.2215576014665,0.0284546910504828,0.109039844842273,53.105608452526,6.38144510756897,2.24137607097754,42.5,1.48639446747742,2.99635767447766,0.731412863977298,3.75133927797778
11,80,80,4,2.4690135993814,0.627282882401423,104.671035614411,-1.97074794261545,14.059486875,110.905689018224,-0.0186550018514657,0.118030318020584,51.9118980659054,6.31546792360709,2.4690135993814,42.5,1.84173071697998,3.09629648178282,1.21444783457855,3.72357936418425
12,88,88,4,2.31977358456968,0.819976500748918,88.880552226239,-1.97381043571151,14.059486875,90.8752265342844,0.0336844199649509,0.136496006376733,50.0818144894644,5.56978354683533,2.31977358456968,42.5,1.49979708382076,3.1397500853186,0.679820583071844,3.95972658606752
13,96,96,4,2.58924894428928,0.785484304431365,73.0900686506101,-1.6649358027456,14.059486875,83.537871431672,0.00449460215694413,0.126638398160915,58.8264131633446,4.62253811207847,2.58924894428928,42.5,1.80376463985792,3.37473324872065,1.01828033542655,4.16021755315201
14,104,104,4,2.62520576154483,0.700299489506482,57.2995851573348,-1.31193620843468,14.059486875,86.9173796390846,0.0764859968945373,0.0984111354655079,50.4242123664756,7.44380391932491,2.62520576154483,42.5,1.92490627203835,3.32550525105131,1.22460678253187,4.02580474055779
15,112,112,4,3.23709373670113,0.625124249880534,48.9220929603445,-0.958936622674679,14.059486875,106.303321577452,-0.0171486042884787,0.0808175703305906,47.4744734254816,6.92054727609987,3.23709373670113,42.5,2.6119694868206,3.86221798658166,1.98684523694006,4.4873422364622
