index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD,N0
35,272,272,1998,45,-45,50,-35,2,2.38272776622033,0.549601320605606,35.9429016790953,17.6084321875
36,280,280,1998,45,-45,50,-35,2,2.29393635303243,0.637872854102335,39.2228010017012,17.6084321875
37,288,288,1998,45,-45,50,-35,2,2.45703093050664,0.566323294264427,42.502700404376,17.6084321875
38,296,296,1998,45,-45,50,-35,2,2.59593215752532,0.549632975687128,46.0781364380486,17.6084321875
39,304,304,1998,45,-45,50,-35,2,2.51581763594534,0.746521779824419,49.6535724678637,17.6084321875
40,312,312,1998,45,-45,50,-35,2,2.35692152496344,0.779813786113013,53.2290084155071,17.6084321875
41,320,320,1998,45,-45,50,-35,2,1.99034165589192,0.859855236968131,58.0638738704227,17.6084321875
42,328,328,1998,45,-45,50,-35,2,2.19200599089548,0.792508977323802,71.7147455612159,17.6084321875
43,336,336,1998,45,-45,50,-35,2,2.2411062414865,0.98345196550284,85.3656172650724,17.6084321875
44,344,344,1998,45,-45,50,-35,2,2.20181938254187,0.99843119281384,99.0164890031684,17.6084321875
45,352,352,1998,45,-45,50,-35,2,2.09560488185899,0.911154912046452,107.849089472559,17.6084321875
46,360,360,1998,45,-45,50,-35,2,2.16353011491662,0.919424254202789,108.651237753829,17.6084321875
47,366,1,1999,45,-45,50,-35,2,1.88303888857529,1.18313639837934,156.230688329406,17.6084321875
48,373,8,1999,45,-45,50,-35,2,1.88303888857529,1.18313639837934,156.230688329406,17.6084321875
49,381,16,1999,45,-45,50,-35,2,1.75952633036951,1.30947983634655,180.549740500318,17.6084321875
50,389,24,1999,45,-45,50,-35,2,2.11482300141874,1.12455551315406,186.200069154766,17.6084321875
51,397,32,1999,45,-45,50,-35,2,2.07801908276567,1.01051230435368,191.85039747821,17.6084321875
52,405,40,1999,45,-45,50,-35,2,1.94933635287639,0.827394861806073,197.5007257394,17.6084321875
53,413,48,1999,45,-45,50,-35,2,1.6322557037829,0.830976291113031,198.390745497015,17.6084321875
54,421,56,1999,45,-45,50,-35,2,2.33601518274061,0.719869996607475,184.999839585093,17.6084321875
55,429,64,1999,45,-45,50,-35,2,2.05902776870432,0.886160815764299,171.60893345164,17.6084321875
56,437,72,1999,45,-45,50,-35,2,2.47833428888121,0.622979481661414,158.218027522631,17.6084321875
57,445,80,1999,45,-45,50,-35,2,2.57770453945061,0.695213795690268,160.92240046084,17.6084321875
58,453,88,1999,45,-45,50,-35,2,2.91068610233028,0.557603259254918,168.991866671708,17.6084321875
59,461,96,1999,45,-45,50,-35,2,2.94137722260503,0.533484655418209,177.061333103379,17.6084321875
60,469,104,1999,45,-45,50,-35,2,3.32360014752934,0.66708712329026,185.130799173283,17.6084321875
61,477,112,1999,45,-45,50,-35,2,3.74469375720619,0.644916392165637,169.253947303196,17.6084321875
62,485,120,1999,45,-45,50,-35,2,2.99569299436907,0.588847421592139,149.95619260841,17.6084321875
63,493,128,1999,45,-45,50,-35,2,3.22644000153642,0.497525067917472,130.65843844076,17.6084321875
64,501,136,1999,45,-45,50,-35,2,3.2224352912815,0.521173641850061,110.888395817346,17.6084321875
65,509,144,1999,45,-45,50,-35,2,3.39446059055334,0.517309366628032,87.81233598782,17.6084321875
66,517,152,1999,45,-45,50,-35,2,3.45675686974825,0.458527411743149,64.7362764425909,17.6084321875
67,525,160,1999,45,-45,50,-35,2,3.35170238093335,0.477845016079659,41.6602168389825,17.6084321875
68,533,168,1999,45,-45,50,-35,2,3.13034860225603,0.486760070536397,23.8616152332393,17.6084321875
69,541,176,1999,45,-45,50,-35,2,2.80392141889627,0.44351641222901,21.8953874948953,17.6084321875
70,549,184,1999,45,-45,50,-35,2,2.80486707662559,0.526663648334264,19.9291597083708,17.6084321875
71,557,192,1999,45,-45,50,-35,2,2.81936686554756,0.431557720274662,17.962931974878,17.6084321875
72,565,200,1999,45,-45,50,-35,2,2.84953894829566,0.427208815390267,16.6541815723727,17.6084321875
73,573,208,1999,45,-45,50,-35,2,2.62367660217652,0.466798168094648,16.002908485507,17.6084321875
74,581,216,1999,45,-45,50,-35,2,2.74207160850074,0.465369410314323,15.3516354270528,17.6084321875
75,589,224,1999,45,-45,50,-35,2,2.58215505696352,0.549867780697781,14.7003623513298,17.6084321875
76,597,232,1999,45,-45,50,-35,2,2.41343679003512,0.500233803222241,15.6412875133008,17.6084321875
77,605,240,1999,45,-45,50,-35,2,2.21026071749832,0.667866898786133,17.5375315991707,17.6084321875
78,613,248,1999,45,-45,50,-35,2,2.22877739034203,0.538183100878421,19.4337756757687,17.6084321875
79,621,256,1999,45,-45,50,-35,2,2.56396189463065,0.489388043880937,21.3300197714567,17.6084321875
80,629,264,1999,45,-45,50,-35,2,2.67414101028413,0.50141043636014,24.1458916413784,17.6084321875
81,637,272,1999,45,-45,50,-35,2,2.66937618608695,0.4332462299045,27.2683061308,17.6084321875
82,645,280,1999,45,-45,50,-35,2,2.29538911097642,0.549765094820081,30.3907206276722,17.6084321875
83,653,288,1999,45,-45,50,-35,2,2.67439053110525,0.510978481928087,33.5131351006033,17.6084321875
84,661,296,1999,45,-45,50,-35,2,2.83385534195359,0.599921919865631,38.7925629076363,17.6084321875
85,669,304,1999,45,-45,50,-35,2,2.29216870863832,0.885727032071261,44.0719907672207,17.6084321875
86,677,312,1999,45,-45,50,-35,2,2.12175697519442,0.743440978377576,49.3514185592202,17.6084321875
87,685,320,1999,45,-45,50,-35,2,1.84550703040825,0.941229791056988,54.7934173146554,17.6084321875
88,693,328,1999,45,-45,50,-35,2,1.85303702916443,0.992959313712406,61.3734127509429,17.6084321875
89,701,336,1999,45,-45,50,-35,2,1.96858364241888,0.909268988120771,67.9534080583522,17.6084321875
90,709,344,1999,45,-45,50,-35,2,2.05984317670436,0.898189524075594,74.5334035839142,17.6084321875
91,717,352,1999,45,-45,50,-35,2,1.67035424106056,1.04996123388359,88.4392117729452,17.6084321875
92,725,360,1999,45,-45,50,-35,2,1.77605257597769,0.968928415823165,114.554708337354,17.6084321875
93,732,1,2000,45,-45,50,-35,2,2.04018916371012,0.710647885169602,106.681939525274,17.6084321875
94,739,8,2000,45,-45,50,-35,2,2.04018916371012,0.710647885169602,106.681939525274,17.6084321875
95,747,16,2000,45,-45,50,-35,2,1.56033592802163,1.01100655200055,117.573560687105,17.6084321875
96,755,24,2000,45,-45,50,-35,2,1.94182157766932,0.798154071036227,116.135198263824,17.6084321875
97,763,32,2000,45,-45,50,-35,2,1.57064726539372,1.14874669049278,114.696835895446,17.6084321875
98,771,40,2000,45,-45,50,-35,2,2.18268684531651,0.953950076612345,113.258473383354,17.6084321875
99,779,48,2000,45,-45,50,-35,2,2.61411189295364,0.69511497592194,109.011299872564,17.6084321875
100,787,56,2000,45,-45,50,-35,2,2.60206605725257,0.632466631266328,96.3376926851608,17.6084321875
101,795,64,2000,45,-45,50,-35,2,2.38339652878991,0.673453166908294,83.6640858142908,17.6084321875
102,803,72,2000,45,-45,50,-35,2,2.54699811343827,0.664774708774993,70.9904786803327,17.6084321875
103,811,80,2000,45,-45,50,-35,2,2.65021305192198,0.624785354183207,64.4267840741908,17.6084321875
104,819,88,2000,45,-45,50,-35,2,3.06314564089218,0.594063341119185,59.8997269145981,17.6084321875
105,827,96,2000,45,-45,50,-35,2,2.99221859940722,0.629251840098091,55.3726697708337,17.6084321875
106,835,104,2000,45,-45,50,-35,2,3.05084209923774,0.506523711005906,50.8456126102475,17.6084321875
107,843,112,2000,45,-45,50,-35,2,2.99789968455808,0.536905866483654,46.6373603650763,17.6084321875
108,851,120,2000,45,-45,50,-35,2,2.74149315933328,0.818286387572906,42.4746518303456,17.6084321875
109,859,128,2000,45,-45,50,-35,2,2.88895198143731,0.655240508369919,38.3119431491032,17.6084321875
110,867,136,2000,45,-45,50,-35,2,3.26639072136201,0.582156516503758,34.5509887683227,17.6084321875
111,875,144,2000,45,-45,50,-35,2,3.71692760569251,0.545608703108223,33.6023146031797,17.6084321875
112,883,152,2000,45,-45,50,-35,2,3.64651074310703,0.536757838106305,32.653640447408,17.6084321875
113,891,160,2000,45,-45,50,-35,2,3.37716507286801,0.526409935214139,31.7049662329423,17.6084321875
114,899,168,2000,45,-45,50,-35,2,3.33668841880925,0.567941089571272,29.8828115530809,17.6084321875
115,907,176,2000,45,-45,50,-35,2,3.43730894654769,0.567220805431955,25.440214928041,17.6084321875
116,915,184,2000,45,-45,50,-35,2,3.49452000272563,0.578543638801033,20.9976182182547,17.6084321875
117,923,192,2000,45,-45,50,-35,2,3.05984468210857,0.511541575485029,16.555021620964,17.6084321875
118,931,200,2000,45,-45,50,-35,2,3.00827821383914,0.48830142253097,15.3529833442718,17.6084321875
119,939,208,2000,45,-45,50,-35,2,3.01646523166971,0.452280850473593,17.3915035247638,17.6084321875
120,947,216,2000,45,-45,50,-35,2,2.9324664994072,0.468074352980233,19.4300236829785,17.6084321875
121,955,224,2000,45,-45,50,-35,2,2.85247926514564,0.424843148911766,21.4685438813104,17.6084321875
122,963,232,2000,45,-45,50,-35,2,2.51896074177497,0.401949620988459,21.6508039695025,17.6084321875
123,971,240,2000,45,-45,50,-35,2,2.31710080558812,0.418390683960631,20.7193080196116,17.6084321875
124,979,248,2000,45,-45,50,-35,2,2.93826067473948,0.425101864067488,19.7878120914516,17.6084321875
125,987,256,2000,45,-45,50,-35,2,2.5598380579395,0.580215897704099,18.8563161674142,17.6084321875
126,995,264,2000,45,-45,50,-35,2,2.2989026955082,0.658523894597166,20.9233040822546,17.6084321875
127,1003,272,2000,45,-45,50,-35,2,2.72136095151132,0.517365449166281,23.9897866183023,17.6084321875
128,1011,280,2000,45,-45,50,-35,2,2.48722408596559,0.646081509121107,27.0562691453265,17.6084321875
129,1019,288,2000,45,-45,50,-35,2,2.70888672001287,0.531014203345946,30.1227516969211,17.6084321875
130,1027,296,2000,45,-45,50,-35,2,2.46416422832032,0.695502520963018,33.2941898464827,17.6084321875
131,1035,304,2000,45,-45,50,-35,2,2.36620253111495,0.712281368230337,36.4656280562117,17.6084321875
132,1043,312,2000,45,-45,50,-35,2,2.31193194696394,0.722042055750965,39.6370662389863,17.6084321875
133,1051,320,2000,45,-45,50,-35,2,2.31364263383465,0.823605133718732,43.3418197265186,17.6084321875
134,1059,328,2000,45,-45,50,-35,2,2.44090245617248,0.777033957572722,50.7797807344796,17.6084321875
135,1067,336,2000,45,-45,50,-35,2,2.71860110601223,0.680510067616216,58.2177416160043,17.6084321875
136,1075,344,2000,45,-45,50,-35,2,2.22984883747884,1.24811252001307,65.6557026757137,17.6084321875
137,1083,352,2000,45,-45,50,-35,2,1.70734914355999,1.47800085055671,74.8962599317897,17.6084321875
138,1091,360,2000,45,-45,50,-35,2,1.25538581218214,1.23895349154054,87.1411444855732,17.6084321875
139,1097,1,2001,45,-45,50,-35,2,2.29064217154494,0.687334951267271,75.7993528278009,17.6084321875
140,1104,8,2001,45,-45,50,-35,2,2.29064217154494,0.687334951267271,75.7993528278009,17.6084321875
141,1112,16,2001,45,-45,50,-35,2,2.53065215658341,0.614306522160912,75.5557872387108,17.6084321875
142,1120,24,2001,45,-45,50,-35,2,2.20636528041581,0.988192226688303,80.8572772714831,17.6084321875
143,1128,32,2001,45,-45,50,-35,2,2.07715094617632,1.10904953653911,86.1587670979571,17.6084321875
144,1136,40,2001,45,-45,50,-35,2,1.98474986128749,1.13467110249536,91.4602572395408,17.6084321875
145,1144,48,2001,45,-45,50,-35,2,2.23185223623141,1.13555194546436,95.6274835447805,17.6084321875
146,1152,56,2001,45,-45,50,-35,2,2.3558310354491,0.788301103567359,96.391919219163,17.6084321875
147,1160,64,2001,45,-45,50,-35,2,2.79665112510763,0.546193778280321,97.1563547902311,17.6084321875
148,1168,72,2001,45,-45,50,-35,2,2.31581002229645,0.684879485146339,97.9207904823625,17.6084321875
149,1176,80,2001,45,-45,50,-35,2,2.57262080441595,0.590542302659847,101.479344567988,17.6084321875
150,1184,88,2001,45,-45,50,-35,2,2.70690208388466,0.681343288680225,105.969271519317,17.6084321875
151,1192,96,2001,45,-45,50,-35,2,2.49763782239932,0.763168429334334,110.459198563232,17.6084321875
152,1200,104,2001,45,-45,50,-35,2,2.5767382209531,0.516140124810963,114.949125507441,17.6084321875
153,1208,112,2001,45,-45,50,-35,2,2.61097016592849,0.57277675034366,93.6972430145743,17.6084321875
154,1216,120,2001,45,-45,50,-35,2,2.84456769218629,0.591376149240341,68.7679595237973,17.6084321875
155,1224,128,2001,45,-45,50,-35,2,3.15496566773731,0.535620608453989,43.8386759334638,17.6084321875
156,1232,136,2001,45,-45,50,-35,2,3.18684889449544,0.474202618072366,21.8565107458002,17.6084321875
157,1240,144,2001,45,-45,50,-35,2,3.34961678780508,0.523684535659427,20.5041748866771,17.6084321875
158,1248,152,2001,45,-45,50,-35,2,3.57938020357569,0.593291378441822,19.1518390367926,17.6084321875
159,1256,160,2001,45,-45,50,-35,2,3.69849481925205,0.47690715128721,17.7995031984068,17.6084321875
160,1264,168,2001,45,-45,50,-35,2,3.66414171703713,0.409872769995827,16.5824655599065,17.6084321875
161,1272,176,2001,45,-45,50,-35,2,3.56987536343502,0.410464777065409,15.7713225775378,17.6084321875
162,1280,184,2001,45,-45,50,-35,2,3.37306535567683,0.429177108771769,14.9601796129015,17.6084321875
163,1288,192,2001,45,-45,50,-35,2,3.5516820846579,0.43536584750938,14.1490366387367,17.6084321875
164,1296,200,2001,45,-45,50,-35,2,3.22832216108499,0.399408533942029,13.9282664185018,17.6084321875
165,1304,208,2001,45,-45,50,-35,2,3.10111477998573,0.497644005884948,14.2978689438684,17.6084321875
166,1312,216,2001,45,-45,50,-35,2,2.95903466586889,0.390393166059475,14.6674714870586,17.6084321875
167,1320,224,2001,45,-45,50,-35,2,2.82776000248304,0.487060996011177,15.0370739827885,17.6084321875
168,1328,232,2001,45,-45,50,-35,2,2.85483610688046,0.493021191029393,15.6724719730434,17.6084321875
169,1336,240,2001,45,-45,50,-35,2,2.60344930330362,0.627930990990891,16.4673472078807,17.6084321875
170,1344,248,2001,45,-45,50,-35,2,2.565614818529,0.48480796301774,17.2622224597716,17.6084321875
171,1352,256,2001,45,-45,50,-35,2,2.60453700732581,0.501321865947423,18.0570976912479,17.6084321875
172,1360,264,2001,45,-45,50,-35,2,2.13467323192696,0.618128848590811,22.7441060936121,17.6084321875
173,1368,272,2001,45,-45,50,-35,2,2.6481371805653,0.721244646409114,28.7284922165672,17.6084321875
174,1376,280,2001,45,-45,50,-35,2,2.90748646004655,0.386464508653382,34.7128782834941,17.6084321875
175,1384,288,2001,45,-45,50,-35,2,2.7859234097007,0.499184169227525,40.697264443305,17.6084321875
176,1392,296,2001,45,-45,50,-35,2,2.33171041459163,0.809258882927052,42.9611692832245,17.6084321875
177,1400,304,2001,45,-45,50,-35,2,2.39687394065287,0.695189686686677,45.2250741270517,17.6084321875
178,1408,312,2001,45,-45,50,-35,2,2.46474398877632,0.565334549952739,47.4889790487291,17.6084321875
179,1416,320,2001,45,-45,50,-35,2,2.10957029009149,0.748641369388575,50.4468004776373,17.6084321875
180,1424,328,2001,45,-45,50,-35,2,2.30475311321643,0.689741628123376,58.2620382024516,17.6084321875
181,1432,336,2001,45,-45,50,-35,2,1.94227697678995,0.856344498163963,66.0772759092188,17.6084321875
182,1440,344,2001,45,-45,50,-35,2,1.86916768845449,1.20429843433408,73.8925136918164,17.6084321875
183,1448,352,2001,45,-45,50,-35,2,1.25245173774391,1.30288578566765,78.4011724774706,17.6084321875
184,1456,360,2001,45,-45,50,-35,2,1.84348409448882,1.1463931211171,77.3988662276336,17.6084321875
185,1462,1,2002,45,-45,50,-35,2,1.74277390490083,1.30944371563867,120.551148882111,17.6084321875
186,1469,8,2002,45,-45,50,-35,2,1.74277390490083,1.30944371563867,120.551148882111,17.6084321875
187,1477,16,2002,45,-45,50,-35,2,2.27679033630223,0.868372096503616,121.364764430325,17.6084321875
188,1485,24,2002,45,-45,50,-35,2,2.23943131160265,1.25710904869528,130.552047194905,17.6084321875
189,1493,32,2002,45,-45,50,-35,2,2.33894256537765,1.10876953027975,139.739329911868,17.6084321875
190,1501,40,2002,45,-45,50,-35,2,2.51789897157333,0.953007414100088,148.926612836421,17.6084321875
191,1509,48,2002,45,-45,50,-35,2,2.19759696807017,0.986014116406045,159.936783722176,17.6084321875
192,1517,56,2002,45,-45,50,-35,2,2.45631070494928,0.79943105749918,176.415617748334,17.6084321875
193,1525,64,2002,45,-45,50,-35,2,2.09858032440446,1.13069701279606,192.894451924099,17.6084321875
194,1533,72,2002,45,-45,50,-35,2,2.48225156743564,0.938046131509637,209.373286538952,17.6084321875
195,1541,80,2002,45,-45,50,-35,2,2.33620585679597,0.62757817764435,202.406617040535,17.6084321875
196,1549,88,2002,45,-45,50,-35,2,2.2153597255694,0.709214725552685,187.624779157076,17.6084321875
197,1557,96,2002,45,-45,50,-35,2,2.55701521193454,0.537255424865824,172.842941083908,17.6084321875
198,1565,104,2002,45,-45,50,-35,2,2.6084873901384,0.632787761463517,158.06110335668,17.6084321875
199,1573,112,2002,45,-45,50,-35,2,2.72657721517944,0.657302003705002,135.60802680706,17.6084321875
200,1581,120,2002,45,-45,50,-35,2,2.79637197848572,0.56220962214685,112.059059214576,17.6084321875
201,1589,128,2002,45,-45,50,-35,2,3.15148128459815,0.563549290023374,88.5100914364724,17.6084321875
202,1597,136,2002,45,-45,50,-35,2,3.1057026683795,0.550749608479365,66.7360589078732,17.6084321875
203,1605,144,2002,45,-45,50,-35,2,3.1265335676342,0.426217683438813,57.3865717828772,17.6084321875
204,1613,152,2002,45,-45,50,-35,2,2.81290918954104,0.567034151871216,48.0370845809746,17.6084321875
205,1621,160,2002,45,-45,50,-35,2,3.00409267611007,0.452128128680003,38.6875974991256,17.6084321875
206,1629,168,2002,45,-45,50,-35,2,2.97988903013059,0.453883699279476,30.5944229699671,17.6084321875
207,1637,176,2002,45,-45,50,-35,2,3.12344803421329,0.521456939439994,26.2701863954217,17.6084321875
208,1645,184,2002,45,-45,50,-35,2,3.2594315540776,0.591724912691511,21.9459497996751,17.6084321875
209,1653,192,2002,45,-45,50,-35,2,3.25634428418444,0.441981064869039,17.6217132247571,17.6084321875
210,1661,200,2002,45,-45,50,-35,2,3.10044186573716,0.436056871308399,15.3563692200764,17.6084321875
211,1669,208,2002,45,-45,50,-35,2,2.75207034824845,0.417489854232607,15.1499178723495,17.6084321875
212,1677,216,2002,45,-45,50,-35,2,2.81622603649633,0.444283346143135,14.9434665232152,17.6084321875
213,1685,224,2002,45,-45,50,-35,2,2.67358098618954,0.477224065540224,14.7370151755876,17.6084321875
214,1693,232,2002,45,-45,50,-35,2,2.54078796196154,0.484268654598475,16.3583097143306,17.6084321875
215,1701,240,2002,45,-45,50,-35,2,2.18568276434401,0.56979260745251,19.0762518062029,17.6084321875
216,1709,248,2002,45,-45,50,-35,2,2.33474450599487,0.547775028758847,21.7941938964692,17.6084321875
217,1717,256,2002,45,-45,50,-35,2,2.19933666241207,0.759292678934554,24.5121359886478,17.6084321875
218,1725,264,2002,45,-45,50,-35,2,2.262261353395,0.814505148923044,28.4785481519336,17.6084321875
219,1733,272,2002,45,-45,50,-35,2,2.33073761866431,0.576168317876401,32.861116977599,17.6084321875
220,1741,280,2002,45,-45,50,-35,2,2.56931097665988,0.520745676586153,37.2436858488952,17.6084321875
221,1749,288,2002,45,-45,50,-35,2,2.3942730680616,0.701060211712539,41.6262546620768,17.6084321875
222,1757,296,2002,45,-45,50,-35,2,2.34275243257313,0.648846120615244,50.2569300830531,17.6084321875
223,1765,304,2002,45,-45,50,-35,2,2.19981157115785,0.761976665368569,58.8876055279209,17.6084321875
224,1773,312,2002,45,-45,50,-35,2,2.31447127771854,0.735853007017476,67.5182810422778,17.6084321875
225,1781,320,2002,45,-45,50,-35,2,2.40761028759874,0.801695445258956,76.6228241800766,17.6084321875
226,1789,328,2002,45,-45,50,-35,2,2.44844282649754,0.68025884011912,89.0444422992073,17.6084321875
227,1797,336,2002,45,-45,50,-35,2,2.45358902344877,0.79008133910389,101.466060251925,17.6084321875
228,1805,344,2002,45,-45,50,-35,2,2.24111069652985,0.92889149214805,113.887678462069,17.6084321875
