tc,days,years,latmin,lonmin,latmax,lonmax,stDevPC
64,137,1999,45,-25,50,-15,21.0002853239633
65,145,1999,45,-25,50,-15,16.1018478113698
66,153,1999,45,-25,50,-15,14.4884184436477
67,161,1999,45,-25,50,-15,20.9691334938329
68,169,1999,45,-25,50,-15,19.8224066313423
69,177,1999,45,-25,50,-15,16.1928693144986
70,185,1999,45,-25,50,-15,12.041452606984
71,193,1999,45,-25,50,-15,10.8818602962063
72,201,1999,45,-25,50,-15,8.08499824348563
73,209,1999,45,-25,50,-15,8.18042172980776
74,217,1999,45,-25,50,-15,8.64607258639037
75,225,1999,45,-25,50,-15,8.12039634486515
76,233,1999,45,-25,50,-15,8.49744859085761
77,241,1999,45,-25,50,-15,5.8359663882436
78,249,1999,45,-25,50,-15,8.72207660047647
79,257,1999,45,-25,50,-15,8.02881035045735
80,265,1999,45,-25,50,-15,8.32562339881995
81,273,1999,45,-25,50,-15,6.42609620590465
82,281,1999,45,-25,50,-15,6.88731077771976
83,289,1999,45,-25,50,-15,7.93401662600525
84,297,1999,45,-25,50,-15,9.00820457502164
85,305,1999,45,-25,50,-15,9.60641284574263
86,313,1999,45,-25,50,-15,6.43687979261611
87,321,1999,45,-25,50,-15,6.11479332628349
88,329,1999,45,-25,50,-15,7.0825162587324
89,337,1999,45,-25,50,-15,4.78047162337525
90,345,1999,45,-25,50,-15,5.24369363435827
91,353,1999,45,-25,50,-15,5.63902436823708
92,361,1999,45,-25,50,-15,4.594111985388
93,1,2000,45,-25,50,-15,4.79509466609057
94,9,2000,45,-25,50,-15,6.1029110048068
95,17,2000,45,-25,50,-15,20.4688043205632
96,25,2000,45,-25,50,-15,7.39577862611928
97,33,2000,45,-25,50,-15,11.0758905984139
98,41,2000,45,-25,50,-15,12.2266695339735
99,49,2000,45,-25,50,-15,12.849130233529
100,57,2000,45,-25,50,-15,7.88588271323018
101,65,2000,45,-25,50,-15,11.3000063893312
102,73,2000,45,-25,50,-15,10.7568998906608
103,81,2000,45,-25,50,-15,9.23754273961811
104,89,2000,45,-25,50,-15,11.1447590785101
105,97,2000,45,-25,50,-15,10.9872229225697
106,105,2000,45,-25,50,-15,7.99661238521025
107,113,2000,45,-25,50,-15,8.90011001724088
108,121,2000,45,-25,50,-15,15.8299372937085
109,129,2000,45,-25,50,-15,22.0080615476951
110,137,2000,45,-25,50,-15,15.8183552693629
111,145,2000,45,-25,50,-15,11.3158761242877
112,153,2000,45,-25,50,-15,10.475352929608
113,161,2000,45,-25,50,-15,9.3687291806628
114,169,2000,45,-25,50,-15,9.03488435149016
115,177,2000,45,-25,50,-15,12.4495139167922
116,185,2000,45,-25,50,-15,11.4515186903855
117,193,2000,45,-25,50,-15,8.39449072579529
118,201,2000,45,-25,50,-15,7.33657543762463
119,209,2000,45,-25,50,-15,6.98658640934585
120,217,2000,45,-25,50,-15,6.16083956405646
121,225,2000,45,-25,50,-15,8.84353753509304
122,233,2000,45,-25,50,-15,5.82119251341155
123,241,2000,45,-25,50,-15,6.19154650062832
124,249,2000,45,-25,50,-15,5.64448455965836
125,257,2000,45,-25,50,-15,6.8779306307165
126,265,2000,45,-25,50,-15,7.09516095822779
127,273,2000,45,-25,50,-15,6.45033981553581
128,281,2000,45,-25,50,-15,5.38975121312883
129,289,2000,45,-25,50,-15,8.32548526156289
130,297,2000,45,-25,50,-15,6.49165465112669
131,305,2000,45,-25,50,-15,8.51241492731172
132,313,2000,45,-25,50,-15,7.44149974130156
133,321,2000,45,-25,50,-15,7.30795408013089
134,329,2000,45,-25,50,-15,8.15513787585311
135,337,2000,45,-25,50,-15,5.28069171001754
136,345,2000,45,-25,50,-15,6.26512119992355
137,353,2000,45,-25,50,-15,7.41243877847939
138,361,2000,45,-25,50,-15,10.2854244908099
139,1,2001,45,-25,50,-15,4.72686869332878
140,9,2001,45,-25,50,-15,4.68201608736536
141,17,2001,45,-25,50,-15,7.46561814040463
142,25,2001,45,-25,50,-15,8.06852481620541
143,33,2001,45,-25,50,-15,10.7983195255297
144,41,2001,45,-25,50,-15,7.95267767511482
145,49,2001,45,-25,50,-15,8.02480864567856
146,57,2001,45,-25,50,-15,7.75205558427699
147,65,2001,45,-25,50,-15,6.53093418480913
148,73,2001,45,-25,50,-15,13.7864570443365
149,81,2001,45,-25,50,-15,8.83747011740987
150,89,2001,45,-25,50,-15,8.54551729776959
151,97,2001,45,-25,50,-15,11.134409709959
152,105,2001,45,-25,50,-15,50.8818071326572
153,113,2001,45,-25,50,-15,17.125591401932
154,121,2001,45,-25,50,-15,22.303383865275
155,129,2001,45,-25,50,-15,13.8785822891173
156,137,2001,45,-25,50,-15,34.7685512718368
157,145,2001,45,-25,50,-15,20.710731002953
158,153,2001,45,-25,50,-15,21.2209146097047
159,161,2001,45,-25,50,-15,12.966019430914
160,169,2001,45,-25,50,-15,14.0996952050333
161,177,2001,45,-25,50,-15,12.0223003111083
162,185,2001,45,-25,50,-15,10.1286640598907
163,193,2001,45,-25,50,-15,11.7634603759538
164,201,2001,45,-25,50,-15,7.8813670852729
165,209,2001,45,-25,50,-15,7.69800797625756
166,217,2001,45,-25,50,-15,7.07664275006651
167,225,2001,45,-25,50,-15,8.02056669013475
168,233,2001,45,-25,50,-15,6.43082848045114
169,241,2001,45,-25,50,-15,5.00933112092906
170,249,2001,45,-25,50,-15,5.61262904979519
171,257,2001,45,-25,50,-15,5.74871287807728
172,265,2001,45,-25,50,-15,10.9625022546516
173,273,2001,45,-25,50,-15,13.0636681229774
174,281,2001,45,-25,50,-15,5.81506605217133
175,289,2001,45,-25,50,-15,6.57749217208784
176,297,2001,45,-25,50,-15,6.32321625811093
177,305,2001,45,-25,50,-15,8.53677047278931
178,313,2001,45,-25,50,-15,6.24941893250902
179,321,2001,45,-25,50,-15,5.04878092487588
180,329,2001,45,-25,50,-15,6.26432863323001
181,337,2001,45,-25,50,-15,6.26109083149738
182,345,2001,45,-25,50,-15,5.9099843111739
183,353,2001,45,-25,50,-15,9.05687647224616
184,361,2001,45,-25,50,-15,4.9131147698466
185,1,2002,45,-25,50,-15,4.68412252831126
186,9,2002,45,-25,50,-15,5.18972338301404
187,17,2002,45,-25,50,-15,10.2792603320389
188,25,2002,45,-25,50,-15,9.49452559510143
189,33,2002,45,-25,50,-15,9.66026803246852
190,41,2002,45,-25,50,-15,10.4235365038844
191,49,2002,45,-25,50,-15,8.26319349272232
192,57,2002,45,-25,50,-15,10.2040400605623
193,65,2002,45,-25,50,-15,6.39648898020994
194,73,2002,45,-25,50,-15,8.19117205947542
195,81,2002,45,-25,50,-15,9.88803769242339
196,89,2002,45,-25,50,-15,10.1732400158269
197,97,2002,45,-25,50,-15,8.11496551780167
198,105,2002,45,-25,50,-15,12.4866860456074
199,113,2002,45,-25,50,-15,15.5625860593895
200,121,2002,45,-25,50,-15,16.367423717125
201,129,2002,45,-25,50,-15,19.9046527172206
202,137,2002,45,-25,50,-15,12.5827255506604
203,145,2002,45,-25,50,-15,11.902414403357
204,153,2002,45,-25,50,-15,16.6113760478583
205,161,2002,45,-25,50,-15,12.8410459791514
206,169,2002,45,-25,50,-15,11.4197945940905
207,177,2002,45,-25,50,-15,11.870708636112
208,185,2002,45,-25,50,-15,11.4394990746776
209,193,2002,45,-25,50,-15,10.5147314807831
210,201,2002,45,-25,50,-15,11.2078892377015
211,209,2002,45,-25,50,-15,10.0060843937094
212,217,2002,45,-25,50,-15,12.0076854978906
213,225,2002,45,-25,50,-15,10.8723119606525
214,233,2002,45,-25,50,-15,10.4367483331198
215,241,2002,45,-25,50,-15,7.09448379328842
216,249,2002,45,-25,50,-15,7.22132479361624
217,257,2002,45,-25,50,-15,5.57898249806723
218,265,2002,45,-25,50,-15,8.04100851926961
219,273,2002,45,-25,50,-15,6.43297475047612
220,281,2002,45,-25,50,-15,8.75392696849585
221,289,2002,45,-25,50,-15,12.241177599178
222,297,2002,45,-25,50,-15,19.0502679439583
223,305,2002,45,-25,50,-15,6.31986150726327
224,313,2002,45,-25,50,-15,7.00169794400449
225,321,2002,45,-25,50,-15,16.5460395091231
226,329,2002,45,-25,50,-15,6.15386536773463
227,337,2002,45,-25,50,-15,5.71691056026016
228,345,2002,45,-25,50,-15,4.8273353866897
229,353,2002,45,-25,50,-15,5.62284658075386
230,361,2002,45,-25,50,-15,6.69829430079715
1,1,1998,50,-25,55,-15,5.16710085644378
2,9,1998,50,-25,55,-15,8.08321114290264
3,17,1998,50,-25,55,-15,12.0242490087703
4,25,1998,50,-25,55,-15,14.1800830791131
5,33,1998,50,-25,55,-15,10.5049293979694
6,41,1998,50,-25,55,-15,7.92763397888011
7,49,1998,50,-25,55,-15,7.22123826144086
8,57,1998,50,-25,55,-15,9.04005295276467
9,65,1998,50,-25,55,-15,8.76304046559898
10,73,1998,50,-25,55,-15,10.7712596536745
11,81,1998,50,-25,55,-15,9.18586037193575
12,89,1998,50,-25,55,-15,7.34827993937776
13,97,1998,50,-25,55,-15,11.2516730905371
14,105,1998,50,-25,55,-15,8.97203117397915
15,113,1998,50,-25,55,-15,10.4936563411746
16,121,1998,50,-25,55,-15,15.9039720924473
17,129,1998,50,-25,55,-15,20.9308376501781
18,137,1998,50,-25,55,-15,32.3150688492903
19,145,1998,50,-25,55,-15,25.6270279837216
20,153,1998,50,-25,55,-15,26.3486861294471
21,161,1998,50,-25,55,-15,27.0097651902129
22,169,1998,50,-25,55,-15,22.1320837510889
23,177,1998,50,-25,55,-15,14.703643592165
24,185,1998,50,-25,55,-15,14.1060432780528
25,193,1998,50,-25,55,-15,14.5481736389849
26,201,1998,50,-25,55,-15,14.9407068562375
27,209,1998,50,-25,55,-15,12.0527149647673
28,217,1998,50,-25,55,-15,11.3684850666458
29,225,1998,50,-25,55,-15,14.9663127971217
30,233,1998,50,-25,55,-15,11.439216788842
31,241,1998,50,-25,55,-15,9.97253882921155
32,249,1998,50,-25,55,-15,12.8714682320061
33,257,1998,50,-25,55,-15,7.68607027357846
34,265,1998,50,-25,55,-15,22.1066750462641
35,273,1998,50,-25,55,-15,9.01795774937583
36,281,1998,50,-25,55,-15,8.26561851175166
37,289,1998,50,-25,55,-15,7.4682992266557
38,297,1998,50,-25,55,-15,11.1779211461155
39,305,1998,50,-25,55,-15,8.571544006148
40,313,1998,50,-25,55,-15,10.3815311259185
41,321,1998,50,-25,55,-15,14.5114718035561
42,329,1998,50,-25,55,-15,5.91117178268772
43,337,1998,50,-25,55,-15,6.29072538596214
44,345,1998,50,-25,55,-15,5.52687452306822
45,353,1998,50,-25,55,-15,7.89642352516702
46,361,1998,50,-25,55,-15,9.17756497315147
47,1,1999,50,-25,55,-15,7.37486279448577
48,9,1999,50,-25,55,-15,9.63319423230866
49,17,1999,50,-25,55,-15,9.41024671521738
50,25,1999,50,-25,55,-15,9.11919827515935
51,33,1999,50,-25,55,-15,8.6487900810754
52,41,1999,50,-25,55,-15,9.97649186105075
53,49,1999,50,-25,55,-15,8.47451245738565
54,57,1999,50,-25,55,-15,9.00564515519142
55,65,1999,50,-25,55,-15,10.500205571064
56,73,1999,50,-25,55,-15,8.44300737011354
57,81,1999,50,-25,55,-15,8.8429769921828
58,89,1999,50,-25,55,-15,6.77688745921204
59,97,1999,50,-25,55,-15,8.57264860399993
60,105,1999,50,-25,55,-15,8.25895103898708
61,113,1999,50,-25,55,-15,11.6261976302769
62,121,1999,50,-25,55,-15,12.9922102609469
63,129,1999,50,-25,55,-15,11.7254221610866
64,137,1999,50,-25,55,-15,18.973124349761
65,145,1999,50,-25,55,-15,18.7595984667674
66,153,1999,50,-25,55,-15,17.1128073038922
67,161,1999,50,-25,55,-15,19.5433870589604
68,169,1999,50,-25,55,-15,20.6064551021966
69,177,1999,50,-25,55,-15,17.2366128534386
70,185,1999,50,-25,55,-15,17.4398935574376
71,193,1999,50,-25,55,-15,16.2416160827575
72,201,1999,50,-25,55,-15,14.4859678607948
73,209,1999,50,-25,55,-15,17.0760863902954
74,217,1999,50,-25,55,-15,19.0433682887677
75,225,1999,50,-25,55,-15,17.5497748283044
76,233,1999,50,-25,55,-15,15.0986139490447
77,241,1999,50,-25,55,-15,9.97623641288623
78,249,1999,50,-25,55,-15,12.3286184911226
79,257,1999,50,-25,55,-15,11.0899080025808
80,265,1999,50,-25,55,-15,7.13900263680566
81,273,1999,50,-25,55,-15,8.01184967885825
82,281,1999,50,-25,55,-15,7.65411504230617
83,289,1999,50,-25,55,-15,11.4297964720651
84,297,1999,50,-25,55,-15,9.16592691763879
85,305,1999,50,-25,55,-15,10.4506946189523
86,313,1999,50,-25,55,-15,8.48193758839884
87,321,1999,50,-25,55,-15,5.94658285532417
88,329,1999,50,-25,55,-15,7.12218581548951
89,337,1999,50,-25,55,-15,4.77889592427748
90,345,1999,50,-25,55,-15,5.24279720911764
91,353,1999,50,-25,55,-15,5.24001803385369
92,361,1999,50,-25,55,-15,4.14328308880815
93,1,2000,50,-25,55,-15,4.38697308213174
94,9,2000,50,-25,55,-15,6.07555390735184
95,17,2000,50,-25,55,-15,9.94068151823232
96,25,2000,50,-25,55,-15,6.99664640877794
97,33,2000,50,-25,55,-15,27.6255243465841
98,41,2000,50,-25,55,-15,34.8075114004784
99,49,2000,50,-25,55,-15,20.845339617654
100,57,2000,50,-25,55,-15,10.0444582445305
101,65,2000,50,-25,55,-15,8.70240840852546
102,73,2000,50,-25,55,-15,8.61657962836431
103,81,2000,50,-25,55,-15,11.8775791001233
104,89,2000,50,-25,55,-15,12.3574443215146
105,97,2000,50,-25,55,-15,14.4831007159968
106,105,2000,50,-25,55,-15,10.3592820501062
107,113,2000,50,-25,55,-15,9.66976561552807
108,121,2000,50,-25,55,-15,33.6582411939026
109,129,2000,50,-25,55,-15,66.1641314972196
110,137,2000,50,-25,55,-15,22.5011865329899
111,145,2000,50,-25,55,-15,18.4898083690598
112,153,2000,50,-25,55,-15,16.7686172963108
113,161,2000,50,-25,55,-15,11.2458183885936
114,169,2000,50,-25,55,-15,11.8913508673496
115,177,2000,50,-25,55,-15,18.3141057232665
116,185,2000,50,-25,55,-15,20.6343674328602
117,193,2000,50,-25,55,-15,10.4136540176898
118,201,2000,50,-25,55,-15,12.9744776059764
119,209,2000,50,-25,55,-15,10.9680426966651
120,217,2000,50,-25,55,-15,11.5019556784007
121,225,2000,50,-25,55,-15,14.7946707405532
122,233,2000,50,-25,55,-15,8.53021333651635
123,241,2000,50,-25,55,-15,8.47971127708824
124,249,2000,50,-25,55,-15,8.19454077707571
125,257,2000,50,-25,55,-15,9.71541907997367
126,265,2000,50,-25,55,-15,7.90890679182313
127,273,2000,50,-25,55,-15,7.62187475465225
128,281,2000,50,-25,55,-15,8.44651654824559
129,289,2000,50,-25,55,-15,8.86432738458028
130,297,2000,50,-25,55,-15,8.34840671671098
131,305,2000,50,-25,55,-15,9.05066579063873
132,313,2000,50,-25,55,-15,8.8352457483112
133,321,2000,50,-25,55,-15,4.92829399849571
134,329,2000,50,-25,55,-15,8.60653604645979
135,337,2000,50,-25,55,-15,5.13476578963716
136,345,2000,50,-25,55,-15,6.31902607033794
137,353,2000,50,-25,55,-15,7.56369210843038
138,361,2000,50,-25,55,-15,10.5078470761086
139,1,2001,50,-25,55,-15,4.67035746190262
140,9,2001,50,-25,55,-15,4.37896506070252
141,17,2001,50,-25,55,-15,6.8270138481664
142,25,2001,50,-25,55,-15,10.1899185019474
143,33,2001,50,-25,55,-15,15.6370904487949
144,41,2001,50,-25,55,-15,23.6192275910776
145,49,2001,50,-25,55,-15,12.6204076482885
146,57,2001,50,-25,55,-15,9.8142653032503
147,65,2001,50,-25,55,-15,10.2710637085091
148,73,2001,50,-25,55,-15,11.5259401289723
149,81,2001,50,-25,55,-15,9.96149527424802
150,89,2001,50,-25,55,-15,9.8784766557159
151,97,2001,50,-25,55,-15,8.97422481595174
152,105,2001,50,-25,55,-15,28.5242195780848
153,113,2001,50,-25,55,-15,15.1015156130974
154,121,2001,50,-25,55,-15,14.2444527318278
155,129,2001,50,-25,55,-15,14.976062099714
156,137,2001,50,-25,55,-15,24.4063158054466
157,145,2001,50,-25,55,-15,23.7444981806778
158,153,2001,50,-25,55,-15,47.3941889706023
159,161,2001,50,-25,55,-15,35.1846348704639
160,169,2001,50,-25,55,-15,20.6610902597081
161,177,2001,50,-25,55,-15,20.089123589682
162,185,2001,50,-25,55,-15,13.2562451552182
163,193,2001,50,-25,55,-15,14.5608362251233
164,201,2001,50,-25,55,-15,11.4010210158942
165,209,2001,50,-25,55,-15,13.3502007370925
166,217,2001,50,-25,55,-15,12.4804655660514
167,225,2001,50,-25,55,-15,12.8836268236266
168,233,2001,50,-25,55,-15,11.2514422393135
169,241,2001,50,-25,55,-15,8.94314952146144
170,249,2001,50,-25,55,-15,8.4754942956018
171,257,2001,50,-25,55,-15,9.45328827736983
172,265,2001,50,-25,55,-15,16.283886677036
173,273,2001,50,-25,55,-15,8.62915381125016
174,281,2001,50,-25,55,-15,10.1146185620326
175,289,2001,50,-25,55,-15,7.98572117042558
176,297,2001,50,-25,55,-15,6.75108756257615
177,305,2001,50,-25,55,-15,6.49968231314194
178,313,2001,50,-25,55,-15,5.62453930720758
179,321,2001,50,-25,55,-15,4.30436674210684
180,329,2001,50,-25,55,-15,5.73398968442906
181,337,2001,50,-25,55,-15,6.34047417521708
182,345,2001,50,-25,55,-15,6.08958995160552
183,353,2001,50,-25,55,-15,9.40481308073173
184,361,2001,50,-25,55,-15,4.80870366450671
185,1,2002,50,-25,55,-15,4.15940655629924
186,9,2002,50,-25,55,-15,5.35723083365903
187,17,2002,50,-25,55,-15,9.29676682191734
188,25,2002,50,-25,55,-15,12.6976503285243
189,33,2002,50,-25,55,-15,16.3743660562371
190,41,2002,50,-25,55,-15,26.0044361026673
191,49,2002,50,-25,55,-15,21.8565190573281
192,57,2002,50,-25,55,-15,19.4376877110944
193,65,2002,50,-25,55,-15,10.9685389259295
194,73,2002,50,-25,55,-15,13.9771408431364
195,81,2002,50,-25,55,-15,10.9580989646777
196,89,2002,50,-25,55,-15,8.59009502361845
197,97,2002,50,-25,55,-15,8.08755856846561
198,105,2002,50,-25,55,-15,9.02703187101534
199,113,2002,50,-25,55,-15,11.4622267507805
200,121,2002,50,-25,55,-15,14.7530388267291
201,129,2002,50,-25,55,-15,25.9084699148676
202,137,2002,50,-25,55,-15,18.2977186190265
203,145,2002,50,-25,55,-15,14.9591501337939
204,153,2002,50,-25,55,-15,23.0095546962025
205,161,2002,50,-25,55,-15,18.0674126033364
206,169,2002,50,-25,55,-15,19.5949047409922
207,177,2002,50,-25,55,-15,17.469736361906
208,185,2002,50,-25,55,-15,17.7945335256978
209,193,2002,50,-25,55,-15,16.1474245268654
210,201,2002,50,-25,55,-15,20.0002905732054
211,209,2002,50,-25,55,-15,14.5971901922527
212,217,2002,50,-25,55,-15,23.0553810623929
213,225,2002,50,-25,55,-15,26.3225846421937
214,233,2002,50,-25,55,-15,17.9830317809575
215,241,2002,50,-25,55,-15,9.81455888263815
216,249,2002,50,-25,55,-15,7.83011717426186
217,257,2002,50,-25,55,-15,7.62636675257892
218,265,2002,50,-25,55,-15,9.24798934065717
219,273,2002,50,-25,55,-15,9.73384954994713
220,281,2002,50,-25,55,-15,9.12766122961603
221,289,2002,50,-25,55,-15,8.9735415540837
222,297,2002,50,-25,55,-15,17.7907011668986
223,305,2002,50,-25,55,-15,6.5328393991812
224,313,2002,50,-25,55,-15,6.85350802486444
225,321,2002,50,-25,55,-15,6.99438308030333
226,329,2002,50,-25,55,-15,5.80040037210445
227,337,2002,50,-25,55,-15,5.14515347266809
228,345,2002,50,-25,55,-15,4.66438311544735
229,353,2002,50,-25,55,-15,5.62066732313155
230,361,2002,50,-25,55,-15,6.83422219345668
