index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD,N0,light,pgrPhytC,sdpgrPhytC,Zeu,sdZeu
114,899,168,2000,45,-25,50,-15,8,3.24546353663237,0.377274931472138,45.8861544719504,14.161156875,144.170417105715,0.0057333779148152,0.0507337755049696,42.4260279859772,5.60448654329153
115,907,176,2000,45,-25,50,-15,8,3.29133055995087,0.32044227123403,38.5228992516133,14.161156875,103.661828558309,0.0210256262170863,0.0462732661930173,41.5505495451229,5.5604782417412
116,915,184,2000,45,-25,50,-15,8,3.45953556968757,0.360534700499548,31.1596440099097,14.161156875,116.854195949282,-0.00981024343447006,0.0510887559648838,41.2360776900919,6.52315520253225
117,923,192,2000,45,-25,50,-15,8,3.38105362221181,0.348423746983305,23.7963887914437,14.161156875,98.4640589541164,-0.0250239112828424,0.0529581090969903,43.9791710661854,5.69442782684632
118,931,200,2000,45,-25,50,-15,8,3.18086233194907,0.392313188544231,20.0919180555063,14.161156875,115.897944656294,-0.0168749357585423,0.053215795691608,47.1233830144673,6.46666267162044
119,939,208,2000,45,-25,50,-15,8,3.04586284588073,0.38154898453795,20.046231812396,14.161156875,93.3126950785586,-0.0316227768041732,0.0555513136889768,47.7715003885499,6.04495112603329
120,947,216,2000,45,-25,50,-15,8,2.79288063144735,0.36504115526198,20.0005455741535,14.161156875,123.278472604553,-0.0170245559836207,0.0527848654920616,50.5955196784939,5.73526680893788
121,955,224,2000,45,-25,50,-15,8,2.65668418357838,0.378445858047476,19.9548593305631,14.161156875,94.3415493276674,0.00378220206999613,0.0633449228959391,52.6552876667849,6.3042082605555
122,963,232,2000,45,-25,50,-15,8,2.68694180013836,0.437509914128352,21.8709086426348,14.161156875,90.6852428483654,-0.0130118665958572,0.064951234259291,54.2317686131934,6.74247592850658
123,971,240,2000,45,-25,50,-15,8,2.5828468673715,0.387016544250721,24.9639992910625,14.161156875,99.5490897486427,-0.000387364875880144,0.0655363066755336,52.2173351365995,6.2480212699797
124,979,248,2000,45,-25,50,-15,8,2.57974794836446,0.434229516004412,28.0570900112805,14.161156875,107.451674355083,-0.00385045725137723,0.0622382432580573,53.9788713020755,5.72497647718161
125,987,256,2000,45,-25,50,-15,8,2.54894429035343,0.398798393811551,31.1501806232167,14.161156875,98.1729989667946,0.0162074795088501,0.070578225088261,55.0770008522278,5.55014756543392
126,995,264,2000,45,-25,50,-15,8,2.67860412642424,0.464903498524569,37.9800856642425,14.161156875,83.2400928069621,-0.0114796380424051,0.0825042706922553,54.491915403009,5.34526391005616
127,1003,272,2000,45,-25,50,-15,8,2.586767022085,0.544689768303673,46.0555955220594,14.161156875,77.4291568643645,-0.00222814794607773,0.0892896944747689,51.4902777924808,5.49050686427196
128,1011,280,2000,45,-25,50,-15,8,2.56894183851638,0.547582225410373,54.1311052434643,14.161156875,62.1657548376129,-0.0460441609458688,0.0785994010601143,52.0314197907187,4.4397437746242
129,1019,288,2000,45,-25,50,-15,8,2.20058855094943,0.485679787577775,62.2066150932512,14.161156875,51.3821797352992,0.0527398839769822,0.0866441778955822,51.2203219723044,3.93128030141245
130,1027,296,2000,45,-25,50,-15,8,2.62250762276529,0.571747782637729,83.2241186314821,14.161156875,47.0359530678544,0.0177604918406348,0.0943934964313824,51.7355560667322,4.32812811668145
131,1035,304,2000,45,-25,50,-15,8,2.76459155749035,0.609898757357643,104.241622264451,14.161156875,54.8194294985911,-0.0060230893636256,0.0996370446303208,53.2918566167361,3.93913436856186
132,1043,312,2000,45,-25,50,-15,8,2.71640684258135,0.650117888714285,125.259125827683,14.161156875,40.8612076636722,-0.0441668936871667,0.125326270052999,55.423972811534,4.72673786782899
133,1051,320,2000,45,-25,50,-15,8,2.36307169308402,0.905670657793156,148.709875714282,14.161156875,45.0349064418951,-0.00337420752025489,0.125635923263318,58.0624113811393,4.52391042129618
134,1059,328,2000,45,-25,50,-15,8,2.33549690850821,0.745791091796788,189.193350418276,14.161156875,34.1330636861866,-0.0818618295217004,0.18179677989309,58.6211061638239,4.13280340838216
135,1067,336,2000,45,-25,50,-15,8,1.61972747460445,1.18953454006246,229.676825109323,14.161156875,29.5888410475997,-0.0477265549253017,0.197476257788164,57.6365959365254,3.70468877154055
136,1075,344,2000,45,-25,50,-15,8,1.47257375341521,1.32447098129952,270.160300134752,14.161156875,33.6051553493495,0.0755476719144606,0.212589378870681,60.7128422932708,4.73218174436454
137,1083,352,2000,45,-25,50,-15,8,2.18050761772108,1.171011245091,289.477699487342,14.161156875,20.3048375161576,-0.16604996272127,0.207163866535128,58.659964070806,3.73477041777511
138,1091,360,2000,45,-25,50,-15,8,0.987212813403971,1.31443372307485,273.518307446904,14.161156875,14.874687901423,0.13252537108108,0.209030290504877,63.7676760400812,5.24358754579281
139,1097,1,2001,45,-25,50,-15,8,1.65409891937043,1.00298885520779,302.217353972197,14.161156875,27.1311599595913,-0.0155016857631493,0.159455042099505,63.4493818356409,4.95819922221535
140,1104,8,2001,45,-25,50,-15,8,1.65409891937043,1.00298885520779,302.217353972197,14.161156875,39.0512522461967,-0.0155016857631493,0.159455042099505,63.4493818356409,4.95819922221535
141,1112,16,2001,45,-25,50,-15,8,1.55559805102744,0.896503418282871,345.315865993501,14.161156875,36.4707910508025,0.0601263432583588,0.181216499748489,63.242696737368,4.23338452932507
142,1120,24,2001,45,-25,50,-15,8,1.86948162111681,1.27362291087174,329.029216759604,14.161156875,41.7588928699087,-0.0205520566496655,0.179910738881047,61.7231347402938,4.31186780040542
143,1128,32,2001,45,-25,50,-15,8,1.70506516791949,0.932516999756241,312.742567416033,14.161156875,45.7161692555722,0.0452054653619987,0.156530053347344,60.9500043730279,5.25437592226349
144,1136,40,2001,45,-25,50,-15,8,2.06670889081548,1.15697672590078,296.455917937358,14.161156875,33.9513386069879,-0.0764792845255066,0.177940346049253,61.1327380414147,5.63059331260096
145,1144,48,2001,45,-25,50,-15,8,1.45487461461143,1.02007866893285,282.289796698359,14.161156875,53.4346152537797,0.0989850180654456,0.148872268363858,59.3983941044416,4.52232251517837
146,1152,56,2001,45,-25,50,-15,8,2.24675475913499,0.839192900382718,274.485259355174,14.161156875,54.1223338266456,-0.0444941181284261,0.135660828025183,53.675957539347,5.14096584101363
147,1160,64,2001,45,-25,50,-15,8,1.89080181410758,0.866492715382326,266.680722289616,14.161156875,77.8697129809044,0.0691831712542865,0.11952166299462,62.7719149445831,5.09749828593292
148,1168,72,2001,45,-25,50,-15,8,2.44426718414187,0.576027036846278,258.876184813447,14.161156875,63.5983221199603,-0.0489226228735389,0.116512199151095,60.4764193607045,4.29320519076713
149,1176,80,2001,45,-25,50,-15,8,2.05288620115356,0.776962983051389,218.532399060462,14.161156875,73.5176818169169,0.0312751928459657,0.12585522359551,56.1710416857407,4.74721383221247
150,1184,88,2001,45,-25,50,-15,8,2.30308774392129,0.742526984058275,167.342197227809,14.161156875,92.6558106035857,0.0337721025227503,0.121368393463461,51.4141028558883,4.84368297579628
151,1192,96,2001,45,-25,50,-15,8,2.57326456410328,0.678254260213751,116.151995533175,14.161156875,89.18874311195,-0.0606112075674458,0.158063657383588,56.9324617671642,5.05704501827921
152,1200,104,2001,45,-25,50,-15,8,2.08837490356373,1.10210469324584,64.9617939146362,14.161156875,103.492217942062,0.2949245552206,0.161222254534145,53.3443118743439,8.64065406214774
153,1208,112,2001,45,-25,50,-15,8,4.4477713453285,0.637355000808578,52.0423724538751,14.161156875,101.784368586481,-0.101021516146127,0.081139324996865,28.8150456632511,7.33132540930971
154,1216,120,2001,45,-25,50,-15,8,3.63959921615949,0.463185055247909,44.5902053696581,14.161156875,126.751217367185,-0.0242820590213617,0.0960237451235216,44.5430892049939,6.42735358885459
155,1224,128,2001,45,-25,50,-15,8,3.4453427439886,0.710905124585815,37.1380382350419,14.161156875,117.855222857333,-0.0313489555599596,0.0839332867217177,40.4945756182079,9.74339501162418
156,1232,136,2001,45,-25,50,-15,8,3.19455109950893,0.564999264162802,30.337879977988,14.161156875,93.4431194056774,0.0474643933664776,0.0824609275935133,43.3221808269625,7.89877447061405
157,1240,144,2001,45,-25,50,-15,8,3.57426624644075,0.635217088211198,28.1017844426632,14.161156875,84.1183645033895,0.0414015869583878,0.0765272844526532,37.0150284272766,8.66646376959256
158,1248,152,2001,45,-25,50,-15,8,3.90547894210784,0.542687064614769,25.8656889146897,14.161156875,89.10671460959,-0.0315647978037319,0.0605292339007211,32.5643042092857,7.17887224529081
159,1256,160,2001,45,-25,50,-15,8,3.652960559678,0.467825586482799,23.6295933994651,14.161156875,133.554721946627,-0.0368189996602574,0.0600976887788707,37.991728169521,7.04435408074385
160,1264,168,2001,45,-25,50,-15,8,3.35840856239594,0.440772953562401,21.7539252397915,14.161156875,156.514846194885,0.0149238560670101,0.0584589209177077,40.4457455007239,6.78259090096707
161,1272,176,2001,45,-25,50,-15,8,3.47779941093202,0.432560121536329,20.959539273878,14.161156875,119.309544357631,-0.0215862382325098,0.0507659476316767,38.9557440388538,6.73460469210367
162,1280,184,2001,45,-25,50,-15,8,3.30510950507194,0.414951216244191,20.1651532980138,14.161156875,145.478982304457,-0.0324604605854249,0.0569961160013485,43.2849165892605,6.63103519359735
163,1288,192,2001,45,-25,50,-15,8,3.04542582038854,0.435213415099035,19.3707673022648,14.161156875,154.783846517983,-0.0195244460419228,0.0598813575934512,45.902602010403,6.24985308240899
164,1296,200,2001,45,-25,50,-15,8,2.88923025205316,0.429860128259133,18.8228105500672,14.161156875,84.1417042525789,-0.0281640693264484,0.0618317433949095,46.9478301509558,5.82245772723753
165,1304,208,2001,45,-25,50,-15,8,2.66391769744158,0.439327791653927,18.5212830331922,14.161156875,117.161859958382,0.00213290479802926,0.0622471600361614,49.7927104258543,5.79988030045743
166,1312,216,2001,45,-25,50,-15,8,2.68098093582581,0.482131265331814,18.2197555085438,14.161156875,128.286758175412,-0.00271145685358668,0.0702989955907341,53.0042338690829,5.49814806777201
167,1320,224,2001,45,-25,50,-15,8,2.65928928099712,0.464640894999176,17.9182279683402,14.161156875,121.481409081749,-0.0126923871133373,0.0787275233905381,53.0882204011749,6.18321557748144
168,1328,232,2001,45,-25,50,-15,8,2.55775018409042,0.519581653126824,18.986051265763,14.161156875,125.344414644053,-0.0250024827632713,0.0761273255895908,53.7318256396392,5.72510199408535
169,1336,240,2001,45,-25,50,-15,8,2.35773032198425,0.402291390840582,20.8754850783448,14.161156875,70.9023295289266,0.00443263860284149,0.0684871379665231,53.1681887391216,5.8121053807641
170,1344,248,2001,45,-25,50,-15,8,2.39319143080699,0.45993651673849,22.7649188298318,14.161156875,96.7923241816377,0.00694995488187656,0.0731201946667156,56.8844207951432,5.55552214799133
171,1352,256,2001,45,-25,50,-15,8,2.44879106986199,0.432616366385231,24.6543526229097,14.161156875,60.8956665974623,0.0041194997557224,0.0708910168381231,57.2462550003998,5.16211771149949
172,1360,264,2001,45,-25,50,-15,8,2.48174706790777,0.415902496264991,29.7801701659627,14.161156875,79.2455860907242,0.00533752934430187,0.0853166153347024,57.68937690874,5.43128858380218
173,1368,272,2001,45,-25,50,-15,8,2.52444730266219,0.575138158519379,35.984782257312,14.161156875,64.9297736804926,0.045586443205039,0.096220480071391,55.5483743526213,5.40247097403551
174,1376,280,2001,45,-25,50,-15,8,2.8891388483025,0.523766976896188,42.1893943683308,14.161156875,54.0098941720778,-0.0443168072100357,0.0866054127644184,50.8951926952936,4.9975894832856
175,1384,288,2001,45,-25,50,-15,8,2.53460439062222,0.490342544226001,48.3940065246158,14.161156875,64.9891167740796,-0.0181499269890359,0.0987757355753441,51.310533714593,4.19542083200461
176,1392,296,2001,45,-25,50,-15,8,2.38940497470992,0.680889884161324,59.5046507843005,14.161156875,52.6088535036835,0.0403087888652803,0.116440511832163,52.6121370132107,4.45006400004665
177,1400,304,2001,45,-25,50,-15,8,2.71187528563217,0.664411257058137,70.6152950783572,14.161156875,44.5170345061425,-0.0454764382754157,0.118128246851544,52.4242194665807,4.12545052662575
178,1408,312,2001,45,-25,50,-15,8,2.34806377942885,0.742124011249363,81.7259392785697,14.161156875,47.1697620252921,-0.0351857077392493,0.12173139857777,51.7864386214817,5.22318748132254
179,1416,320,2001,45,-25,50,-15,8,2.06657811751486,0.74154859481685,93.5301211856141,14.161156875,33.6684219786041,-0.104569591718437,0.150289457909454,54.4480765175162,4.06121630303293
180,1424,328,2001,45,-25,50,-15,8,1.23086987044535,1.22807477504638,110.189066633185,14.161156875,21.5788266339336,0.0853543886858493,0.168488761658705,55.9309483282723,4.47984043626476
181,1432,336,2001,45,-25,50,-15,8,2.03246563480419,0.986226487612371,126.848011947606,14.161156875,28.5903923205314,0.0508936157422843,0.137221793759298,58.7395502527576,4.64085795119057
182,1440,344,2001,45,-25,50,-15,8,2.51350211720234,0.882015773255834,143.506957394481,14.161156875,28.0335947139095,-0.140627347874768,0.182136694470885,57.4788925677849,3.67037765355666
183,1448,352,2001,45,-25,50,-15,8,1.38914189088704,1.23705605225544,172.638110836877,14.161156875,28.6925051862709,0.0508254223807444,0.187216056528044,59.5229124515306,3.59354285341477
184,1456,360,2001,45,-25,50,-15,8,1.77932816573351,0.820115539536886,222.556278504133,14.161156875,25.7368178402453,-0.0340360148783709,0.163037861536075,64.0848721878837,4.33592343431942
185,1462,1,2002,45,-25,50,-15,8,1.32561179708897,1.20231950054679,217.54737237321,14.161156875,26.3867291348233,0.0244314481765087,0.212046312504473,64.5833215244987,4.64213757216536
186,1469,8,2002,45,-25,50,-15,8,1.32561179708897,1.20231950054679,217.54737237321,14.161156875,29.4750113128882,0.0244314481765087,0.212046312504473,64.5833215244987,4.64213757216536
187,1477,16,2002,45,-25,50,-15,8,1.60429182366074,1.11104924381741,231.620850739413,14.161156875,39.6197824051139,0.118373875403357,0.171466301888933,61.9592007635848,5.11932811956388
188,1485,24,2002,45,-25,50,-15,8,2.50710574648271,0.947916506168591,252.458878218466,14.161156875,32.3982307128904,-0.011472069400767,0.118919085021441,58.4021103678814,4.52235294246687
189,1493,32,2002,45,-25,50,-15,8,2.41532919127657,0.78540804352155,273.296905882624,14.161156875,33.8036982469975,-0.00253701107418224,0.132068954386402,59.8743451098606,4.25105796835605
190,1501,40,2002,45,-25,50,-15,8,2.39503310268312,0.922887745077116,294.134933488634,14.161156875,47.4011656161323,-0.0823048009428958,0.153043027771005,60.7333993549485,4.28692809913557
191,1509,48,2002,45,-25,50,-15,8,1.73659469513996,0.990375650267747,309.484174311692,14.161156875,54.7929397150288,0.0112660463303147,0.164996164094219,62.5596141132388,5.22805742264511
192,1517,56,2002,45,-25,50,-15,8,1.82672306578248,1.06131190083586,308.367055473858,14.161156875,53.6131550554159,0.0657167772213732,0.164968654542456,60.7236871196832,4.62921660704591
193,1525,64,2002,45,-25,50,-15,8,2.35245728355346,0.933731037519112,307.249937689041,14.161156875,72.5928494467682,-0.0342555688035363,0.1443958827349,62.1111580975857,5.15553391148102
194,1533,72,2002,45,-25,50,-15,8,2.07841273312516,0.833587611735437,306.132818714679,14.161156875,69.3594398681148,0.0140159466847172,0.135676604671995,62.2357053949111,4.61170563189853
195,1541,80,2002,45,-25,50,-15,8,2.1905403066029,0.794051160877982,275.805786158029,14.161156875,65.9313807907474,-0.0423108523830348,0.132053347063772,60.8296563578653,4.5395140807991
196,1549,88,2002,45,-25,50,-15,8,1.85205348753863,0.851806482078387,235.742115744999,14.161156875,93.7770635013767,0.0633888366589168,0.123689855044676,55.4005816001368,6.25865706931911
197,1557,96,2002,45,-25,50,-15,8,2.35916418080996,0.629161322689233,195.678445072009,14.161156875,75.1893752821732,-0.0409608783184527,0.129906677920859,60.6912389222456,5.33922611653127
198,1565,104,2002,45,-25,50,-15,8,2.03147715426234,0.901762655504303,155.614774300953,14.161156875,113.420393960624,0.064862904406849,0.129119914766682,57.8738653132324,5.61459871281615
199,1573,112,2002,45,-25,50,-15,8,2.55038038951713,0.625883166715966,127.655470702913,14.161156875,46.830493275785,0.031103211664657,0.103350189126635,53.2305971522468,5.40339712992867
200,1581,120,2002,45,-25,50,-15,8,2.79920608283438,0.823978099338327,101.425362415612,14.161156875,112.801316943701,0.0206526801790717,0.112574941361497,49.036492327353,6.61216125393371
201,1589,128,2002,45,-25,50,-15,8,2.96442752426695,0.699120657356558,75.195254144437,14.161156875,115.522899240694,0.0839272464239292,0.0950162382155386,51.3037572525944,7.43870022833824
202,1597,136,2002,45,-25,50,-15,8,3.63584549565838,0.440488420025463,51.387188735389,14.161156875,143.942489559354,-0.0176852662173443,0.0595072981457884,45.0074663876499,6.64712983085048
203,1605,144,2002,45,-25,50,-15,8,3.49436336591962,0.363819875409286,44.53342383792,14.161156875,116.454960932958,-0.0388955646627056,0.059227887960465,47.818088260426,5.89986284853043
204,1613,152,2002,45,-25,50,-15,8,3.18319884861798,0.461774299250239,37.6796589250532,14.161156875,152.368676669227,0.0363223914688669,0.0643758976944663,46.0558067413839,5.79492766782208
205,1621,160,2002,45,-25,50,-15,8,3.47377798036891,0.398100614322974,30.8258939600157,14.161156875,168.568869704388,-0.0560760965975699,0.0719131135118166,42.7008079835943,6.22974246051456
206,1629,168,2002,45,-25,50,-15,8,3.02516920758835,0.489303000286437,25.0734466649096,14.161156875,154.403349690419,0.0134536912573787,0.0620050960172113,45.9189862588715,6.87254445337127
207,1637,176,2002,45,-25,50,-15,8,3.1327987376474,0.426204863242499,22.6249522124397,14.161156875,124.526488683768,-0.0199398288755603,0.0656576691489745,45.1718806729387,7.69968341861967
208,1645,184,2002,45,-25,50,-15,8,2.97328010664291,0.499951631242823,20.1764577211854,14.161156875,134.159887054509,0.00588987224119929,0.0698509887998043,46.9353238182933,7.61316069883718
209,1653,192,2002,45,-25,50,-15,8,3.0203990845725,0.47216802280886,17.7279632290287,14.161156875,111.705887896596,0.0186432682971704,0.0648590839817199,51.471739165651,7.24140188784356
210,1661,200,2002,45,-25,50,-15,8,3.16954523094986,0.463254927970363,16.3926150284128,14.161156875,118.223293816985,-0.0269383971346459,0.0634145916085815,50.6846764448621,7.3219993728145
211,1669,208,2002,45,-25,50,-15,8,2.95403805387271,0.450997844040754,16.170413097466,14.161156875,115.780219408497,-0.0222604030597226,0.0636505500858321,52.2714700012411,7.92793897582161
212,1677,216,2002,45,-25,50,-15,8,2.77595482939492,0.535797608447301,15.9482112059494,14.161156875,122.773915742373,0.00964308470026435,0.0817915225448045,52.345462153985,8.72382055688984
213,1685,224,2002,45,-25,50,-15,8,2.85309950699703,0.556640494157471,15.7260092761782,14.161156875,101.313849318389,-0.00927191990451154,0.086567723261433,52.9020395112373,8.50515654545293
214,1693,232,2002,45,-25,50,-15,8,2.77892414776095,0.58618026532139,16.9604842277782,14.161156875,118.200569186293,-0.0182618372236619,0.0814605503210217,51.450222495861,7.67050020498207
215,1701,240,2002,45,-25,50,-15,8,2.63282944997165,0.552372016874262,19.0689652907849,14.161156875,96.381613324879,0.00314493029438244,0.0781004996697072,53.3867169131509,7.82087409359793
216,1709,248,2002,45,-25,50,-15,8,2.65798889232671,0.469413386100917,21.1774463342296,14.161156875,98.698559725146,-0.0272813667013095,0.0771228491357843,52.6768439031977,7.42949870478099
217,1717,256,2002,45,-25,50,-15,8,2.43973795871623,0.5601695490323,23.2859273923602,14.161156875,84.9086693764865,0.0452710294192469,0.0810341980737798,50.7050032425263,7.52787999642487
218,1725,264,2002,45,-25,50,-15,8,2.8019061940702,0.459773637653636,27.8028078020447,14.161156875,94.9587432098171,-0.00408502675051023,0.0675635062154095,50.2149836954811,5.41926387415367
219,1733,272,2002,45,-25,50,-15,8,2.76922598006613,0.419822890908005,33.1224879898297,14.161156875,75.9838732499628,-0.0479597440496937,0.0776792206234603,50.5634538652836,5.36850963847134
220,1741,280,2002,45,-25,50,-15,8,2.38554802766858,0.501228940882421,38.4421681473985,14.161156875,59.9837347666462,-0.00122863975879021,0.110409364201887,49.2770337391567,5.86123264291991
221,1749,288,2002,45,-25,50,-15,8,2.37571890959826,0.768756517510534,43.7618483385279,14.161156875,53.2921234216082,-0.0148492413669812,0.125696340784709,50.3278875371157,5.31939606124637
222,1757,296,2002,45,-25,50,-15,8,2.25692497866241,0.70913639594916,53.2883028313517,14.161156875,56.2970725404446,0.0356867920159053,0.124905909247852,50.5349176344281,4.97611337013589
223,1765,304,2002,45,-25,50,-15,8,2.54241931478964,0.728313084270067,62.8147573531833,14.161156875,49.7804165518712,-0.0545284477329718,0.127189322871578,51.4790898795266,4.654704376075
224,1773,312,2002,45,-25,50,-15,8,2.10619173292587,0.788267156123018,72.3412118165692,14.161156875,37.2732452957493,0.0490300062797845,0.125967870385456,52.424767190053,4.15471143581528
225,1781,320,2002,45,-25,50,-15,8,2.49843178316414,0.704044860327232,83.9831114961705,14.161156875,35.7159543541611,-0.0542692186650079,0.155593619636976,55.7318755200843,3.99954039439268
226,1789,328,2002,45,-25,50,-15,8,2.06430725858237,1.1420247121269,110.433126919799,14.161156875,34.1201576413692,-0.0337101409092421,0.159946979275211,59.6264576827067,5.65622390891077
227,1797,336,2002,45,-25,50,-15,8,1.68716304690041,1.203724975769,136.883142619199,14.161156875,31.6889701468443,-0.0127280886752843,0.150957422112125,62.4357994877566,3.8822418847216
228,1805,344,2002,45,-25,50,-15,8,1.76527135622672,0.935133547881911,163.333158311116,14.161156875,25.0350359329684,-0.0178549464043141,0.175629770978696,65.3856526193213,4.22344100973676
229,1813,352,2002,45,-25,50,-15,8,1.59197097373541,1.03333073504834,184.621032059789,14.161156875,33.4384321050211,-0.00942058216985275,0.216912856584198,65.8551031734978,5.62759521676574
230,1821,360,2002,45,-25,50,-15,8,1.48182447958438,1.46115858371932,197.305336333778,14.161156875,29.9276199810245,-0.0708440311497958,0.263083937651408,62.4501933960446,4.57230423204351
1,1,1,1998,50,-25,55,-15,9,NaN,0.9810989906858,314.267880979645,15.5091884375,NaN,NaN,0.142241520947413,NaN,4.34209068887797
2,8,8,1998,50,-25,55,-15,9,NaN,0.9810989906858,314.267880979645,15.5091884375,22.3772164159555,NaN,0.142241520947413,NaN,4.34209068887797
3,16,16,1998,50,-25,55,-15,9,NaN,1.33905187889773,354.425078717869,15.5091884375,20.955728567867,NaN,0.209942026804843,NaN,6.08264343685563
4,24,24,1998,50,-25,55,-15,9,1.69546938998783,1.43004247823933,344.354876213605,15.5091884375,19.2211553133213,-0.137948926140883,0.179080051638372,63.9262709766087,6.6821827366578
5,32,32,1998,50,-25,55,-15,9,1.12405798360736,1.4778080183593,334.284673700202,15.5091884375,26.4121639178045,0.0117538768537713,0.222784907716903,67.7479943143331,7.1509812167131
6,40,40,1998,50,-25,55,-15,9,1.54654319245979,1.26977507768615,324.214471148519,15.5091884375,25.3478743434152,0.0395057887736083,0.199380460511654,64.6248223309527,6.35574268589148
7,48,48,1998,50,-25,55,-15,9,1.86279041496131,1.2775313150085,316.01115861959,15.5091884375,39.2892064858456,0.0169617716685623,0.147073601350292,59.7220734503212,6.03709359234063
8,56,56,1998,50,-25,55,-15,9,1.99848458830981,1.06067803011651,313.408516342508,15.5091884375,47.0305811911848,0.0512019961943412,0.163381554724594,60.3141527596453,5.42763423219809
9,64,64,1998,50,-25,55,-15,9,2.40810055786453,0.902019900450943,310.805873488454,15.5091884375,36.7858638146352,-0.0310475409473881,0.154355092559518,62.0460197074553,5.33307335686125
10,72,72,1998,50,-25,55,-15,9,2.15972023028542,1.07173961826236,308.203230972423,15.5091884375,45.4809789401299,-0.116193125281405,0.197285822457889,62.6635727938355,5.26250238885536
11,80,80,1998,50,-25,55,-15,9,1.23017522803419,1.39271282465923,295.397379255693,15.5091884375,48.1394892794887,0.0843890967649239,0.172456795417137,58.6415242785552,6.36772270367261
12,88,88,1998,50,-25,55,-15,9,1.90528800215359,0.962548296626145,279.190457412668,15.5091884375,81.3934986089557,0.0464519113128046,0.145261816575619,58.1011928023237,5.28282543529224
13,96,96,1998,50,-25,55,-15,9,2.27690329265601,0.89246747767504,262.983535636267,15.5091884375,81.8543664720462,0.0603806306445312,0.127175811489111,56.3278230227701,5.26312751772545
14,104,104,1998,50,-25,55,-15,9,2.75994833781226,0.649938112138229,246.776613825163,15.5091884375,86.4011317867315,-0.0171714309731919,0.105150881793169,54.316229299771,7.06989952217528
15,112,112,1998,50,-25,55,-15,9,2.62257689002673,0.676577165187517,194.617720780108,15.5091884375,112.631041887046,-0.00275608973513815,0.0973574469378404,51.5576561951643,7.82538664348314
16,120,120,1998,50,-25,55,-15,9,2.60052817214562,0.6284227914093,137.322831548651,15.5091884375,79.6232501084751,-0.0144386847449637,0.0963291479092239,50.110958226986,7.47924540372645
17,128,128,1998,50,-25,55,-15,9,2.48501869418592,0.664968993642593,80.0279424225621,15.5091884375,111.213864985792,0.0395755663652401,0.0826399838572058,53.7816870031097,7.53574065921404
18,136,136,1998,50,-25,55,-15,9,2.80162322510783,0.599180001232273,29.5723797320492,15.5091884375,101.112447278294,0.103546803056019,0.0830808341006864,49.2057425235052,7.53580164859315
19,144,144,1998,50,-25,55,-15,9,3.62999764955599,0.591325947536814,26.9921024464071,15.5091884375,130.263733298957,0.00271346317064951,0.0761130690130126,45.1642207201326,8.8766067304772
20,152,152,1998,50,-25,55,-15,9,3.65170535492117,0.548700679151808,24.4118251429664,15.5091884375,125.631987704897,-0.00654927839724155,0.0708654995290578,43.2573409502047,8.74753779885464
21,160,160,1998,50,-25,55,-15,9,3.59931112774324,0.631924503764414,21.8315477932991,15.5091884375,155.561666567888,-0.0177819657436243,0.0680644908307534,42.0606786218953,10.0016291548417
22,168,168,1998,50,-25,55,-15,9,3.45705540179425,0.600391347340127,19.6652950859898,15.5091884375,137.29808100388,0.0183752661000148,0.0620098644671668,42.802512848477,9.51719370040532
23,176,176,1998,50,-25,55,-15,9,3.60405753059437,0.48623554745064,18.7411160871056,15.5091884375,101.889724889703,-0.0131959248878567,0.0591550736705915,43.2610996406447,8.84450443252407
24,184,184,1998,50,-25,55,-15,9,3.49849013149152,0.454420184904796,17.8169371191992,15.5091884375,142.245774203312,0.0169636110515481,0.0579843324081661,43.8853866726993,8.3113786792527
25,192,192,1998,50,-25,55,-15,9,3.63419901990389,0.40756331501817,16.8927581734128,15.5091884375,144.753559879666,-0.0180814393127404,0.0560670018799538,41.0248347521827,7.77057660149798
26,200,200,1998,50,-25,55,-15,9,3.48954750540198,0.405329361847312,16.4809285461158,15.5091884375,123.483753052407,0.00980409131395264,0.0595196953465027,39.3986357418038,6.9291689648284
27,208,208,1998,50,-25,55,-15,9,3.5679802359136,0.422340755470752,16.5814482577808,15.5091884375,132.057839815251,-0.0227811920181417,0.0529892720321863,35.490125609289,8.03257729150123
28,216,216,1998,50,-25,55,-15,9,3.38573069976846,0.417471100040807,16.6819679592799,15.5091884375,135.266002675598,0.0126901756880752,0.054627664092063,38.726014391681,6.75469064173114
29,224,224,1998,50,-25,55,-15,9,3.48725210527307,0.421514907145677,16.7824876524343,15.5091884375,108.196674505386,0.000921156778365046,0.0600901069318842,35.9169577883684,6.25978270008791
30,232,232,1998,50,-25,55,-15,9,3.49462135949999,0.486914028455152,17.1965237243639,15.5091884375,96.4411580127937,-0.0414900252846412,0.0642369817984797,37.5051372131378,6.36886664121348
31,240,240,1998,50,-25,55,-15,9,3.16270115722285,0.513595156480273,17.7986696014968,15.5091884375,97.9229878842795,-0.0244737968691556,0.0622039612838701,42.7478526136283,6.69345868734717
32,248,248,1998,50,-25,55,-15,9,2.96691078226961,0.483896143573229,18.4008155056835,15.5091884375,89.9780003025533,-0.0351005250020947,0.0698562357327326,42.1917010902039,6.26761866643701
33,256,256,1998,50,-25,55,-15,9,2.68610658225286,0.505928729596421,19.002961368329,15.5091884375,103.729708909644,-0.00246867866592266,0.0797237310654454,44.3655670031579,5.07693173280082
