tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline
437,17.9738565231688,20.4264480543225,20.4264480543225,37.4679218402106,22.8541731927804,22.8541731927804,51.8806867431244,51.8806867431244,35.6785445757914,35.6785445757914,19.385063635052,6.79238134636382,18.5834581095107
445,20.1646117296187,19.9866577622383,19.9866577622383,38.2456425718597,24.9355596822497,24.9355596822497,51.6373458070675,51.6373458070675,38.3694417944789,38.3694417944789,19.3850636350521,6.88780300821494,17.4930473102286
453,24.026596686329,19.8006213503191,19.8006213503191,41.6386933215035,28.7013361189687,28.7013361189687,51.6539889838851,51.6539889838851,43.6316506328472,43.6316506328472,19.3850636350529,7.34286064755693,17.1432494324179
461,28.2188179814339,19.7273733929457,19.7273733929457,46.7305260947312,32.1977530023883,32.1977530023883,51.9331630934536,51.9331630934536,50.2498248520109,50.2498248520109,19.3850636350524,8.65926052982425,13.5219687722135
469,29.3212286661366,19.5281126455932,19.5281126455932,50.287168961782,31.8572587058793,31.8572587058793,52.4402613050312,52.4402613050312,54.4918965561754,54.4918965561754,19.3850636350523,11.3397614396494,7.18248153863668
477,30.6417394499532,19.6792761583889,19.6792761583889,55.9178494302218,31.3328902853335,31.3328902853335,53.9440622843354,53.9440622843354,59.2316669666282,59.2316669666282,19.3850636350526,16.0490493007504,0
485,33.7576518038176,20.3607908710071,20.3607908710071,68.2734029001067,31.9632630194782,31.9632630194782,57.5339710396074,57.5339710396074,66.7127547846952,66.7127547846952,19.3850636350527,25.4631831431868,0
493,34.4890699960101,21.5136412081961,21.5136412081961,87.7767886355234,31.0977773587492,31.0977773587492,64.3948909063661,64.3948909063661,74.4720232935072,74.4720232935072,19.3850636350524,43.6573319790058,0
501,30.6111277746635,23.4448613560821,23.4448613560821,110.513209868018,27.2941319994197,27.2941319994197,76.6965504504059,76.6965504504059,78.70031248014,78.70031248014,19.3850636350529,72.506154702165,0
509,28.3211465897751,22.72684312394,22.72684312394,136.870907173841,25.2681924928812,25.2681924928812,91.4540948075084,91.4540948075084,82.013191263151,82.013191263151,19.3850636350524,104.352745885895,4.7940794469221
517,27.9113668304108,21.6846743857333,21.6846743857333,170.532307308389,25.5253918892222,25.5253918892222,104.83676530133,104.83676530133,87.6344330728107,87.6344330728107,19.3850636350531,139.602643459518,0.634730807823093
525,23.5309912691355,23.4588114847715,23.4588114847715,192.335677093482,23.335084590417,23.335084590417,117.58421032619,117.58421032619,90.4258814498878,90.4258814498878,19.3850636350525,173.557420443231,19.3850636350526
533,23.7360561225325,24.5368688519594,24.5368688519594,200.635784609468,21.1047764695539,21.1047764695539,129.572951921123,129.572951921123,90.2398733267166,90.2398733267166,19.3850636350523,186.075122822364,19.3850636350526
541,25.6302938677107,23.5343661720166,23.5343661720166,220.139044230472,21.896293227061,21.896293227061,138.106488596833,138.106488596833,92.695057535157,92.695057535157,19.3850636350533,202.715166954007,19.3850636350526
549,24.3606463868602,22.5123207925838,22.5123207925838,240.882065664517,22.6116398683704,22.6116398683704,142.963289200358,142.963289200358,94.2085810886285,94.2085810886285,19.3850636350535,222.739470482261,19.3850636350526
557,23.1034470393171,21.7813928976115,21.7813928976115,253.857330731989,22.4087335223888,22.4087335223888,145.754054922864,145.754054922864,94.243534126633,94.243534126633,19.3850636350526,239.04584281166,19.3850636350526
