index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC,MLD
104,819,88,2000,45,-45,50,-35,2,3.06314564089218,0.594063341119185,59.8997269145981
105,827,96,2000,45,-45,50,-35,2,2.99221859940722,0.629251840098091,55.3726697708337
106,835,104,2000,45,-45,50,-35,2,3.05084209923774,0.506523711005906,50.8456126102475
107,843,112,2000,45,-45,50,-35,2,2.99789968455808,0.536905866483654,46.6373603650763
108,851,120,2000,45,-45,50,-35,2,2.74149315933328,0.818286387572906,42.4746518303456
109,859,128,2000,45,-45,50,-35,2,2.88895198143731,0.655240508369919,38.3119431491032
110,867,136,2000,45,-45,50,-35,2,3.26639072136201,0.582156516503758,34.5509887683227
111,875,144,2000,45,-45,50,-35,2,3.71692760569251,0.545608703108223,33.6023146031797
112,883,152,2000,45,-45,50,-35,2,3.64651074310703,0.536757838106305,32.653640447408
113,891,160,2000,45,-45,50,-35,2,3.37716507286801,0.526409935214139,31.7049662329423
114,899,168,2000,45,-45,50,-35,2,3.33668841880925,0.567941089571272,29.8828115530809
115,907,176,2000,45,-45,50,-35,2,3.43730894654769,0.567220805431955,25.440214928041
116,915,184,2000,45,-45,50,-35,2,3.49452000272563,0.578543638801033,20.9976182182547
117,923,192,2000,45,-45,50,-35,2,3.05984468210857,0.511541575485029,16.555021620964
118,931,200,2000,45,-45,50,-35,2,3.00827821383914,0.48830142253097,15.3529833442718
119,939,208,2000,45,-45,50,-35,2,3.01646523166971,0.452280850473593,17.3915035247638
120,947,216,2000,45,-45,50,-35,2,2.9324664994072,0.468074352980233,19.4300236829785
121,955,224,2000,45,-45,50,-35,2,2.85247926514564,0.424843148911766,21.4685438813104
122,963,232,2000,45,-45,50,-35,2,2.51896074177497,0.401949620988459,21.6508039695025
123,971,240,2000,45,-45,50,-35,2,2.31710080558812,0.418390683960631,20.7193080196116
124,979,248,2000,45,-45,50,-35,2,2.93826067473948,0.425101864067488,19.7878120914516
125,987,256,2000,45,-45,50,-35,2,2.5598380579395,0.580215897704099,18.8563161674142
126,995,264,2000,45,-45,50,-35,2,2.2989026955082,0.658523894597166,20.9233040822546
127,1003,272,2000,45,-45,50,-35,2,2.72136095151132,0.517365449166281,23.9897866183023
128,1011,280,2000,45,-45,50,-35,2,2.48722408596559,0.646081509121107,27.0562691453265
129,1019,288,2000,45,-45,50,-35,2,2.70888672001287,0.531014203345946,30.1227516969211
130,1027,296,2000,45,-45,50,-35,2,2.46416422832032,0.695502520963018,33.2941898464827
131,1035,304,2000,45,-45,50,-35,2,2.36620253111495,0.712281368230337,36.4656280562117
132,1043,312,2000,45,-45,50,-35,2,2.31193194696394,0.722042055750965,39.6370662389863
133,1051,320,2000,45,-45,50,-35,2,2.31364263383465,0.823605133718732,43.3418197265186
134,1059,328,2000,45,-45,50,-35,2,2.44090245617248,0.777033957572722,50.7797807344796
135,1067,336,2000,45,-45,50,-35,2,2.71860110601223,0.680510067616216,58.2177416160043
136,1075,344,2000,45,-45,50,-35,2,2.22984883747884,1.24811252001307,65.6557026757137
137,1083,352,2000,45,-45,50,-35,2,1.70734914355999,1.47800085055671,74.8962599317897
138,1091,360,2000,45,-45,50,-35,2,1.25538581218214,1.23895349154054,87.1411444855732
139,1097,1,2001,45,-45,50,-35,2,2.29064217154494,0.687334951267271,75.7993528278009
140,1104,8,2001,45,-45,50,-35,2,2.29064217154494,0.687334951267271,75.7993528278009
141,1112,16,2001,45,-45,50,-35,2,2.53065215658341,0.614306522160912,75.5557872387108
142,1120,24,2001,45,-45,50,-35,2,2.20636528041581,0.988192226688303,80.8572772714831
143,1128,32,2001,45,-45,50,-35,2,2.07715094617632,1.10904953653911,86.1587670979571
144,1136,40,2001,45,-45,50,-35,2,1.98474986128749,1.13467110249536,91.4602572395408
145,1144,48,2001,45,-45,50,-35,2,2.23185223623141,1.13555194546436,95.6274835447805
146,1152,56,2001,45,-45,50,-35,2,2.3558310354491,0.788301103567359,96.391919219163
147,1160,64,2001,45,-45,50,-35,2,2.79665112510763,0.546193778280321,97.1563547902311
148,1168,72,2001,45,-45,50,-35,2,2.31581002229645,0.684879485146339,97.9207904823625
149,1176,80,2001,45,-45,50,-35,2,2.57262080441595,0.590542302659847,101.479344567988
150,1184,88,2001,45,-45,50,-35,2,2.70690208388466,0.681343288680225,105.969271519317
151,1192,96,2001,45,-45,50,-35,2,2.49763782239932,0.763168429334334,110.459198563232
152,1200,104,2001,45,-45,50,-35,2,2.5767382209531,0.516140124810963,114.949125507441
153,1208,112,2001,45,-45,50,-35,2,2.61097016592849,0.57277675034366,93.6972430145743
154,1216,120,2001,45,-45,50,-35,2,2.84456769218629,0.591376149240341,68.7679595237973
155,1224,128,2001,45,-45,50,-35,2,3.15496566773731,0.535620608453989,43.8386759334638
156,1232,136,2001,45,-45,50,-35,2,3.18684889449544,0.474202618072366,21.8565107458002
157,1240,144,2001,45,-45,50,-35,2,3.34961678780508,0.523684535659427,20.5041748866771
158,1248,152,2001,45,-45,50,-35,2,3.57938020357569,0.593291378441822,19.1518390367926
159,1256,160,2001,45,-45,50,-35,2,3.69849481925205,0.47690715128721,17.7995031984068
160,1264,168,2001,45,-45,50,-35,2,3.66414171703713,0.409872769995827,16.5824655599065
161,1272,176,2001,45,-45,50,-35,2,3.56987536343502,0.410464777065409,15.7713225775378
162,1280,184,2001,45,-45,50,-35,2,3.37306535567683,0.429177108771769,14.9601796129015
163,1288,192,2001,45,-45,50,-35,2,3.5516820846579,0.43536584750938,14.1490366387367
164,1296,200,2001,45,-45,50,-35,2,3.22832216108499,0.399408533942029,13.9282664185018
165,1304,208,2001,45,-45,50,-35,2,3.10111477998573,0.497644005884948,14.2978689438684
166,1312,216,2001,45,-45,50,-35,2,2.95903466586889,0.390393166059475,14.6674714870586
167,1320,224,2001,45,-45,50,-35,2,2.82776000248304,0.487060996011177,15.0370739827885
168,1328,232,2001,45,-45,50,-35,2,2.85483610688046,0.493021191029393,15.6724719730434
169,1336,240,2001,45,-45,50,-35,2,2.60344930330362,0.627930990990891,16.4673472078807
170,1344,248,2001,45,-45,50,-35,2,2.565614818529,0.48480796301774,17.2622224597716
171,1352,256,2001,45,-45,50,-35,2,2.60453700732581,0.501321865947423,18.0570976912479
172,1360,264,2001,45,-45,50,-35,2,2.13467323192696,0.618128848590811,22.7441060936121
173,1368,272,2001,45,-45,50,-35,2,2.6481371805653,0.721244646409114,28.7284922165672
174,1376,280,2001,45,-45,50,-35,2,2.90748646004655,0.386464508653382,34.7128782834941
175,1384,288,2001,45,-45,50,-35,2,2.7859234097007,0.499184169227525,40.697264443305
176,1392,296,2001,45,-45,50,-35,2,2.33171041459163,0.809258882927052,42.9611692832245
177,1400,304,2001,45,-45,50,-35,2,2.39687394065287,0.695189686686677,45.2250741270517
178,1408,312,2001,45,-45,50,-35,2,2.46474398877632,0.565334549952739,47.4889790487291
179,1416,320,2001,45,-45,50,-35,2,2.10957029009149,0.748641369388575,50.4468004776373
180,1424,328,2001,45,-45,50,-35,2,2.30475311321643,0.689741628123376,58.2620382024516
181,1432,336,2001,45,-45,50,-35,2,1.94227697678995,0.856344498163963,66.0772759092188
182,1440,344,2001,45,-45,50,-35,2,1.86916768845449,1.20429843433408,73.8925136918164
183,1448,352,2001,45,-45,50,-35,2,1.25245173774391,1.30288578566765,78.4011724774706
184,1456,360,2001,45,-45,50,-35,2,1.84348409448882,1.1463931211171,77.3988662276336
185,1462,1,2002,45,-45,50,-35,2,1.74277390490083,1.30944371563867,120.551148882111
186,1469,8,2002,45,-45,50,-35,2,1.74277390490083,1.30944371563867,120.551148882111
187,1477,16,2002,45,-45,50,-35,2,2.27679033630223,0.868372096503616,121.364764430325
188,1485,24,2002,45,-45,50,-35,2,2.23943131160265,1.25710904869528,130.552047194905
189,1493,32,2002,45,-45,50,-35,2,2.33894256537765,1.10876953027975,139.739329911868
190,1501,40,2002,45,-45,50,-35,2,2.51789897157333,0.953007414100088,148.926612836421
191,1509,48,2002,45,-45,50,-35,2,2.19759696807017,0.986014116406045,159.936783722176
192,1517,56,2002,45,-45,50,-35,2,2.45631070494928,0.79943105749918,176.415617748334
193,1525,64,2002,45,-45,50,-35,2,2.09858032440446,1.13069701279606,192.894451924099
194,1533,72,2002,45,-45,50,-35,2,2.48225156743564,0.938046131509637,209.373286538952
195,1541,80,2002,45,-45,50,-35,2,2.33620585679597,0.62757817764435,202.406617040535
196,1549,88,2002,45,-45,50,-35,2,2.2153597255694,0.709214725552685,187.624779157076
197,1557,96,2002,45,-45,50,-35,2,2.55701521193454,0.537255424865824,172.842941083908
198,1565,104,2002,45,-45,50,-35,2,2.6084873901384,0.632787761463517,158.06110335668
199,1573,112,2002,45,-45,50,-35,2,2.72657721517944,0.657302003705002,135.60802680706
200,1581,120,2002,45,-45,50,-35,2,2.79637197848572,0.56220962214685,112.059059214576
201,1589,128,2002,45,-45,50,-35,2,3.15148128459815,0.563549290023374,88.5100914364724
202,1597,136,2002,45,-45,50,-35,2,3.1057026683795,0.550749608479365,66.7360589078732
203,1605,144,2002,45,-45,50,-35,2,3.1265335676342,0.426217683438813,57.3865717828772
204,1613,152,2002,45,-45,50,-35,2,2.81290918954104,0.567034151871216,48.0370845809746
205,1621,160,2002,45,-45,50,-35,2,3.00409267611007,0.452128128680003,38.6875974991256
206,1629,168,2002,45,-45,50,-35,2,2.97988903013059,0.453883699279476,30.5944229699671
207,1637,176,2002,45,-45,50,-35,2,3.12344803421329,0.521456939439994,26.2701863954217
208,1645,184,2002,45,-45,50,-35,2,3.2594315540776,0.591724912691511,21.9459497996751
209,1653,192,2002,45,-45,50,-35,2,3.25634428418444,0.441981064869039,17.6217132247571
210,1661,200,2002,45,-45,50,-35,2,3.10044186573716,0.436056871308399,15.3563692200764
211,1669,208,2002,45,-45,50,-35,2,2.75207034824845,0.417489854232607,15.1499178723495
212,1677,216,2002,45,-45,50,-35,2,2.81622603649633,0.444283346143135,14.9434665232152
213,1685,224,2002,45,-45,50,-35,2,2.67358098618954,0.477224065540224,14.7370151755876
214,1693,232,2002,45,-45,50,-35,2,2.54078796196154,0.484268654598475,16.3583097143306
215,1701,240,2002,45,-45,50,-35,2,2.18568276434401,0.56979260745251,19.0762518062029
216,1709,248,2002,45,-45,50,-35,2,2.33474450599487,0.547775028758847,21.7941938964692
217,1717,256,2002,45,-45,50,-35,2,2.19933666241207,0.759292678934554,24.5121359886478
218,1725,264,2002,45,-45,50,-35,2,2.262261353395,0.814505148923044,28.4785481519336
219,1733,272,2002,45,-45,50,-35,2,2.33073761866431,0.576168317876401,32.861116977599
220,1741,280,2002,45,-45,50,-35,2,2.56931097665988,0.520745676586153,37.2436858488952
221,1749,288,2002,45,-45,50,-35,2,2.3942730680616,0.701060211712539,41.6262546620768
222,1757,296,2002,45,-45,50,-35,2,2.34275243257313,0.648846120615244,50.2569300830531
223,1765,304,2002,45,-45,50,-35,2,2.19981157115785,0.761976665368569,58.8876055279209
224,1773,312,2002,45,-45,50,-35,2,2.31447127771854,0.735853007017476,67.5182810422778
225,1781,320,2002,45,-45,50,-35,2,2.40761028759874,0.801695445258956,76.6228241800766
226,1789,328,2002,45,-45,50,-35,2,2.44844282649754,0.68025884011912,89.0444422992073
227,1797,336,2002,45,-45,50,-35,2,2.45358902344877,0.79008133910389,101.466060251925
228,1805,344,2002,45,-45,50,-35,2,2.24111069652985,0.92889149214805,113.887678462069
229,1813,352,2002,45,-45,50,-35,2,1.72016607656266,1.2288383921691,121.512334620456
230,1821,360,2002,45,-45,50,-35,2,1.94365480425316,1.31907955693731,121.142054274215
1,1,1,1998,50,-45,55,-35,3,NaN,1.13658139065931,95.974552201927
2,8,8,1998,50,-45,55,-35,3,NaN,1.13658139065931,95.974552201927
3,16,16,1998,50,-45,55,-35,3,NaN,1.21085662454633,99.5969372615882
4,24,24,1998,50,-45,55,-35,3,0.915863098194355,1.3895115244172,111.496118321187
5,32,32,1998,50,-45,55,-35,3,-0.401253282705047,1.49038081460877,123.395299542447
6,40,40,1998,50,-45,55,-35,3,0.91303145692417,1.48568198715131,135.294480596218
7,48,48,1998,50,-45,55,-35,3,1.76184734861971,1.07932241180329,144.888099453483
8,56,56,1998,50,-45,55,-35,3,2.12892262779904,0.934844005078292,147.565031092565
9,64,64,1998,50,-45,55,-35,3,1.71930427495035,0.984355247866392,150.241963121329
10,72,72,1998,50,-45,55,-35,3,2.03532716547021,0.904303962196343,152.918894799154
11,80,80,1998,50,-45,55,-35,3,2.16513794851563,0.740996813807204,156.729342248937
12,88,88,1998,50,-45,55,-35,3,2.31447675320456,0.595870454104629,160.917628091574
13,96,96,1998,50,-45,55,-35,3,1.95221192492566,0.8191882878774,165.105913947688
14,104,104,1998,50,-45,55,-35,3,2.22067269463134,0.774839625178127,169.294199826718
15,112,112,1998,50,-45,55,-35,3,2.97836113668363,0.501216363512008,138.863695073824
16,120,120,1998,50,-45,55,-35,3,2.86815720990935,0.482706643374598,103.487648641831
17,128,128,1998,50,-45,55,-35,3,2.8485876845493,0.567037402006141,68.1116021426851
18,136,136,1998,50,-45,55,-35,3,3.16439698886207,0.537935967751053,36.5388816450535
19,144,144,1998,50,-45,55,-35,3,3.56320290945042,0.438674880726202,31.5894415649772
20,152,152,1998,50,-45,55,-35,3,3.91310991213335,0.399448932256278,26.6400014952487
21,160,160,1998,50,-45,55,-35,3,3.95067374361618,0.376623622696067,21.6905614695698
22,168,168,1998,50,-45,55,-35,3,3.82219900601213,0.44625686245001,17.6312791932374
23,176,176,1998,50,-45,55,-35,3,3.51631402736791,0.612772734335629,16.2424703689748
24,184,184,1998,50,-45,55,-35,3,3.36891334584137,0.538351156537517,14.8536615068466
25,192,192,1998,50,-45,55,-35,3,3.36073704652387,0.402427723006389,13.4648526481705
26,200,200,1998,50,-45,55,-35,3,3.18342604659111,0.421966262540722,13.0679962763935
27,208,208,1998,50,-45,55,-35,3,3.08301463078128,0.408231048848283,13.6630924278498
28,216,216,1998,50,-45,55,-35,3,2.97250236420092,0.408217342471263,14.2581885689828
29,224,224,1998,50,-45,55,-35,3,2.94287296310155,0.40916289698192,14.8532846900986
30,232,232,1998,50,-45,55,-35,3,2.99342925503933,0.430560817236342,16.1145888497681
31,240,240,1998,50,-45,55,-35,3,2.95037697964629,0.488210536387145,17.7756177880698
32,248,248,1998,50,-45,55,-35,3,3.06096372375748,0.459640821946697,19.4366467218267
33,256,256,1998,50,-45,55,-35,3,2.91795864388368,0.433791729728197,21.0976756758078
34,264,264,1998,50,-45,55,-35,3,2.89469432363546,0.390829964474954,23.534361785137
35,272,272,1998,50,-45,55,-35,3,2.95356368569266,0.381174919895816,26.2296003116833
36,280,280,1998,50,-45,55,-35,3,2.78170404419713,0.448574517224956,28.9248388381468
37,288,288,1998,50,-45,55,-35,3,2.61308810981094,0.577312979247072,31.6200773665475
38,296,296,1998,50,-45,55,-35,3,2.39750410750469,0.607733335693295,38.7763004145524
39,304,304,1998,50,-45,55,-35,3,2.73928066115649,0.566818022942303,45.9325236049461
40,312,312,1998,50,-45,55,-35,3,1.9735603065553,0.826070908762402,53.08874664454
41,320,320,1998,50,-45,55,-35,3,2.3042922109587,0.857357533242336,60.3374134641555
42,328,328,1998,50,-45,55,-35,3,NaN,0.793581942412333,68.2331872767212
43,336,336,1998,50,-45,55,-35,3,NaN,0.998280740088633,76.1289610273642
44,344,344,1998,50,-45,55,-35,3,NaN,1.00497144157372,84.0247347856894
45,352,352,1998,50,-45,55,-35,3,NaN,0.928782387052313,89.8450721372168
46,360,360,1998,50,-45,55,-35,3,NaN,0.948949537294469,92.2063484173686
47,366,1,1999,50,-45,55,-35,3,NaN,1.22784159182667,193.049427548846
48,373,8,1999,50,-45,55,-35,3,NaN,1.22784159182667,193.049427548846
49,381,16,1999,50,-45,55,-35,3,NaN,1.41183139136308,189.481701419022
50,389,24,1999,50,-45,55,-35,3,0.503740170308217,1.39162913512979,189.301563436124
51,397,32,1999,50,-45,55,-35,3,1.18093738604387,1.2270370346109,189.121425828272
52,405,40,1999,50,-45,55,-35,3,1.89606338535726,0.962210673774559,188.94128831274
53,413,48,1999,50,-45,55,-35,3,1.96913060344722,0.747457007106268,185.372620456947
54,421,56,1999,50,-45,55,-35,3,2.18918302862491,0.760310056432197,171.638363392618
55,429,64,1999,50,-45,55,-35,3,2.08058236450997,0.780311684475224,157.904106384317
56,437,72,1999,50,-45,55,-35,3,2.28298211135535,0.693507119153541,144.169849246608
57,445,80,1999,50,-45,55,-35,3,2.48615134016805,0.712033328861927,129.008809021712
58,453,88,1999,50,-45,55,-35,3,2.5062873823395,0.596667879012305,113.372174907526
59,461,96,1999,50,-45,55,-35,3,2.66299449102548,0.577678591859137,97.7355406476066
60,469,104,1999,50,-45,55,-35,3,2.95048190163879,0.592968005839477,82.0989065859386
61,477,112,1999,50,-45,55,-35,3,3.13826467335511,0.469939416290238,72.8394403900374
62,485,120,1999,50,-45,55,-35,3,2.93447723568745,0.429588228902515,64.4909983688264
63,493,128,1999,50,-45,55,-35,3,2.9424113323164,0.454654667112825,56.1425560541949
64,501,136,1999,50,-45,55,-35,3,3.03136735327039,0.415014092462305,48.2240037386617
65,509,144,1999,50,-45,55,-35,3,3.58219712575145,0.469221446456151,43.3146797366275
66,517,152,1999,50,-45,55,-35,3,3.70161453223675,0.45074626918619,38.4053556255169
67,525,160,1999,50,-45,55,-35,3,3.79925067960216,0.400263655402796,33.4960315641926
68,533,168,1999,50,-45,55,-35,3,3.7232499050806,0.41962646148574,29.1000850314232
69,541,176,1999,50,-45,55,-35,3,3.67954898367295,0.407321391433381,26.2442709119949
70,549,184,1999,50,-45,55,-35,3,3.36349985213561,0.48764352098422,23.3884568399522
71,557,192,1999,50,-45,55,-35,3,3.27545907215662,0.411964233763225,20.5326427515017
72,565,200,1999,50,-45,55,-35,3,3.1887541217031,0.402037157894464,18.6039183720864
73,573,208,1999,50,-45,55,-35,3,3.09608981062942,0.391768176841003,17.6022837095874
74,581,216,1999,50,-45,55,-35,3,3.12626588559452,0.431709192597832,16.6006490399026
75,589,224,1999,50,-45,55,-35,3,3.12691249110405,0.492162502331756,15.5990143665589
76,597,232,1999,50,-45,55,-35,3,3.12677390581019,0.586208147544735,16.9452670530561
77,605,240,1999,50,-45,55,-35,3,3.10155782815348,0.529436175318058,19.700252100279
78,613,248,1999,50,-45,55,-35,3,3.00195249751914,0.497546665911741,22.4552371785459
79,621,256,1999,50,-45,55,-35,3,3.14124224222992,0.409764512347462,25.2102222712338
80,629,264,1999,50,-45,55,-35,3,2.92485464922648,0.354040822438929,28.7349129440718
81,637,272,1999,50,-45,55,-35,3,3.02780243311586,0.390863160086411,32.516172222164
82,645,280,1999,50,-45,55,-35,3,2.83926383224152,0.388079577237597,36.2974313861132
83,653,288,1999,50,-45,55,-35,3,2.90779705374765,0.496130908460715,40.0786906806959
84,661,296,1999,50,-45,55,-35,3,2.75377136566588,0.685007986455992,54.974870920645
85,669,304,1999,50,-45,55,-35,3,2.3914377585225,0.895834965816538,69.87105108079
86,677,312,1999,50,-45,55,-35,3,2.36049073776076,0.805747027187882,84.7672313717672
87,685,320,1999,50,-45,55,-35,3,1.74214495434701,1.13138449742445,101.36460842871
88,693,328,1999,50,-45,55,-35,3,2.22168092470719,0.547148584800103,129.870363658419
89,701,336,1999,50,-45,55,-35,3,NaN,0.944218022888379,158.376118725572
90,709,344,1999,50,-45,55,-35,3,NaN,0.901786387709673,186.881873852412
91,717,352,1999,50,-45,55,-35,3,NaN,1.00096049655228,203.227607590225
92,725,360,1999,50,-45,55,-35,3,NaN,0.971344434599403,199.306639215914
93,732,1,2000,50,-45,55,-35,3,NaN,0.686799025398476,214.165060022739
94,739,8,2000,50,-45,55,-35,3,NaN,0.686799025398476,214.165060022739
95,747,16,2000,50,-45,55,-35,3,NaN,1.04740148250984,238.390757726928
96,755,24,2000,50,-45,55,-35,3,1.67391148810936,0.668517419278281,237.769799721439
97,763,32,2000,50,-45,55,-35,3,2.01434677621598,1.03496561585818,237.148842050995
98,771,40,2000,50,-45,55,-35,3,2.16877899105321,0.939611274563137,236.527884201904
99,779,48,2000,50,-45,55,-35,3,2.12587290559465,1.00039811646925,229.169999238816
100,787,56,2000,50,-45,55,-35,3,2.27770581467461,0.93759390923646,201.601334929102
101,795,64,2000,50,-45,55,-35,3,2.61167627126664,0.761775115222358,174.032671069536
102,803,72,2000,50,-45,55,-35,3,2.21673606677672,0.940266420057482,146.464006733034
103,811,80,2000,50,-45,55,-35,3,2.7200612798471,0.619390838949976,132.896883091546
104,819,88,2000,50,-45,55,-35,3,2.87024182668416,0.488337800140555,123.996939825962
105,827,96,2000,50,-45,55,-35,3,2.92168161631904,0.538828893475762,115.096996184058
106,835,104,2000,50,-45,55,-35,3,3.10779652231716,0.487541835657141,106.19705266931
107,843,112,2000,50,-45,55,-35,3,3.43011602962144,0.431013218376693,95.5295770462023
108,851,120,2000,50,-45,55,-35,3,3.38726272330665,0.464175303354914,84.6095966310635
109,859,128,2000,50,-45,55,-35,3,3.31471988525687,0.495369894861725,73.6896165414322
110,867,136,2000,50,-45,55,-35,3,3.28499734114355,0.466706476465497,63.3320122095779
111,875,144,2000,50,-45,55,-35,3,3.65640521650846,0.413786835555033,56.911039789965
112,883,152,2000,50,-45,55,-35,3,3.70223140229131,0.493477730911081,50.4900672835609
113,891,160,2000,50,-45,55,-35,3,3.54921234733399,0.422214706624343,44.0690948453381
114,899,168,2000,50,-45,55,-35,3,3.5482168389878,0.481302427477413,37.5358708131645
115,907,176,2000,50,-45,55,-35,3,3.5192039811102,0.504025167427908,30.6658922453722
116,915,184,2000,50,-45,55,-35,3,3.67169368187693,0.527549606958153,23.7959135105213
117,923,192,2000,50,-45,55,-35,3,3.68931534746214,0.524601139188478,16.9259348433879
118,931,200,2000,50,-45,55,-35,3,3.46742807242735,0.49040499749072,13.5290156657084
119,939,208,2000,50,-45,55,-35,3,3.55842143287465,0.424750688924569,13.6051560191148
120,947,216,2000,50,-45,55,-35,3,3.43694107755822,0.428072823176529,13.6812963450866
121,955,224,2000,50,-45,55,-35,3,3.45521934858948,0.395760199999105,13.7574366778881
122,963,232,2000,50,-45,55,-35,3,3.28153531254964,0.350859770275599,14.4603844405959
123,971,240,2000,50,-45,55,-35,3,3.38210239919441,0.378915819375087,15.5394166645408
124,979,248,2000,50,-45,55,-35,3,3.38352535646422,0.365212109336259,16.6184488938501
125,987,256,2000,50,-45,55,-35,3,3.26657756395536,0.329497905227745,17.6974810994334
126,995,264,2000,50,-45,55,-35,3,3.14442009281404,0.40192620087182,21.2705552630458
127,1003,272,2000,50,-45,55,-35,3,3.01578356880156,0.389921342571178,25.6749767383769
128,1011,280,2000,50,-45,55,-35,3,3.10975753683644,0.40339396558028,30.0793981845842
129,1019,288,2000,50,-45,55,-35,3,3.12918717857112,0.416997062409735,34.483819665495
130,1027,296,2000,50,-45,55,-35,3,2.8845484696049,0.552135709328356,42.081797617972
131,1035,304,2000,50,-45,55,-35,3,2.82417766864215,0.617848777899348,49.6797755230468
132,1043,312,2000,50,-45,55,-35,3,2.55539886000496,0.677934569953748,57.2777534618975
133,1051,320,2000,50,-45,55,-35,3,2.29134298711643,0.636904373665626,66.2721613698372
134,1059,328,2000,50,-45,55,-35,3,2.246220020208,0.599108289752715,85.0415799546411
135,1067,336,2000,50,-45,55,-35,3,NaN,0.666904873381052,103.810998467969
136,1075,344,2000,50,-45,55,-35,3,NaN,1.31465408368011,122.580417026116
137,1083,352,2000,50,-45,55,-35,3,NaN,1.577773251325,144.39102035145
138,1091,360,2000,50,-45,55,-35,3,NaN,1.32135604792077,171.270265159343
139,1097,1,2001,50,-45,55,-35,3,NaN,0.699044020411244,142.45495473716
140,1104,8,2001,50,-45,55,-35,3,NaN,0.699044020411244,142.45495473716
141,1112,16,2001,50,-45,55,-35,3,NaN,0.620009196535687,157.814441110227
142,1120,24,2001,50,-45,55,-35,3,1.95043161657773,1.17124350360441,161.229021000068
143,1128,32,2001,50,-45,55,-35,3,1.84938555423071,1.42791078662462,164.643601037099
144,1136,40,2001,50,-45,55,-35,3,0.828788489876546,1.54915152543509,168.058181109495
145,1144,48,2001,50,-45,55,-35,3,2.02755946915897,1.11701741094806,170.216775928769
146,1152,56,2001,50,-45,55,-35,3,1.86665347595932,0.811190281745154,168.607414731185
147,1160,64,2001,50,-45,55,-35,3,2.22793714124063,0.647178046393634,166.998053467307
148,1168,72,2001,50,-45,55,-35,3,2.63615798813335,0.61465361694795,165.388692138129
149,1176,80,2001,50,-45,55,-35,3,2.46329698168277,0.526464332958786,164.689448303183
150,1184,88,2001,50,-45,55,-35,3,2.65765821284982,0.553692938729681,164.293577061495
151,1192,96,2001,50,-45,55,-35,3,2.61640924698678,0.578259595902302,163.89770578305
152,1200,104,2001,50,-45,55,-35,3,2.647535004499,0.498418805012705,163.501834702856
153,1208,112,2001,50,-45,55,-35,3,2.66101930019483,0.429681202797405,143.05684635222
154,1216,120,2001,50,-45,55,-35,3,2.93166671193498,0.38457411878061,119.747699140906
155,1224,128,2001,50,-45,55,-35,3,2.86904523142739,0.558613903646084,96.4385513212783
156,1232,136,2001,50,-45,55,-35,3,3.00517927301817,0.468491307646197,74.2912001060776
157,1240,144,2001,50,-45,55,-35,3,3.44348041852565,0.462749894223759,60.276424621261
158,1248,152,2001,50,-45,55,-35,3,4.08057917173141,0.512893186158765,46.2616490629316
159,1256,160,2001,50,-45,55,-35,3,4.04199308261791,0.444462744124894,32.2468736094484
160,1264,168,2001,50,-45,55,-35,3,3.88776944241882,0.386225846537825,21.657507244332
161,1272,176,2001,50,-45,55,-35,3,3.70567111751616,0.318451859684163,21.3443682562808
162,1280,184,2001,50,-45,55,-35,3,3.40631272517696,0.390831741882925,21.0312292120855
163,1288,192,2001,50,-45,55,-35,3,3.44097762706721,0.408061771065559,20.7180902114842
164,1296,200,2001,50,-45,55,-35,3,3.27482866797004,0.394691712518029,20.913142907098
165,1304,208,2001,50,-45,55,-35,3,3.23268876089902,0.403982008907411,21.6163872824278
166,1312,216,2001,50,-45,55,-35,3,3.29349910523897,0.388030270142056,22.3196316352156
167,1320,224,2001,50,-45,55,-35,3,3.27928677833034,0.52538697883299,23.0228759771172
168,1328,232,2001,50,-45,55,-35,3,3.46027741506934,0.333981926780274,24.1449146675237
169,1336,240,2001,50,-45,55,-35,3,3.45114822268768,0.363891084658482,25.5182299270068
170,1344,248,2001,50,-45,55,-35,3,3.31088358021295,0.322907431865884,26.8915451576314
171,1352,256,2001,50,-45,55,-35,3,3.41537817741534,0.393988449267665,28.264860384812
172,1360,264,2001,50,-45,55,-35,3,3.099513729339,0.379503925188124,33.2167742649549
173,1368,272,2001,50,-45,55,-35,3,3.10054488647225,0.568823847622765,39.3615543296272
174,1376,280,2001,50,-45,55,-35,3,2.88188915252749,0.365322050538666,45.5063343663681
175,1384,288,2001,50,-45,55,-35,3,2.92391553876343,0.486043205988672,51.65111439993
176,1392,296,2001,50,-45,55,-35,3,2.60399275983151,0.706116394641053,55.3932071318563
177,1400,304,2001,50,-45,55,-35,3,2.41915002492315,0.689693095652212,59.1352997774549
178,1408,312,2001,50,-45,55,-35,3,2.54310654296041,0.650089395359638,62.877392503222
179,1416,320,2001,50,-45,55,-35,3,2.47037076188577,0.550746977823233,67.0596823394632
180,1424,328,2001,50,-45,55,-35,3,2.6037276034468,0.430947888604706,74.3233529298175
181,1432,336,2001,50,-45,55,-35,3,NaN,0.872567227928167,81.5870234907007
182,1440,344,2001,50,-45,55,-35,3,NaN,1.22964351751702,88.850694011715
183,1448,352,2001,50,-45,55,-35,3,NaN,1.31145684780513,99.583758771221
184,1456,360,2001,50,-45,55,-35,3,NaN,1.17593218504683,116.099147257441
