tc,days,years,latmin,lonmin,latmax,lonmax,PhytC,stDevPhytC
160,169,2001,45,-35,50,-25,32.6869519122112,11.7287666197308
161,177,2001,45,-35,50,-25,31.9341272786094,11.0461777082703
162,185,2001,45,-35,50,-25,29.324251464655,12.4112678796474
163,193,2001,45,-35,50,-25,25.063006118801,9.18824145516272
164,201,2001,45,-35,50,-25,19.7977767060946,7.9956708254268
165,209,2001,45,-35,50,-25,18.4199527250521,7.74754949687242
166,217,2001,45,-35,50,-25,18.3991838607937,7.64514630216174
167,225,2001,45,-35,50,-25,17.5734430481493,8.06168182724736
168,233,2001,45,-35,50,-25,14.0108772772716,7.38674070940296
169,241,2001,45,-35,50,-25,11.4344970801473,5.03400808041642
170,249,2001,45,-35,50,-25,11.3925224722136,5.10224420531305
171,257,2001,45,-35,50,-25,11.9016588356263,5.75626875040973
172,265,2001,45,-35,50,-25,17.666947672334,12.4643706463686
173,273,2001,45,-35,50,-25,18.9755990033432,8.00025087949021
174,281,2001,45,-35,50,-25,15.3152966535133,5.73637664876773
175,289,2001,45,-35,50,-25,14.8259693940481,6.88108263006566
176,297,2001,45,-35,50,-25,11.3312096564555,6.71703193263629
177,305,2001,45,-35,50,-25,8.96700170876457,5.05437808263992
178,313,2001,45,-35,50,-25,11.9530254001605,11.5546966144224
179,321,2001,45,-35,50,-25,10.6269504335788,8.15273981021887
180,329,2001,45,-35,50,-25,12.1656698073861,6.9248907605851
181,337,2001,45,-35,50,-25,7.37757137596343,5.46840094930141
182,345,2001,45,-35,50,-25,5.84456631785814,5.34899755829405
183,353,2001,45,-35,50,-25,14.8798686941295,5.47744144891846
184,361,2001,45,-35,50,-25,4.58954357908354,3.7618056327642
185,1,2002,45,-35,50,-25,5.68017350632329,5.18769103206876
186,9,2002,45,-35,50,-25,10.7648807107174,6.59451073917894
187,17,2002,45,-35,50,-25,12.9095780171858,8.2244623894393
188,25,2002,45,-35,50,-25,12.6935533633761,6.35880131214369
189,33,2002,45,-35,50,-25,13.3181850285196,7.20045691179244
190,41,2002,45,-35,50,-25,7.05436659376346,6.03431136203057
191,49,2002,45,-35,50,-25,7.18790639067304,4.61003626634789
192,57,2002,45,-35,50,-25,10.1265943863619,7.37364918197147
193,65,2002,45,-35,50,-25,12.4359304986019,7.04147896944249
194,73,2002,45,-35,50,-25,12.7181842190917,6.34114834000135
195,81,2002,45,-35,50,-25,9.56821434025448,6.29077682436697
196,89,2002,45,-35,50,-25,15.8771531925227,7.93120349296171
197,97,2002,45,-35,50,-25,8.3238997190187,7.16883192876782
198,105,2002,45,-35,50,-25,14.2737907146104,6.94839203753647
199,113,2002,45,-35,50,-25,16.8338532516827,9.86220171604373
200,121,2002,45,-35,50,-25,28.0026009483719,15.0504182613495
201,129,2002,45,-35,50,-25,26.9668175382168,16.4231658619829
202,137,2002,45,-35,50,-25,21.5748062885884,8.29051065497053
203,145,2002,45,-35,50,-25,16.8253880667438,10.3455297233097
204,153,2002,45,-35,50,-25,21.9511302903792,9.27563343934596
205,161,2002,45,-35,50,-25,22.2509194956638,9.18013787681872
206,169,2002,45,-35,50,-25,24.6085450115552,10.0872044213928
207,177,2002,45,-35,50,-25,31.3915047513447,14.2131105003709
208,185,2002,45,-35,50,-25,30.5825526990494,12.4292845467378
209,193,2002,45,-35,50,-25,26.072032129152,10.7580563677223
210,201,2002,45,-35,50,-25,26.2357761910724,9.79783067330048
211,209,2002,45,-35,50,-25,24.2082065704797,11.4544224257511
212,217,2002,45,-35,50,-25,20.9449695557605,11.6749713338287
213,225,2002,45,-35,50,-25,21.1439967828203,15.6681719224927
214,233,2002,45,-35,50,-25,16.6942225129033,11.132440119095
215,241,2002,45,-35,50,-25,14.0157105663419,7.22646260819423
216,249,2002,45,-35,50,-25,15.7959375354855,6.83150358850115
217,257,2002,45,-35,50,-25,14.6046240236983,6.28586835878548
218,265,2002,45,-35,50,-25,15.9771371232967,8.31740594940314
219,273,2002,45,-35,50,-25,16.7112094350367,8.45559756477294
220,281,2002,45,-35,50,-25,13.0848154469611,7.8771629336509
221,289,2002,45,-35,50,-25,11.254733857527,17.1190207644531
222,297,2002,45,-35,50,-25,12.6210508669375,10.7487414497846
223,305,2002,45,-35,50,-25,14.4422540835167,7.31797061409053
224,313,2002,45,-35,50,-25,16.0765293698344,7.3424747503391
225,321,2002,45,-35,50,-25,16.0939120021074,17.9677851935916
226,329,2002,45,-35,50,-25,11.0595443222989,6.80503914450657
227,337,2002,45,-35,50,-25,8.18875269282762,5.95855170246751
228,345,2002,45,-35,50,-25,9.99831812724488,6.01632815874311
229,353,2002,45,-35,50,-25,6.63768000631309,5.12224043136542
230,361,2002,45,-35,50,-25,7.67468016539928,5.4768530105536
1,1,1998,50,-35,55,-25,NaN,5.34226547627233
2,9,1998,50,-35,55,-25,NaN,8.66982815834574
3,17,1998,50,-35,55,-25,4.84036223145979,7.30940023515189
4,25,1998,50,-35,55,-25,4.5733108210397,6.23870449072227
5,33,1998,50,-35,55,-25,9.97566473544176,6.55150954506392
6,41,1998,50,-35,55,-25,4.62373891876701,5.38094222921574
7,49,1998,50,-35,55,-25,9.34983439842967,5.94151670958921
8,57,1998,50,-35,55,-25,11.0366306985967,7.6358429189603
9,65,1998,50,-35,55,-25,13.4635899787454,7.56072138818741
10,73,1998,50,-35,55,-25,10.2843589437029,6.89771848826878
11,81,1998,50,-35,55,-25,8.73251288454775,6.13702294053182
12,89,1998,50,-35,55,-25,10.253150897492,7.86184934989846
13,97,1998,50,-35,55,-25,19.9648994130838,13.5999376664082
14,105,1998,50,-35,55,-25,22.0206968573605,10.1837170946116
15,113,1998,50,-35,55,-25,21.143394611867,13.1338478622314
16,121,1998,50,-35,55,-25,38.3818708393734,20.7641049630019
17,129,1998,50,-35,55,-25,32.2000844865955,16.4759800804087
18,137,1998,50,-35,55,-25,37.9542533434596,16.9904054590876
19,145,1998,50,-35,55,-25,47.170712138729,20.7514616304295
20,153,1998,50,-35,55,-25,62.161355693688,25.8789045445358
21,161,1998,50,-35,55,-25,56.9112569673028,31.1200824177594
22,169,1998,50,-35,55,-25,53.5514697414307,33.4472737089549
23,177,1998,50,-35,55,-25,46.1102185504966,20.0672858491173
24,185,1998,50,-35,55,-25,47.0519792231255,13.7292171796329
25,193,1998,50,-35,55,-25,42.6897147577671,15.2038448480456
26,201,1998,50,-35,55,-25,35.5001443008583,12.6769574457797
27,209,1998,50,-35,55,-25,27.3858872698082,10.2033628342964
28,217,1998,50,-35,55,-25,27.0926701405976,8.79351485095435
29,225,1998,50,-35,55,-25,33.4690851837273,12.7658559428594
30,233,1998,50,-35,55,-25,27.1780407519473,9.73111212291118
31,241,1998,50,-35,55,-25,22.9227282241484,9.73656501426378
32,249,1998,50,-35,55,-25,23.892634601237,11.667616756907
33,257,1998,50,-35,55,-25,16.9334808204075,6.37581207580428
34,265,1998,50,-35,55,-25,20.1627943834911,10.8408462791692
35,273,1998,50,-35,55,-25,16.514659302839,7.86075775889646
36,281,1998,50,-35,55,-25,20.9114714701971,9.51522063308451
37,289,1998,50,-35,55,-25,12.926602115536,7.50849180506882
38,297,1998,50,-35,55,-25,15.8538758614328,10.0725334570901
39,305,1998,50,-35,55,-25,10.882364694755,8.2543605581335
40,313,1998,50,-35,55,-25,11.5740645234373,6.42047639739141
41,321,1998,50,-35,55,-25,NaN,7.55632802916592
42,329,1998,50,-35,55,-25,NaN,6.45049283520405
43,337,1998,50,-35,55,-25,NaN,6.70193665895407
44,345,1998,50,-35,55,-25,NaN,5.81836538849889
45,353,1998,50,-35,55,-25,NaN,13.7151141970887
46,361,1998,50,-35,55,-25,NaN,10.8495127174199
47,1,1999,50,-35,55,-25,NaN,7.78907412323281
48,9,1999,50,-35,55,-25,NaN,7.21681106518886
49,17,1999,50,-35,55,-25,8.64681520332059,5.13200225450521
50,25,1999,50,-35,55,-25,8.48491183915116,5.40735469532454
51,33,1999,50,-35,55,-25,8.99041234114695,8.14155493070788
52,41,1999,50,-35,55,-25,9.25346728693696,4.64854096127477
53,49,1999,50,-35,55,-25,15.6042918386694,8.82620445212048
54,57,1999,50,-35,55,-25,12.9035306304445,8.6522404052276
55,65,1999,50,-35,55,-25,9.64168207927503,8.55723964503779
56,73,1999,50,-35,55,-25,14.8529701798492,8.5172795164127
57,81,1999,50,-35,55,-25,17.4906601492151,8.64259001383069
58,89,1999,50,-35,55,-25,12.2517959985282,8.07224332292332
59,97,1999,50,-35,55,-25,15.9968432257987,9.90893509136978
60,105,1999,50,-35,55,-25,21.3930233207925,12.5057730730067
61,113,1999,50,-35,55,-25,28.4473795685421,13.3024707333359
62,121,1999,50,-35,55,-25,27.3875170235503,11.628208188147
63,129,1999,50,-35,55,-25,26.103259537129,10.2861019073055
64,137,1999,50,-35,55,-25,34.3002254718874,14.1320860859913
65,145,1999,50,-35,55,-25,34.8470825677118,15.5084836603212
66,153,1999,50,-35,55,-25,43.48155095213,18.5587590952202
67,161,1999,50,-35,55,-25,49.8640381885485,21.5083823131889
68,169,1999,50,-35,55,-25,48.2401598350705,21.0414245859213
69,177,1999,50,-35,55,-25,38.8338700311879,15.6465719282743
70,185,1999,50,-35,55,-25,28.9265867959957,12.3198179226542
71,193,1999,50,-35,55,-25,30.2582909907814,11.594490383085
72,201,1999,50,-35,55,-25,26.6650171782408,9.66863044544777
73,209,1999,50,-35,55,-25,26.9922228680965,12.3873460063638
74,217,1999,50,-35,55,-25,35.5763268907844,20.4698997653882
75,225,1999,50,-35,55,-25,31.2322456223849,18.0438156213138
76,233,1999,50,-35,55,-25,37.5448114722802,23.7714647130612
77,241,1999,50,-35,55,-25,23.7601546005739,10.6890698055123
78,249,1999,50,-35,55,-25,25.9451970310924,12.5716351313642
79,257,1999,50,-35,55,-25,23.4010501435732,8.63939975736864
80,265,1999,50,-35,55,-25,17.449368530934,6.76358283308612
81,273,1999,50,-35,55,-25,15.5965149892204,6.29631988413505
82,281,1999,50,-35,55,-25,17.8654377831085,9.85123291133789
83,289,1999,50,-35,55,-25,11.927808546752,8.01572546158219
84,297,1999,50,-35,55,-25,14.0739793834795,9.41839373663719
85,305,1999,50,-35,55,-25,12.864598785123,7.96689720460651
86,313,1999,50,-35,55,-25,8.92277012290228,6.19571786258303
87,321,1999,50,-35,55,-25,7.47511815572491,4.76929604898971
88,329,1999,50,-35,55,-25,NaN,7.72904021443324
89,337,1999,50,-35,55,-25,NaN,5.59350313993491
90,345,1999,50,-35,55,-25,NaN,28.9118503919211
91,353,1999,50,-35,55,-25,NaN,26.8458963097365
92,361,1999,50,-35,55,-25,NaN,5.02013122887621
93,1,2000,50,-35,55,-25,NaN,8.25527062566508
94,9,2000,50,-35,55,-25,NaN,5.2527819622114
95,17,2000,50,-35,55,-25,4.52032653305449,5.26130780610432
96,25,2000,50,-35,55,-25,6.79381702057688,6.05454413790312
97,33,2000,50,-35,55,-25,10.9539975526319,6.99631581637599
98,41,2000,50,-35,55,-25,16.2645875996476,6.55627468843104
99,49,2000,50,-35,55,-25,16.1659685261134,13.4204243505076
100,57,2000,50,-35,55,-25,10.8014863938642,6.67711038874297
101,65,2000,50,-35,55,-25,8.41779706951015,6.43153015863819
102,73,2000,50,-35,55,-25,13.9543096622499,9.47477654130158
103,81,2000,50,-35,55,-25,18.9171073909931,13.2912280782805
104,89,2000,50,-35,55,-25,19.1208991783817,13.0742393089321
105,97,2000,50,-35,55,-25,35.284686203239,17.6696800138424
106,105,2000,50,-35,55,-25,34.6127642630041,12.7283258514755
107,113,2000,50,-35,55,-25,27.2377179939217,10.2981644010913
108,121,2000,50,-35,55,-25,27.5459010202707,10.8891278129071
109,129,2000,50,-35,55,-25,30.2189308994015,9.53582064135494
110,137,2000,50,-35,55,-25,33.0488585856558,12.1601073864051
111,145,2000,50,-35,55,-25,26.963340477662,11.6542030857173
112,153,2000,50,-35,55,-25,27.9736283643544,11.5618796885137
113,161,2000,50,-35,55,-25,26.449661200295,10.7723574129881
114,169,2000,50,-35,55,-25,24.5747496609638,10.9255142548424
115,177,2000,50,-35,55,-25,29.0102345000042,16.089098674468
116,185,2000,50,-35,55,-25,36.0928383744425,22.3725283184828
117,193,2000,50,-35,55,-25,31.674027973132,10.5486759153641
118,201,2000,50,-35,55,-25,33.0085913286937,13.3185811700063
119,209,2000,50,-35,55,-25,30.8608589552012,9.26374939807469
120,217,2000,50,-35,55,-25,32.8813857346773,11.3775434620869
121,225,2000,50,-35,55,-25,29.7105123352341,10.896053472104
122,233,2000,50,-35,55,-25,24.7608170621884,7.53053984221406
123,241,2000,50,-35,55,-25,23.8762715033691,9.75674802540367
124,249,2000,50,-35,55,-25,18.4952288246238,6.08433678546292
125,257,2000,50,-35,55,-25,23.5234960071991,7.79990849781135
126,265,2000,50,-35,55,-25,17.7734942775345,6.52504877198837
127,273,2000,50,-35,55,-25,15.1930877960846,6.91769911165744
128,281,2000,50,-35,55,-25,22.4629395896528,7.27441994508926
129,289,2000,50,-35,55,-25,18.9301007285508,7.15923300196171
130,297,2000,50,-35,55,-25,17.9001980710237,7.15106391618281
131,305,2000,50,-35,55,-25,11.5510347303614,6.45825278424318
132,313,2000,50,-35,55,-25,10.5357733527178,5.93295367622141
133,321,2000,50,-35,55,-25,11.5922755259849,8.05924952999849
134,329,2000,50,-35,55,-25,NaN,12.0077344215643
135,337,2000,50,-35,55,-25,NaN,6.69173068566747
136,345,2000,50,-35,55,-25,NaN,6.15014260007449
137,353,2000,50,-35,55,-25,NaN,6.16729054304027
138,361,2000,50,-35,55,-25,NaN,4.3131292024474
139,1,2001,50,-35,55,-25,NaN,5.32014681474527
140,9,2001,50,-35,55,-25,NaN,5.21787746734856
141,17,2001,50,-35,55,-25,8.06299881514554,6.69833157908023
142,25,2001,50,-35,55,-25,5.92245300690465,5.84539209362176
143,33,2001,50,-35,55,-25,4.80376558837982,7.20038123985153
144,41,2001,50,-35,55,-25,7.36630591638594,6.803610833303
145,49,2001,50,-35,55,-25,6.98356069705243,5.645308835052
146,57,2001,50,-35,55,-25,10.8760677398741,6.53557269079308
147,65,2001,50,-35,55,-25,11.0041910109876,7.56570800051607
148,73,2001,50,-35,55,-25,8.03456943615654,5.51516389163344
149,81,2001,50,-35,55,-25,10.3678083550868,7.66262325172226
150,89,2001,50,-35,55,-25,11.8432240428828,6.84950014394048
151,97,2001,50,-35,55,-25,10.6838098594028,5.70115514266427
152,105,2001,50,-35,55,-25,23.2422729240276,14.0325224973275
153,113,2001,50,-35,55,-25,24.1292202806308,11.6746419103427
154,121,2001,50,-35,55,-25,23.8394381921987,13.3798956437501
155,129,2001,50,-35,55,-25,27.3423957753016,14.5862247374726
156,137,2001,50,-35,55,-25,27.6355439361931,11.6297410376462
157,145,2001,50,-35,55,-25,43.2650089578001,20.6425449987567
158,153,2001,50,-35,55,-25,56.601723888914,35.0496430101564
159,161,2001,50,-35,55,-25,43.4639826331207,19.3660778061413
160,169,2001,50,-35,55,-25,40.9612530324196,14.2057509596672
161,177,2001,50,-35,55,-25,47.8069439288975,19.2952380004304
162,185,2001,50,-35,55,-25,39.4446401985984,16.922304535209
163,193,2001,50,-35,55,-25,35.7287089683448,13.4003915078379
164,201,2001,50,-35,55,-25,31.3313813029728,10.0571124621624
165,209,2001,50,-35,55,-25,31.4809803696971,10.5584000607898
166,217,2001,50,-35,55,-25,30.1888034317228,11.5148487464711
167,225,2001,50,-35,55,-25,26.5240260970428,10.3180357108625
168,233,2001,50,-35,55,-25,23.3120165450044,8.24710998712851
169,241,2001,50,-35,55,-25,22.2661083959209,6.56507778363246
170,249,2001,50,-35,55,-25,22.1671621959574,6.93061035859287
171,257,2001,50,-35,55,-25,20.3212090135573,7.62877861040606
172,265,2001,50,-35,55,-25,19.666787934502,17.0418057402765
173,273,2001,50,-35,55,-25,19.6701963185768,6.67867931151801
174,281,2001,50,-35,55,-25,17.6710656503382,8.00238343642291
175,289,2001,50,-35,55,-25,12.7614017920445,7.93479370617022
176,297,2001,50,-35,55,-25,13.7160246787842,7.24660820556519
177,305,2001,50,-35,55,-25,16.7261992303866,6.59882772427427
178,313,2001,50,-35,55,-25,13.3522401638328,6.52082778807117
179,321,2001,50,-35,55,-25,8.8137138507499,4.65026980130902
180,329,2001,50,-35,55,-25,NaN,6.56720942475202
181,337,2001,50,-35,55,-25,NaN,5.66988933647576
182,345,2001,50,-35,55,-25,NaN,5.15551612267395
183,353,2001,50,-35,55,-25,NaN,5.39397370582522
184,361,2001,50,-35,55,-25,NaN,3.61818381819766
185,1,2002,50,-35,55,-25,NaN,4.98165895775187
186,9,2002,50,-35,55,-25,NaN,6.9133654264218
187,17,2002,50,-35,55,-25,6.30282407179152,6.25457399836545
188,25,2002,50,-35,55,-25,7.88799151405684,5.96989405069689
189,33,2002,50,-35,55,-25,9.91806266569495,7.35836884899532
190,41,2002,50,-35,55,-25,10.6768454733884,6.69135828424213
191,49,2002,50,-35,55,-25,9.94738703358094,6.33982904050999
192,57,2002,50,-35,55,-25,11.4464618241249,7.38046526174287
193,65,2002,50,-35,55,-25,9.45042952896617,7.59463108894099
194,73,2002,50,-35,55,-25,6.87321584104821,5.80161295753632
195,81,2002,50,-35,55,-25,16.6964146158058,5.68961324124698
196,89,2002,50,-35,55,-25,13.2480469991257,7.77523561955783
197,97,2002,50,-35,55,-25,14.0390754120254,7.5999973660356
198,105,2002,50,-35,55,-25,8.39660811022447,6.34612003305294
199,113,2002,50,-35,55,-25,13.102880589781,6.79633326373225
200,121,2002,50,-35,55,-25,19.015679731607,10.7057801553534
201,129,2002,50,-35,55,-25,29.4118773906927,12.2475998496669
202,137,2002,50,-35,55,-25,27.1451129810181,11.1611407942978
203,145,2002,50,-35,55,-25,27.5147089680781,13.0098242365523
204,153,2002,50,-35,55,-25,29.7578296095464,9.27923117660356
205,161,2002,50,-35,55,-25,26.9820170241926,10.748738408002
206,169,2002,50,-35,55,-25,37.5532365459701,14.9598762082507
207,177,2002,50,-35,55,-25,41.1958140027028,16.5444874551582
208,185,2002,50,-35,55,-25,41.1576578007473,18.1589379638647
209,193,2002,50,-35,55,-25,42.0430788203411,20.9404598513506
210,201,2002,50,-35,55,-25,37.7406268709236,16.6050789746716
211,209,2002,50,-35,55,-25,37.6422950940911,16.6554313544391
212,217,2002,50,-35,55,-25,44.9900949736437,19.7880721114687
213,225,2002,50,-35,55,-25,53.4427164260714,35.1289687846768
214,233,2002,50,-35,55,-25,39.6989677897759,17.8872463907989
215,241,2002,50,-35,55,-25,26.7723411710064,9.17209994396419
216,249,2002,50,-35,55,-25,19.8428327592711,7.29205699291454
217,257,2002,50,-35,55,-25,20.1500402149724,6.81311554502638
218,265,2002,50,-35,55,-25,16.8597848929962,5.52843890630146
219,273,2002,50,-35,55,-25,21.2050956462489,19.0436649620873
220,281,2002,50,-35,55,-25,10.2884267800125,7.84783853468477
221,289,2002,50,-35,55,-25,9.97411027597059,7.80167456588422
222,297,2002,50,-35,55,-25,8.78648284905702,13.2843489606373
223,305,2002,50,-35,55,-25,7.9634995698484,6.19868199924067
224,313,2002,50,-35,55,-25,14.8247737169869,6.06067117661155
225,321,2002,50,-35,55,-25,14.5237379013481,7.6112047429131
226,329,2002,50,-35,55,-25,NaN,6.50081058537396
227,337,2002,50,-35,55,-25,NaN,5.94496727063166
228,345,2002,50,-35,55,-25,NaN,5.88330596011458
229,353,2002,50,-35,55,-25,NaN,4.85276081155754
230,361,2002,50,-35,55,-25,NaN,5.38807268273832
1,1,1998,40,-25,45,-15,15.7920047457185,7.81092237349842
2,9,1998,40,-25,45,-15,9.71332685134688,9.50935840723644
3,17,1998,40,-25,45,-15,10.9214676364822,16.4061620949164
4,25,1998,40,-25,45,-15,8.93983520823636,8.18309071772299
5,33,1998,40,-25,45,-15,7.61378925290004,7.45888731762582
6,41,1998,40,-25,45,-15,10.2550802021143,7.53506087574207
7,49,1998,40,-25,45,-15,12.1418527530672,7.65283954457778
8,57,1998,40,-25,45,-15,12.1003380968732,6.6886950380972
9,65,1998,40,-25,45,-15,15.4542749394601,10.911434266966
10,73,1998,40,-25,45,-15,17.4916019420078,9.65415724601488
11,81,1998,40,-25,45,-15,10.9881601181378,7.42164102119067
12,89,1998,40,-25,45,-15,15.1346833761699,8.45185286421883
13,97,1998,40,-25,45,-15,9.82064691025558,9.83477059132097
14,105,1998,40,-25,45,-15,11.21119546484,8.47753152273416
15,113,1998,40,-25,45,-15,13.8677624518383,11.6677399975957
16,121,1998,40,-25,45,-15,17.6969307487128,11.2731090381032
17,129,1998,40,-25,45,-15,20.1632516802951,12.7374049619704
18,137,1998,40,-25,45,-15,33.3533561806547,18.3120505631203
19,145,1998,40,-25,45,-15,27.1926234583805,14.0718903211844
20,153,1998,40,-25,45,-15,20.8352565195039,10.7799293540944
21,161,1998,40,-25,45,-15,18.2467537293666,8.73851777923843
22,169,1998,40,-25,45,-15,15.1491518400196,8.43757843424131
23,177,1998,40,-25,45,-15,15.0479104166975,7.19706142958342
24,185,1998,40,-25,45,-15,16.2040381287784,5.86625028659527
25,193,1998,40,-25,45,-15,12.3648413084282,5.16755893862508
26,201,1998,40,-25,45,-15,14.9939877479275,5.85954120863413
27,209,1998,40,-25,45,-15,13.8303360121532,4.96903449870177
28,217,1998,40,-25,45,-15,12.1560338784589,4.7018975841316
29,225,1998,40,-25,45,-15,12.7631009796676,4.7044727439732
30,233,1998,40,-25,45,-15,11.1198454635094,4.62610495145842
31,241,1998,40,-25,45,-15,11.5871426998948,5.30631227565008
32,249,1998,40,-25,45,-15,12.1552196565022,5.43736055578631
33,257,1998,40,-25,45,-15,8.26364342383214,5.31100966171511
34,265,1998,40,-25,45,-15,13.2270991629,6.72005210819344
35,273,1998,40,-25,45,-15,9.26081379475694,5.2275089802814
36,281,1998,40,-25,45,-15,10.2320902281048,5.01917985509049
37,289,1998,40,-25,45,-15,10.2008234111716,5.05297519466517
38,297,1998,40,-25,45,-15,9.38519007283124,5.19158959316176
39,305,1998,40,-25,45,-15,11.8662276482127,7.08587181002728
40,313,1998,40,-25,45,-15,8.6726585878184,5.80576452344577
41,321,1998,40,-25,45,-15,10.4488417413847,6.74006614962217
42,329,1998,40,-25,45,-15,8.5497551312246,5.12273168798772
43,337,1998,40,-25,45,-15,7.55344279805201,6.0498206013783
44,345,1998,40,-25,45,-15,10.5523615605173,8.57955241094558
45,353,1998,40,-25,45,-15,12.6909804038662,7.78405533908727
46,361,1998,40,-25,45,-15,14.0391605107727,11.1339154784561
47,1,1999,40,-25,45,-15,12.9490086202769,12.4304921242315
48,9,1999,40,-25,45,-15,12.185955171879,7.87853569854607
49,17,1999,40,-25,45,-15,13.5440110671148,8.63710964722051
50,25,1999,40,-25,45,-15,13.7102639700969,7.89342713757061
51,33,1999,40,-25,45,-15,13.3452084256419,7.5390426447953
52,41,1999,40,-25,45,-15,16.0413573459122,7.41731916096325
53,49,1999,40,-25,45,-15,18.4600818625134,6.77771393448169
54,57,1999,40,-25,45,-15,16.0611657660041,8.15003000435436
55,65,1999,40,-25,45,-15,19.3098009176056,8.53095479743112
56,73,1999,40,-25,45,-15,17.7457885797674,7.93358262963726
57,81,1999,40,-25,45,-15,15.1756876520771,8.86685435113585
58,89,1999,40,-25,45,-15,16.724375898894,9.22101997261236
59,97,1999,40,-25,45,-15,33.2356459794909,18.1183881514327
60,105,1999,40,-25,45,-15,21.9042030772236,11.179691448173
61,113,1999,40,-25,45,-15,22.0514478641087,10.1635469156251
62,121,1999,40,-25,45,-15,19.9512806705759,10.1924732022337
63,129,1999,40,-25,45,-15,20.9516882346778,10.7155235318485
64,137,1999,40,-25,45,-15,20.9403526476668,12.7192708737179
65,145,1999,40,-25,45,-15,20.7886122565387,12.4478805124021
66,153,1999,40,-25,45,-15,18.015109690196,9.72804826463897
67,161,1999,40,-25,45,-15,17.1632761737166,9.11509739947068
68,169,1999,40,-25,45,-15,17.0437687797265,9.12969182534976
69,177,1999,40,-25,45,-15,16.6258692281362,7.51035946928265
70,185,1999,40,-25,45,-15,15.3754106713997,5.79939872370402
71,193,1999,40,-25,45,-15,14.1315875276427,4.82538334114039
72,201,1999,40,-25,45,-15,14.6066149373849,5.50516906947985
73,209,1999,40,-25,45,-15,14.6066841709614,5.90138866712177
74,217,1999,40,-25,45,-15,15.9116287918389,5.57553063250092
75,225,1999,40,-25,45,-15,12.3606013536122,4.83374609007814
76,233,1999,40,-25,45,-15,10.9098934326735,4.87235298867143
77,241,1999,40,-25,45,-15,12.2393177162483,5.22526255235678
78,249,1999,40,-25,45,-15,10.6511438495666,5.60991057585523
79,257,1999,40,-25,45,-15,16.2287731259731,6.23407263163176
80,265,1999,40,-25,45,-15,12.3559736589756,5.89039382171295
81,273,1999,40,-25,45,-15,11.5440991639305,5.6996770395875
82,281,1999,40,-25,45,-15,12.7655125382336,5.49836456715596
83,289,1999,40,-25,45,-15,13.6275952389588,8.06086581522061
84,297,1999,40,-25,45,-15,14.471600507535,7.96584991656477
85,305,1999,40,-25,45,-15,9.55957869015012,7.19352053453756
86,313,1999,40,-25,45,-15,16.8131635916316,7.40430319087328
87,321,1999,40,-25,45,-15,11.0290845772997,8.26867723532005
88,329,1999,40,-25,45,-15,12.4666535892007,7.71378706840786
89,337,1999,40,-25,45,-15,10.2809179060451,4.71804607929922
90,345,1999,40,-25,45,-15,9.94543948947351,6.29428972127875
91,353,1999,40,-25,45,-15,12.8338454027743,8.82773035540935
92,361,1999,40,-25,45,-15,13.7591128159397,7.43466548366295
93,1,2000,40,-25,45,-15,9.64789553673526,7.69364692274881
94,9,2000,40,-25,45,-15,12.2501014954323,7.54145336410939
95,17,2000,40,-25,45,-15,11.6240381567222,11.5441577284089
96,25,2000,40,-25,45,-15,8.28164643093531,6.23732811038964
97,33,2000,40,-25,45,-15,9.69106742034161,6.79877416515438
98,41,2000,40,-25,45,-15,11.1149910120087,7.04032468985465
99,49,2000,40,-25,45,-15,12.3390684917528,8.72696218204353
100,57,2000,40,-25,45,-15,17.4793733942551,8.9493643308407
101,65,2000,40,-25,45,-15,35.5036365644137,14.4460037127845
102,73,2000,40,-25,45,-15,29.1528853944525,14.4152056216363
103,81,2000,40,-25,45,-15,13.4900728230675,8.17450381134971
104,89,2000,40,-25,45,-15,22.4640311120762,10.1243703339271
105,97,2000,40,-25,45,-15,16.1023023955731,8.58528939077812
106,105,2000,40,-25,45,-15,21.3156696661976,8.19886065009691
107,113,2000,40,-25,45,-15,18.1103388030579,9.78155390081551
108,121,2000,40,-25,45,-15,19.6457574907442,10.9044410957583
109,129,2000,40,-25,45,-15,23.843263145528,9.93310844218261
110,137,2000,40,-25,45,-15,27.6949959536063,9.11344780418457
111,145,2000,40,-25,45,-15,24.3009159179943,7.82501745977814
112,153,2000,40,-25,45,-15,21.8300375048237,7.01674190109702
113,161,2000,40,-25,45,-15,21.9800928758665,7.52368988915583
114,169,2000,40,-25,45,-15,20.6553151948833,6.09360916712777
115,177,2000,40,-25,45,-15,20.6376764685165,7.19267063067623
116,185,2000,40,-25,45,-15,21.7731926032404,7.22859965536604
117,193,2000,40,-25,45,-15,19.2388294332123,6.7852052338537
118,201,2000,40,-25,45,-15,16.6993885014124,6.29633743355051
119,209,2000,40,-25,45,-15,13.485338614136,4.05970800679761
120,217,2000,40,-25,45,-15,14.6226074693767,5.38957401766863
121,225,2000,40,-25,45,-15,13.5262587926372,5.15610401478129
122,233,2000,40,-25,45,-15,16.6820620019734,6.38597620636626
123,241,2000,40,-25,45,-15,11.140368265104,4.08484875872277
124,249,2000,40,-25,45,-15,11.5172630460561,4.66000116018775
125,257,2000,40,-25,45,-15,13.7782544804696,5.87328711986954
126,265,2000,40,-25,45,-15,9.1508214094987,6.54180896795241
127,273,2000,40,-25,45,-15,10.5448391402223,6.03564981756946
