tc,P,P025,P05,P1,P2,P4
1336,-0.00218396175101484,-0.00572639455075751,-0.00437095868936388,-0.0030767718193901,-0.00278771960933559,-0.00275093120112098
1344,-0.00152832599443323,-0.00427979392782051,-0.00324729314628715,-0.00224411424540537,-0.00201767757422497,-0.00198878885533869
1352,-0.00716641433736787,-0.0112522387587049,-0.0106299666967342,-0.00998928057959356,-0.00984000583073836,-0.00982085405175503
1360,-3.62100003152457E-05,-0.0026573016197451,-0.00140858649523692,-0.000158758202612047,0.000128257467740654,0.000165097110014842
1368,-0.00695682443955017,-0.0116694171610579,-0.0107209838686516,-0.00968480423787386,-0.0094365663773622,-0.00940444376443518
1376,-0.00511256707072144,-0.00782229591604624,-0.00683606045672915,-0.00579636002531418,-0.00554885575628688,-0.00551680926549664
1384,-0.00558747528893944,-0.0084115995234198,-0.00758408428632332,-0.00665897517112493,-0.00643152481505966,-0.00640187622482735
1392,-0.0105477113832788,-0.0156156228110413,-0.0146100374015053,-0.0132813117079671,-0.0129300434058047,-0.0128836220464437
1400,-0.00751100036354124,-0.0106531959868275,-0.00914728690304342,-0.00744283652983237,-0.00701853859442204,-0.00696297105451912
1408,-0.00312681970954755,-0.0142587463262453,-0.00854180140204805,-0.00281048116183588,-0.0020603361260996,-0.00196194566044779
1416,0.0218788714368217,0.018135058921406,0.0244936143155573,0.0302366381093241,0.0314234813978978,0.0315743514517295
1424,0.017711180850696,0.00932137716776096,0.0121728908366107,0.0146944791726302,0.015310787096482,0.0153924463298305
1432,0.0280146940555558,0.020671482603067,0.0264069761262702,0.0325010898320739,0.0340048114548913,0.0342008648683857
1440,0.0306412853265002,0.0227168776218322,0.0289677103410779,0.0352730389944469,0.0367500591589343,0.0369403815681912
1448,0.0238019648510601,0.0127556687868477,0.0182844290384312,0.0247174659190229,0.026476641934442,0.0267143849552049
1456,0.0141422882590846,0.000574896555108692,0.00463359014035836,0.0108864349908348,0.0131139225166085,0.0134379488910368
1462,0.0120561831531374,-0.000615936728248835,0.00362786487532682,0.00981210733441315,0.0117866793383993,0.0120627967074615
1469,0.0199059762401097,0.00688604904047695,0.0141626996112323,0.0237802387132245,0.0262101630275827,0.0265164222965045
1477,0.0205778429325757,0.00788593261463288,0.0155029937591263,0.0238343782858221,0.0252125759759803,0.0253469768191765
1485,0.0164877449793501,0.00419393532841613,0.0108006213994279,0.0169553709304499,0.0175188272940054,0.0175430974977647
1493,0.0179782610915772,0.00419927312398283,0.0116159848292855,0.0192590746859254,0.0203462499470805,0.0204518447028003
1501,0.0127166926372431,0.000487663157279796,0.00661338528867164,0.0111309287385967,0.0107245621264236,0.0106026695336086
1509,0.0172722034001945,0.0028457891673193,0.0105616932775198,0.0174195366812329,0.0176517491685957,0.017625722628349
1517,0.0202700306239746,0.00567730095387997,0.0146000170461887,0.0204943197232384,0.0190612116465327,0.0187481673446405
1525,-0.00273665738592428,-0.0146598970704898,-0.00656805252268196,-0.00557561431396331,-0.0096755716785519,-0.010355010496881
1533,-0.0045374870605857,-0.0154260625785588,-0.00762788686488398,-0.00833467532819031,-0.0124140010027938,-0.0129869995979016
1541,0.00666494811029809,-0.00720517714140396,0.00504008435589642,0.00915291355422576,0.00717033821033948,0.00695404486157748
1549,0.0105162289306791,-9.94200208334499E-05,0.0147873262981576,0.0132855377151114,0.00811776514659122,0.00744109794760174
1557,0.0193948311815921,0.0152136087828178,0.033750865136605,0.0215260735765173,0.0140259088826417,0.0131629239735326
1565,0.0171172882058622,0.0306296590433301,0.0466428167632622,0.00856856599701924,-0.00025649220400462,-0.00110880432913446
1573,0.0145898263135356,0.0596259833587165,0.063243239740083,0.000187501650300434,-0.00279410469386037,-0.00296714434622851
1581,0.0154311815753023,0.124352410209839,0.078261538229811,0.00616157252260168,0.00791100909328758,0.00805146262936517
1589,0.0033404288509651,0.195371776567375,0.010278183021143,0.006556532688651,0.00842151127172713,0.00854739375382377
1597,0.0192202108437599,0.0629904928309166,-0.0243887096433937,-0.000443164925368766,0.00391605243915633,0.00443444234651386
1605,-0.0506373897294783,-0.0689380778171683,-0.0353807643169438,-0.0264524982443604,-0.0227053174030456,-0.0221654494131955
1613,-0.0185249008597526,-0.0150050627304784,-0.0146069417080071,-0.0129074686484259,-0.011709164499684,-0.0115198495045304
1621,-0.00962134104214284,-0.00830487227172943,-0.00849090296300992,-0.00796463314833647,-0.00741972203950918,-0.00732937341087791
1629,-0.0122915814057083,-0.0130976353735966,-0.0133582688062864,-0.0132177264065526,-0.012947313467918,-0.0129006195059044
1637,-0.00116019935635532,-0.00170564973656952,-0.00190623457556481,-0.00181728671896117,-0.00164093513495793,-0.00161034605035921
1645,-0.00481872096062192,-0.00526324825396721,-0.00536527093638015,-0.00529154136805749,-0.00517285241305313,-0.00515228680704691
1653,-0.00213367206122207,-0.00233683497614003,-0.00251278311487719,-0.0025474870136398,-0.002483771287324,-0.00247187021433391
1661,-0.00318713728485039,-0.00453738513658468,-0.00420813241167996,-0.00382530059240097,-0.00369386145098475,-0.0036745202154914
1669,-0.00174977195888699,-0.00378781014123929,-0.00311000668909584,-0.00242929461479064,-0.00224733102639668,-0.00222232137053909
1677,-0.00177921327191974,-0.00339059389024652,-0.00291371542790789,-0.00242654540599248,-0.0022951364927063,-0.00227703838951942
1685,-0.00186080319695817,-0.00314467294744155,-0.00280011350974978,-0.00244469498063724,-0.00234843193434609,-0.00233516327552565
1693,-0.00270276398558115,-0.00527937536477684,-0.00439873523476106,-0.00356055513461147,-0.0033648948633077,-0.00333928041559388
1701,-0.00295286747618484,-0.00591402226882849,-0.00489030369401248,-0.0039124234578453,-0.00368821364127811,-0.00365912211510197
