index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC
49,381,16,1999,40,-25,45,-15,7,2.29130041880903
50,389,24,1999,40,-25,45,-15,7,2.38927118548426
51,397,32,1999,40,-25,45,-15,7,2.46257702828776
52,405,40,1999,40,-25,45,-15,7,2.44110196277194
53,413,48,1999,40,-25,45,-15,7,2.62420389498468
54,421,56,1999,40,-25,45,-15,7,2.85128873990156
55,429,64,1999,40,-25,45,-15,7,2.66258111263397
56,437,72,1999,40,-25,45,-15,7,2.89004445063687
57,445,80,1999,40,-25,45,-15,7,2.75601870334545
58,453,88,1999,40,-25,45,-15,7,2.58567334861494
59,461,96,1999,40,-25,45,-15,7,2.68244824933184
60,469,104,1999,40,-25,45,-15,7,3.20802030744828
61,477,112,1999,40,-25,45,-15,7,2.95997928040896
62,485,120,1999,40,-25,45,-15,7,2.95140651147958
63,493,128,1999,40,-25,45,-15,7,2.85857090073857
64,501,136,1999,40,-25,45,-15,7,2.93351152812255
65,509,144,1999,40,-25,45,-15,7,2.86380201492169
66,517,152,1999,40,-25,45,-15,7,2.8932300301901
67,525,160,1999,40,-25,45,-15,7,2.74069402584143
68,533,168,1999,40,-25,45,-15,7,2.74923348954104
69,541,176,1999,40,-25,45,-15,7,2.7260574248495
70,549,184,1999,40,-25,45,-15,7,2.73769840262009
71,557,192,1999,40,-25,45,-15,7,2.65850417787366
72,565,200,1999,40,-25,45,-15,7,2.61769014088934
73,573,208,1999,40,-25,45,-15,7,2.63269852286811
74,581,216,1999,40,-25,45,-15,7,2.62098271757388
75,589,224,1999,40,-25,45,-15,7,2.70041827216052
76,597,232,1999,40,-25,45,-15,7,2.45028439094251
77,605,240,1999,40,-25,45,-15,7,2.30672300196945
78,613,248,1999,40,-25,45,-15,7,2.41232679149261
79,621,256,1999,40,-25,45,-15,7,2.22817571129846
80,629,264,1999,40,-25,45,-15,7,2.72210545387809
81,637,272,1999,40,-25,45,-15,7,2.42895974188996
82,645,280,1999,40,-25,45,-15,7,2.27684451891396
83,653,288,1999,40,-25,45,-15,7,2.42384432646686
84,661,296,1999,40,-25,45,-15,7,2.39484708336968
85,669,304,1999,40,-25,45,-15,7,2.5875230559761
86,677,312,1999,40,-25,45,-15,7,2.09642605461239
87,685,320,1999,40,-25,45,-15,7,2.72807709969438
88,693,328,1999,40,-25,45,-15,7,2.26067696801776
89,701,336,1999,40,-25,45,-15,7,2.33399610671474
90,709,344,1999,40,-25,45,-15,7,2.19992244264462
91,717,352,1999,40,-25,45,-15,7,2.13861935125887
92,725,360,1999,40,-25,45,-15,7,2.34125204464281
93,732,1,2000,40,-25,45,-15,7,2.0678551714829
94,739,8,2000,40,-25,45,-15,7,2.0678551714829
95,747,16,2000,40,-25,45,-15,7,2.24471417926684
96,755,24,2000,40,-25,45,-15,7,2.32118427872465
97,763,32,2000,40,-25,45,-15,7,1.97951782300816
98,771,40,2000,40,-25,45,-15,7,2.00048530091796
99,779,48,2000,40,-25,45,-15,7,2.28676721665365
100,787,56,2000,40,-25,45,-15,7,2.3486104290654
101,795,64,2000,40,-25,45,-15,7,2.72413892005376
102,803,72,2000,40,-25,45,-15,7,3.39693611265562
103,811,80,2000,40,-25,45,-15,7,3.17306128281175
104,819,88,2000,40,-25,45,-15,7,2.46676554643382
105,827,96,2000,40,-25,45,-15,7,3.03165027277316
106,835,104,2000,40,-25,45,-15,7,2.67728702845907
107,843,112,2000,40,-25,45,-15,7,2.98373835525489
108,851,120,2000,40,-25,45,-15,7,2.78407970647433
109,859,128,2000,40,-25,45,-15,7,2.88218303262722
110,867,136,2000,40,-25,45,-15,7,3.10067292729912
111,875,144,2000,40,-25,45,-15,7,3.2788781234395
112,883,152,2000,40,-25,45,-15,7,3.15480274702058
113,891,160,2000,40,-25,45,-15,7,3.04418682725772
114,899,168,2000,40,-25,45,-15,7,3.03133270181971
115,907,176,2000,40,-25,45,-15,7,2.98897538411296
116,915,184,2000,40,-25,45,-15,7,2.96704107445953
117,923,192,2000,40,-25,45,-15,7,3.03085141712787
118,931,200,2000,40,-25,45,-15,7,2.90917595225386
119,939,208,2000,40,-25,45,-15,7,2.75644426037097
120,947,216,2000,40,-25,45,-15,7,2.57235532905483
121,955,224,2000,40,-25,45,-15,7,2.63461990991154
122,963,232,2000,40,-25,45,-15,7,2.55530095562995
123,971,240,2000,40,-25,45,-15,7,2.73882384267067
124,979,248,2000,40,-25,45,-15,7,2.36702417239312
125,987,256,2000,40,-25,45,-15,7,2.41333389916948
126,995,264,2000,40,-25,45,-15,7,2.53489180613845
127,1003,272,2000,40,-25,45,-15,7,2.04680971812428
128,1011,280,2000,40,-25,45,-15,7,2.22190840016455
129,1019,288,2000,40,-25,45,-15,7,2.17938030052296
130,1027,296,2000,40,-25,45,-15,7,1.95186728838916
131,1035,304,2000,40,-25,45,-15,7,2.29267830124459
132,1043,312,2000,40,-25,45,-15,7,2.36132961793865
133,1051,320,2000,40,-25,45,-15,7,2.27115301939694
134,1059,328,2000,40,-25,45,-15,7,1.7265467826711
135,1067,336,2000,40,-25,45,-15,7,2.44346362488171
136,1075,344,2000,40,-25,45,-15,7,2.21341141127572
137,1083,352,2000,40,-25,45,-15,7,2.19916234818887
138,1091,360,2000,40,-25,45,-15,7,1.69096928193253
139,1097,1,2001,40,-25,45,-15,7,1.88964071473607
140,1104,8,2001,40,-25,45,-15,7,1.88964071473607
141,1112,16,2001,40,-25,45,-15,7,2.05463528057701
142,1120,24,2001,40,-25,45,-15,7,2.63847637329502
143,1128,32,2001,40,-25,45,-15,7,2.55479686102495
144,1136,40,2001,40,-25,45,-15,7,2.83873504764491
145,1144,48,2001,40,-25,45,-15,7,2.37044485975145
146,1152,56,2001,40,-25,45,-15,7,2.5891291303764
147,1160,64,2001,40,-25,45,-15,7,2.50575521266619
148,1168,72,2001,40,-25,45,-15,7,2.75412297589505
149,1176,80,2001,40,-25,45,-15,7,2.61596259359769
150,1184,88,2001,40,-25,45,-15,7,2.60097699759002
151,1192,96,2001,40,-25,45,-15,7,2.48741075541845
152,1200,104,2001,40,-25,45,-15,7,2.97401874543273
153,1208,112,2001,40,-25,45,-15,7,3.50612880970197
154,1216,120,2001,40,-25,45,-15,7,3.27859507631665
155,1224,128,2001,40,-25,45,-15,7,3.28191614745717
156,1232,136,2001,40,-25,45,-15,7,3.1135421031225
157,1240,144,2001,40,-25,45,-15,7,3.22914677189963
158,1248,152,2001,40,-25,45,-15,7,2.91082750499228
159,1256,160,2001,40,-25,45,-15,7,2.79457714179333
160,1264,168,2001,40,-25,45,-15,7,2.53573669237148
161,1272,176,2001,40,-25,45,-15,7,2.52740753402173
162,1280,184,2001,40,-25,45,-15,7,2.51790757144566
163,1288,192,2001,40,-25,45,-15,7,2.72783037331309
164,1296,200,2001,40,-25,45,-15,7,2.42706064190648
165,1304,208,2001,40,-25,45,-15,7,2.3594674736591
166,1312,216,2001,40,-25,45,-15,7,2.15741929382062
167,1320,224,2001,40,-25,45,-15,7,2.37035678670429
168,1328,232,2001,40,-25,45,-15,7,2.38493690885015
169,1336,240,2001,40,-25,45,-15,7,2.37300345468552
170,1344,248,2001,40,-25,45,-15,7,2.37200717293315
171,1352,256,2001,40,-25,45,-15,7,2.17603324759754
172,1360,264,2001,40,-25,45,-15,7,2.45898052090041
173,1368,272,2001,40,-25,45,-15,7,2.18251079426472
174,1376,280,2001,40,-25,45,-15,7,2.35600694750066
175,1384,288,2001,40,-25,45,-15,7,2.47671280312249
176,1392,296,2001,40,-25,45,-15,7,2.4076343818498
177,1400,304,2001,40,-25,45,-15,7,2.00888255250764
178,1408,312,2001,40,-25,45,-15,7,2.75945688122293
179,1416,320,2001,40,-25,45,-15,7,2.71198909899764
180,1424,328,2001,40,-25,45,-15,7,1.88083134495543
181,1432,336,2001,40,-25,45,-15,7,1.92368736429836
182,1440,344,2001,40,-25,45,-15,7,2.42000591873805
183,1448,352,2001,40,-25,45,-15,7,1.40955193557172
184,1456,360,2001,40,-25,45,-15,7,2.43459304246833
185,1462,1,2002,40,-25,45,-15,7,1.65566408371993
186,1469,8,2002,40,-25,45,-15,7,1.65566408371993
187,1477,16,2002,40,-25,45,-15,7,1.70082148649809
188,1485,24,2002,40,-25,45,-15,7,1.88353607333645
189,1493,32,2002,40,-25,45,-15,7,2.36475099710563
190,1501,40,2002,40,-25,45,-15,7,2.14942362412851
191,1509,48,2002,40,-25,45,-15,7,2.41073756936887
192,1517,56,2002,40,-25,45,-15,7,2.04960075580701
193,1525,64,2002,40,-25,45,-15,7,2.44208496483608
194,1533,72,2002,40,-25,45,-15,7,2.02135793703877
195,1541,80,2002,40,-25,45,-15,7,2.82894713795734
196,1549,88,2002,40,-25,45,-15,7,2.41984273665355
197,1557,96,2002,40,-25,45,-15,7,2.84195644805023
198,1565,104,2002,40,-25,45,-15,7,2.50330591839076
199,1573,112,2002,40,-25,45,-15,7,2.96422973656151
200,1581,120,2002,40,-25,45,-15,7,3.57343319238017
201,1589,128,2002,40,-25,45,-15,7,3.42324065721974
202,1597,136,2002,40,-25,45,-15,7,3.4925906832535
203,1605,144,2002,40,-25,45,-15,7,3.41010446968027
204,1613,152,2002,40,-25,45,-15,7,3.16478542569681
205,1621,160,2002,40,-25,45,-15,7,3.15090915969573
206,1629,168,2002,40,-25,45,-15,7,2.90430574126764
207,1637,176,2002,40,-25,45,-15,7,2.79380705242763
208,1645,184,2002,40,-25,45,-15,7,2.95779563936978
209,1653,192,2002,40,-25,45,-15,7,2.75629660837754
210,1661,200,2002,40,-25,45,-15,7,2.98128118465747
211,1669,208,2002,40,-25,45,-15,7,2.55704971178961
212,1677,216,2002,40,-25,45,-15,7,2.47047464209742
213,1685,224,2002,40,-25,45,-15,7,2.45312529583954
214,1693,232,2002,40,-25,45,-15,7,2.34692509413957
215,1701,240,2002,40,-25,45,-15,7,2.31789901327084
216,1709,248,2002,40,-25,45,-15,7,2.35450989524365
217,1717,256,2002,40,-25,45,-15,7,2.25548530503937
218,1725,264,2002,40,-25,45,-15,7,2.53469058311304
219,1733,272,2002,40,-25,45,-15,7,2.29621525944373
220,1741,280,2002,40,-25,45,-15,7,2.04082737510513
221,1749,288,2002,40,-25,45,-15,7,2.25858834361158
222,1757,296,2002,40,-25,45,-15,7,2.08995342547936
223,1765,304,2002,40,-25,45,-15,7,1.76790544015576
224,1773,312,2002,40,-25,45,-15,7,2.10358411927141
225,1781,320,2002,40,-25,45,-15,7,2.68821228131578
226,1789,328,2002,40,-25,45,-15,7,2.26900663604521
227,1797,336,2002,40,-25,45,-15,7,2.1187929598829
228,1805,344,2002,40,-25,45,-15,7,1.90467569340281
229,1813,352,2002,40,-25,45,-15,7,1.47131452560288
230,1821,360,2002,40,-25,45,-15,7,2.22271805388838
1,1,1,1998,45,-25,50,-15,8,2.36556379649006
2,8,8,1998,45,-25,50,-15,8,2.36556379649006
3,16,16,1998,45,-25,50,-15,8,1.68804872165674
4,24,24,1998,45,-25,50,-15,8,2.01028304094476
5,32,32,1998,45,-25,50,-15,8,1.19074639038234
6,40,40,1998,45,-25,50,-15,8,1.98525556935848
7,48,48,1998,45,-25,50,-15,8,1.54503858393533
8,56,56,1998,45,-25,50,-15,8,2.23713199805395
9,64,64,1998,45,-25,50,-15,8,2.10766278515471
10,72,72,1998,45,-25,50,-15,8,2.07159291566459
11,80,80,1998,45,-25,50,-15,8,2.65530759261038
12,88,88,1998,45,-25,50,-15,8,2.51150579253982
13,96,96,1998,45,-25,50,-15,8,2.7779723008742
14,104,104,1998,45,-25,50,-15,8,2.77955805215538
15,112,112,1998,45,-25,50,-15,8,2.54557181522217
16,120,120,1998,45,-25,50,-15,8,2.63441419047198
17,128,128,1998,45,-25,50,-15,8,2.75356942856776
18,136,136,1998,45,-25,50,-15,8,3.25955526653684
19,144,144,1998,45,-25,50,-15,8,4.13197621151622
20,152,152,1998,45,-25,50,-15,8,4.07868944150073
21,160,160,1998,45,-25,50,-15,8,3.9647307706058
22,168,168,1998,45,-25,50,-15,8,3.88567995725813
23,176,176,1998,45,-25,50,-15,8,3.86267018790296
24,184,184,1998,45,-25,50,-15,8,3.54044813918488
25,192,192,1998,45,-25,50,-15,8,3.44221484938749
26,200,200,1998,45,-25,50,-15,8,3.17151399760539
27,208,208,1998,45,-25,50,-15,8,3.12947207610226
28,216,216,1998,45,-25,50,-15,8,2.92967041227767
29,224,224,1998,45,-25,50,-15,8,2.85100987849624
30,232,232,1998,45,-25,50,-15,8,2.7069074563853
31,240,240,1998,45,-25,50,-15,8,2.48109507934872
32,248,248,1998,45,-25,50,-15,8,2.61241170601046
33,256,256,1998,45,-25,50,-15,8,2.77801075840779
34,264,264,1998,45,-25,50,-15,8,2.57464408268007
35,272,272,1998,45,-25,50,-15,8,2.75631946586096
36,280,280,1998,45,-25,50,-15,8,2.58044791375188
37,288,288,1998,45,-25,50,-15,8,2.58228144566674
38,296,296,1998,45,-25,50,-15,8,2.77666678851665
39,304,304,1998,45,-25,50,-15,8,2.51862862329949
40,312,312,1998,45,-25,50,-15,8,2.40321022803688
41,320,320,1998,45,-25,50,-15,8,2.24409185270346
42,328,328,1998,45,-25,50,-15,8,1.72512763509974
43,336,336,1998,45,-25,50,-15,8,1.95400606345952
44,344,344,1998,45,-25,50,-15,8,2.17456935448534
45,352,352,1998,45,-25,50,-15,8,1.70248318718788
46,360,360,1998,45,-25,50,-15,8,2.27686193481989
47,366,1,1999,45,-25,50,-15,8,2.16892343033675
48,373,8,1999,45,-25,50,-15,8,2.16892343033675
49,381,16,1999,45,-25,50,-15,8,2.24801894581467
50,389,24,1999,45,-25,50,-15,8,1.59233702271228
51,397,32,1999,45,-25,50,-15,8,1.69845091241537
52,405,40,1999,45,-25,50,-15,8,1.50870690090238
53,413,48,1999,45,-25,50,-15,8,1.82393567323945
54,421,56,1999,45,-25,50,-15,8,2.08252810686344
55,429,64,1999,45,-25,50,-15,8,2.59651186465056
56,437,72,1999,45,-25,50,-15,8,2.32740249696295
57,445,80,1999,45,-25,50,-15,8,2.24748193475565
58,453,88,1999,45,-25,50,-15,8,2.44351699339887
59,461,96,1999,45,-25,50,-15,8,2.40825782415443
60,469,104,1999,45,-25,50,-15,8,2.95358374638742
61,477,112,1999,45,-25,50,-15,8,2.73677485347557
62,485,120,1999,45,-25,50,-15,8,2.81345441232727
63,493,128,1999,45,-25,50,-15,8,2.97840879799525
64,501,136,1999,45,-25,50,-15,8,3.36162232400399
65,509,144,1999,45,-25,50,-15,8,3.85588519640868
66,517,152,1999,45,-25,50,-15,8,3.55197704523327
67,525,160,1999,45,-25,50,-15,8,3.55122566741433
68,533,168,1999,45,-25,50,-15,8,4.0118046308119
69,541,176,1999,45,-25,50,-15,8,3.85404753306238
70,549,184,1999,45,-25,50,-15,8,3.79943174397016
71,557,192,1999,45,-25,50,-15,8,3.51503462173928
72,565,200,1999,45,-25,50,-15,8,3.25593537687512
73,573,208,1999,45,-25,50,-15,8,3.07399779911485
74,581,216,1999,45,-25,50,-15,8,2.90333933313437
75,589,224,1999,45,-25,50,-15,8,2.87968243167942
76,597,232,1999,45,-25,50,-15,8,2.79643946260575
77,605,240,1999,45,-25,50,-15,8,2.82291998429933
78,613,248,1999,45,-25,50,-15,8,2.70650208299063
79,621,256,1999,45,-25,50,-15,8,2.81215260221074
80,629,264,1999,45,-25,50,-15,8,2.90527810803329
81,637,272,1999,45,-25,50,-15,8,3.01778595025102
82,645,280,1999,45,-25,50,-15,8,2.80822560623421
83,653,288,1999,45,-25,50,-15,8,2.81122021408796
84,661,296,1999,45,-25,50,-15,8,2.51330493728186
85,669,304,1999,45,-25,50,-15,8,2.52097628532108
86,677,312,1999,45,-25,50,-15,8,2.38606473945059
87,685,320,1999,45,-25,50,-15,8,2.27324340059201
88,693,328,1999,45,-25,50,-15,8,1.98255699642718
89,701,336,1999,45,-25,50,-15,8,1.94709531747037
90,709,344,1999,45,-25,50,-15,8,1.86080105346201
91,717,352,1999,45,-25,50,-15,8,1.40446128673423
92,725,360,1999,45,-25,50,-15,8,1.58411695901273
93,732,1,2000,45,-25,50,-15,8,1.60147012302324
94,739,8,2000,45,-25,50,-15,8,1.60147012302324
95,747,16,2000,45,-25,50,-15,8,2.21360014449473
96,755,24,2000,45,-25,50,-15,8,1.85942968078694
97,763,32,2000,45,-25,50,-15,8,1.98220066599766
98,771,40,2000,45,-25,50,-15,8,1.96065186859859
99,779,48,2000,45,-25,50,-15,8,2.42684938744675
100,787,56,2000,45,-25,50,-15,8,2.07508491010414
101,795,64,2000,45,-25,50,-15,8,2.62130348013139
102,803,72,2000,45,-25,50,-15,8,2.74596938057163
103,811,80,2000,45,-25,50,-15,8,3.0412387314962
104,819,88,2000,45,-25,50,-15,8,2.67743381960735
105,827,96,2000,45,-25,50,-15,8,2.93968009216812
106,835,104,2000,45,-25,50,-15,8,3.02786553963088
107,843,112,2000,45,-25,50,-15,8,3.04510719937164
108,851,120,2000,45,-25,50,-15,8,2.75615038925713
109,859,128,2000,45,-25,50,-15,8,3.009840914017
110,867,136,2000,45,-25,50,-15,8,2.92499688580994
111,875,144,2000,45,-25,50,-15,8,2.96616950305817
112,883,152,2000,45,-25,50,-15,8,2.99578415584296
113,891,160,2000,45,-25,50,-15,8,3.06119007490097
114,899,168,2000,45,-25,50,-15,8,3.24546353663237
115,907,176,2000,45,-25,50,-15,8,3.29133055995087
116,915,184,2000,45,-25,50,-15,8,3.45953556968757
117,923,192,2000,45,-25,50,-15,8,3.38105362221181
118,931,200,2000,45,-25,50,-15,8,3.18086233194907
119,939,208,2000,45,-25,50,-15,8,3.04586284588073
120,947,216,2000,45,-25,50,-15,8,2.79288063144735
121,955,224,2000,45,-25,50,-15,8,2.65668418357838
122,963,232,2000,45,-25,50,-15,8,2.68694180013836
123,971,240,2000,45,-25,50,-15,8,2.5828468673715
124,979,248,2000,45,-25,50,-15,8,2.57974794836446
125,987,256,2000,45,-25,50,-15,8,2.54894429035343
126,995,264,2000,45,-25,50,-15,8,2.67860412642424
127,1003,272,2000,45,-25,50,-15,8,2.586767022085
128,1011,280,2000,45,-25,50,-15,8,2.56894183851638
129,1019,288,2000,45,-25,50,-15,8,2.20058855094943
130,1027,296,2000,45,-25,50,-15,8,2.62250762276529
131,1035,304,2000,45,-25,50,-15,8,2.76459155749035
132,1043,312,2000,45,-25,50,-15,8,2.71640684258135
133,1051,320,2000,45,-25,50,-15,8,2.36307169308402
134,1059,328,2000,45,-25,50,-15,8,2.33549690850821
135,1067,336,2000,45,-25,50,-15,8,1.61972747460445
136,1075,344,2000,45,-25,50,-15,8,1.47257375341521
137,1083,352,2000,45,-25,50,-15,8,2.18050761772108
138,1091,360,2000,45,-25,50,-15,8,0.987212813403971
139,1097,1,2001,45,-25,50,-15,8,1.65409891937043
140,1104,8,2001,45,-25,50,-15,8,1.65409891937043
141,1112,16,2001,45,-25,50,-15,8,1.55559805102744
142,1120,24,2001,45,-25,50,-15,8,1.86948162111681
143,1128,32,2001,45,-25,50,-15,8,1.70506516791949
144,1136,40,2001,45,-25,50,-15,8,2.06670889081548
145,1144,48,2001,45,-25,50,-15,8,1.45487461461143
146,1152,56,2001,45,-25,50,-15,8,2.24675475913499
147,1160,64,2001,45,-25,50,-15,8,1.89080181410758
148,1168,72,2001,45,-25,50,-15,8,2.44426718414187
149,1176,80,2001,45,-25,50,-15,8,2.05288620115356
150,1184,88,2001,45,-25,50,-15,8,2.30308774392129
151,1192,96,2001,45,-25,50,-15,8,2.57326456410328
152,1200,104,2001,45,-25,50,-15,8,2.08837490356373
153,1208,112,2001,45,-25,50,-15,8,4.4477713453285
154,1216,120,2001,45,-25,50,-15,8,3.63959921615949
155,1224,128,2001,45,-25,50,-15,8,3.4453427439886
156,1232,136,2001,45,-25,50,-15,8,3.19455109950893
157,1240,144,2001,45,-25,50,-15,8,3.57426624644075
158,1248,152,2001,45,-25,50,-15,8,3.90547894210784
159,1256,160,2001,45,-25,50,-15,8,3.652960559678
160,1264,168,2001,45,-25,50,-15,8,3.35840856239594
161,1272,176,2001,45,-25,50,-15,8,3.47779941093202
162,1280,184,2001,45,-25,50,-15,8,3.30510950507194
163,1288,192,2001,45,-25,50,-15,8,3.04542582038854
164,1296,200,2001,45,-25,50,-15,8,2.88923025205316
165,1304,208,2001,45,-25,50,-15,8,2.66391769744158
166,1312,216,2001,45,-25,50,-15,8,2.68098093582581
167,1320,224,2001,45,-25,50,-15,8,2.65928928099712
168,1328,232,2001,45,-25,50,-15,8,2.55775018409042
169,1336,240,2001,45,-25,50,-15,8,2.35773032198425
170,1344,248,2001,45,-25,50,-15,8,2.39319143080699
171,1352,256,2001,45,-25,50,-15,8,2.44879106986199
172,1360,264,2001,45,-25,50,-15,8,2.48174706790777
173,1368,272,2001,45,-25,50,-15,8,2.52444730266219
174,1376,280,2001,45,-25,50,-15,8,2.8891388483025
175,1384,288,2001,45,-25,50,-15,8,2.53460439062222
176,1392,296,2001,45,-25,50,-15,8,2.38940497470992
177,1400,304,2001,45,-25,50,-15,8,2.71187528563217
178,1408,312,2001,45,-25,50,-15,8,2.34806377942885
179,1416,320,2001,45,-25,50,-15,8,2.06657811751486
180,1424,328,2001,45,-25,50,-15,8,1.23086987044535
181,1432,336,2001,45,-25,50,-15,8,2.03246563480419
182,1440,344,2001,45,-25,50,-15,8,2.51350211720234
183,1448,352,2001,45,-25,50,-15,8,1.38914189088704
184,1456,360,2001,45,-25,50,-15,8,1.77932816573351
185,1462,1,2002,45,-25,50,-15,8,1.32561179708897
186,1469,8,2002,45,-25,50,-15,8,1.32561179708897
187,1477,16,2002,45,-25,50,-15,8,1.60429182366074
188,1485,24,2002,45,-25,50,-15,8,2.50710574648271
189,1493,32,2002,45,-25,50,-15,8,2.41532919127657
190,1501,40,2002,45,-25,50,-15,8,2.39503310268312
191,1509,48,2002,45,-25,50,-15,8,1.73659469513996
192,1517,56,2002,45,-25,50,-15,8,1.82672306578248
193,1525,64,2002,45,-25,50,-15,8,2.35245728355346
194,1533,72,2002,45,-25,50,-15,8,2.07841273312516
195,1541,80,2002,45,-25,50,-15,8,2.1905403066029
196,1549,88,2002,45,-25,50,-15,8,1.85205348753863
197,1557,96,2002,45,-25,50,-15,8,2.35916418080996
198,1565,104,2002,45,-25,50,-15,8,2.03147715426234
199,1573,112,2002,45,-25,50,-15,8,2.55038038951713
200,1581,120,2002,45,-25,50,-15,8,2.79920608283438
201,1589,128,2002,45,-25,50,-15,8,2.96442752426695
202,1597,136,2002,45,-25,50,-15,8,3.63584549565838
203,1605,144,2002,45,-25,50,-15,8,3.49436336591962
204,1613,152,2002,45,-25,50,-15,8,3.18319884861798
205,1621,160,2002,45,-25,50,-15,8,3.47377798036891
206,1629,168,2002,45,-25,50,-15,8,3.02516920758835
207,1637,176,2002,45,-25,50,-15,8,3.1327987376474
208,1645,184,2002,45,-25,50,-15,8,2.97328010664291
209,1653,192,2002,45,-25,50,-15,8,3.0203990845725
210,1661,200,2002,45,-25,50,-15,8,3.16954523094986
211,1669,208,2002,45,-25,50,-15,8,2.95403805387271
212,1677,216,2002,45,-25,50,-15,8,2.77595482939492
213,1685,224,2002,45,-25,50,-15,8,2.85309950699703
214,1693,232,2002,45,-25,50,-15,8,2.77892414776095
215,1701,240,2002,45,-25,50,-15,8,2.63282944997165
216,1709,248,2002,45,-25,50,-15,8,2.65798889232671
217,1717,256,2002,45,-25,50,-15,8,2.43973795871623
218,1725,264,2002,45,-25,50,-15,8,2.8019061940702
219,1733,272,2002,45,-25,50,-15,8,2.76922598006613
220,1741,280,2002,45,-25,50,-15,8,2.38554802766858
221,1749,288,2002,45,-25,50,-15,8,2.37571890959826
222,1757,296,2002,45,-25,50,-15,8,2.25692497866241
223,1765,304,2002,45,-25,50,-15,8,2.54241931478964
224,1773,312,2002,45,-25,50,-15,8,2.10619173292587
225,1781,320,2002,45,-25,50,-15,8,2.49843178316414
226,1789,328,2002,45,-25,50,-15,8,2.06430725858237
227,1797,336,2002,45,-25,50,-15,8,1.68716304690041
228,1805,344,2002,45,-25,50,-15,8,1.76527135622672
229,1813,352,2002,45,-25,50,-15,8,1.59197097373541
230,1821,360,2002,45,-25,50,-15,8,1.48182447958438
1,1,1,1998,50,-25,55,-15,9,NaN
2,8,8,1998,50,-25,55,-15,9,NaN
3,16,16,1998,50,-25,55,-15,9,NaN
4,24,24,1998,50,-25,55,-15,9,1.69546938998783
5,32,32,1998,50,-25,55,-15,9,1.12405798360736
6,40,40,1998,50,-25,55,-15,9,1.54654319245979
7,48,48,1998,50,-25,55,-15,9,1.86279041496131
8,56,56,1998,50,-25,55,-15,9,1.99848458830981
9,64,64,1998,50,-25,55,-15,9,2.40810055786453
10,72,72,1998,50,-25,55,-15,9,2.15972023028542
11,80,80,1998,50,-25,55,-15,9,1.23017522803419
12,88,88,1998,50,-25,55,-15,9,1.90528800215359
13,96,96,1998,50,-25,55,-15,9,2.27690329265601
14,104,104,1998,50,-25,55,-15,9,2.75994833781226
15,112,112,1998,50,-25,55,-15,9,2.62257689002673
16,120,120,1998,50,-25,55,-15,9,2.60052817214562
17,128,128,1998,50,-25,55,-15,9,2.48501869418592
18,136,136,1998,50,-25,55,-15,9,2.80162322510783
19,144,144,1998,50,-25,55,-15,9,3.62999764955599
20,152,152,1998,50,-25,55,-15,9,3.65170535492117
21,160,160,1998,50,-25,55,-15,9,3.59931112774324
22,168,168,1998,50,-25,55,-15,9,3.45705540179425
23,176,176,1998,50,-25,55,-15,9,3.60405753059437
24,184,184,1998,50,-25,55,-15,9,3.49849013149152
25,192,192,1998,50,-25,55,-15,9,3.63419901990389
26,200,200,1998,50,-25,55,-15,9,3.48954750540198
27,208,208,1998,50,-25,55,-15,9,3.5679802359136
28,216,216,1998,50,-25,55,-15,9,3.38573069976846
29,224,224,1998,50,-25,55,-15,9,3.48725210527307
30,232,232,1998,50,-25,55,-15,9,3.49462135949999
31,240,240,1998,50,-25,55,-15,9,3.16270115722285
32,248,248,1998,50,-25,55,-15,9,2.96691078226961
33,256,256,1998,50,-25,55,-15,9,2.68610658225286
34,264,264,1998,50,-25,55,-15,9,2.66635715292548
35,272,272,1998,50,-25,55,-15,9,2.8693930912251
36,280,280,1998,50,-25,55,-15,9,2.68144811695159
37,288,288,1998,50,-25,55,-15,9,2.89386335621596
38,296,296,1998,50,-25,55,-15,9,2.60802981465862
39,304,304,1998,50,-25,55,-15,9,2.56196314169016
40,312,312,1998,50,-25,55,-15,9,2.46119862611283
41,320,320,1998,50,-25,55,-15,9,2.54538990834983
42,328,328,1998,50,-25,55,-15,9,NaN
43,336,336,1998,50,-25,55,-15,9,NaN
44,344,344,1998,50,-25,55,-15,9,NaN
45,352,352,1998,50,-25,55,-15,9,NaN
46,360,360,1998,50,-25,55,-15,9,NaN
47,366,1,1999,50,-25,55,-15,9,NaN
48,373,8,1999,50,-25,55,-15,9,NaN
49,381,16,1999,50,-25,55,-15,9,NaN
50,389,24,1999,50,-25,55,-15,9,1.91938268558939
51,397,32,1999,50,-25,55,-15,9,2.20663038354717
52,405,40,1999,50,-25,55,-15,9,1.21792612315864
53,413,48,1999,50,-25,55,-15,9,1.6462984243042
54,421,56,1999,50,-25,55,-15,9,2.33020283600602
55,429,64,1999,50,-25,55,-15,9,2.56065067730119
56,437,72,1999,50,-25,55,-15,9,2.25010086312487
57,445,80,1999,50,-25,55,-15,9,2.15012610630797
58,453,88,1999,50,-25,55,-15,9,2.46080550474323
59,461,96,1999,50,-25,55,-15,9,2.03632800420171
60,469,104,1999,50,-25,55,-15,9,2.4798466649629
61,477,112,1999,50,-25,55,-15,9,2.63176896131803
62,485,120,1999,50,-25,55,-15,9,2.84022952434967
63,493,128,1999,50,-25,55,-15,9,3.28759175216016
64,501,136,1999,50,-25,55,-15,9,3.31548132800705
