tc,P,P_LightMax,P2_LightMin,P3_noZoo,P4_maxMLD,P5_minMLD,P6_LightMaxNZ,P7_LightMinNZ,P8_MaxMLDNZ,P9_MinMLDNZ,P10_ZOnly,P11_Zdyn,P12_Nullcline
763,7.66312661186816,16.181616782982,9.07197223878912,63.3363221435652,5.92113839769274,18.2663414328452,94.6911180727025,20.0693812873202,95.6654723634944,95.6654723634944,15.6899507786503,13.0753364944399,12.7905886084034
771,9.71559468833668,15.9838311565977,9.4894828189717,60.0275107133679,6.44380539678429,20.3665949915262,99.7949756349571,19.6003755831661,112.622937955039,112.622937955039,15.6899507786503,12.7365611985423,9.04272741462279
779,12.5614972315036,15.6637531588453,9.96205276759348,58.4445972825571,7.29293600511315,21.7383387147025,108.770812523127,19.3288090316004,135.859608621834,135.859608621834,15.6899507786503,13.4171206446407,0
787,15.9420353258905,15.8459856986842,10.6698327835245,59.2369977520261,8.3327334327328,20.9554138761093,121.184671117102,19.4717321947919,155.65894452513,155.65894452513,15.6899507786503,15.7552215718105,0
795,20.5893426307952,16.4078031695563,11.8335934775967,64.4682784959339,9.71358412605779,21.7303829014768,133.667513117588,20.3144483735032,180.368218938372,180.368218938372,15.6899507786503,19.7716847711471,0
803,26.5882841566891,18.8168857328664,13.954778757504,77.0755806637902,11.4108247818674,20.9628868727386,155.353987487044,22.5180617959281,204.894029087423,204.894029087423,15.6899507786503,24.4063843560236,17.3990179440853
811,27.3859068152328,17.8882738103049,15.2725382361748,87.5674667276493,13.4310291430028,21.029126722795,166.67180853379,23.5610316529692,231.273862014358,231.273862014358,15.6899507786503,27.2751480114305,26.8931387647437
819,24.3333852017954,16.9963248990048,14.3711711065069,86.1862148860512,15.7193076879638,20.3342429288348,153.548143353621,21.4489880566607,256.861390811789,256.861390811789,15.6899507786503,26.9259485349163,26.3200675889382
827,23.9092972389473,16.8548669820118,14.0123399297492,89.1109625556603,18.4216736904469,20.784160161317,138.217052715455,20.3619629129202,289.606802514106,289.606802514106,15.6899507786503,27.489581729102,20.6909967380948
835,23.0368023575014,16.1515703955795,14.4647119747256,97.6145214359893,21.328425281812,19.9445376472984,132.046987916551,20.6758712336563,320.712564153171,320.712564153171,15.6899507786503,31.275389525529,15.4303289974296
843,22.1875224326869,15.7620105149903,14.5013303985106,105.177314186065,24.4121637194604,20.11921471066,123.947993654359,20.4748070206507,356.221960237956,356.221960237956,15.6899507786503,37.8648810367414,8.52978908627642
851,20.5643655971288,15.879087114088,14.7459727428495,113.112739005175,26.6884977919069,18.0225482357233,130.205091982023,20.5667477982965,369.586508992454,369.586508992454,15.6899507786503,47.4974128598541,5.59890922891109
