index,t,days,years,latmin,lonmin,latmax,lonmax,siteID,lpC,sdlpC
92,725,360,1999,40,-35,45,-25,4,1.96324004782039,0.956418196454531
93,732,1,2000,40,-35,45,-25,4,2.19144119864979,0.959455345777709
94,739,8,2000,40,-35,45,-25,4,2.19144119864979,0.959455345777709
95,747,16,2000,40,-35,45,-25,4,2.3118634057212,0.781726839357111
96,755,24,2000,40,-35,45,-25,4,2.11678685278631,0.686448531514438
97,763,32,2000,40,-35,45,-25,4,2.14618842673699,0.809573415573011
98,771,40,2000,40,-35,45,-25,4,1.89534897386471,0.883261591555052
99,779,48,2000,40,-35,45,-25,4,2.03741767034795,0.775432155129049
100,787,56,2000,40,-35,45,-25,4,2.31169578227506,0.671367625895337
101,795,64,2000,40,-35,45,-25,4,1.78102817060073,0.998938419789636
102,803,72,2000,40,-35,45,-25,4,2.46280902278623,0.658762475161594
103,811,80,2000,40,-35,45,-25,4,2.67429052712185,0.634382132782636
104,819,88,2000,40,-35,45,-25,4,2.44841712204186,0.569109299961365
105,827,96,2000,40,-35,45,-25,4,2.81384017851641,0.518032611995507
106,835,104,2000,40,-35,45,-25,4,2.5001903884515,0.522910933907942
107,843,112,2000,40,-35,45,-25,4,2.80384356011899,0.566942301216928
108,851,120,2000,40,-35,45,-25,4,2.52851556079149,0.713774844737041
109,859,128,2000,40,-35,45,-25,4,3.09789337278409,0.554854907470505
110,867,136,2000,40,-35,45,-25,4,3.14709931924721,0.475014499964459
111,875,144,2000,40,-35,45,-25,4,3.03687794487946,0.489945613453735
112,883,152,2000,40,-35,45,-25,4,3.09244315346726,0.324824575390411
113,891,160,2000,40,-35,45,-25,4,3.0180978534919,0.361916041597222
114,899,168,2000,40,-35,45,-25,4,3.10318641313057,0.387996014832892
115,907,176,2000,40,-35,45,-25,4,2.97628211747159,0.320978522272071
116,915,184,2000,40,-35,45,-25,4,2.91609019026144,0.416727423786792
117,923,192,2000,40,-35,45,-25,4,2.70935315017442,0.323790331746806
118,931,200,2000,40,-35,45,-25,4,2.84563903565265,0.310286799621619
119,939,208,2000,40,-35,45,-25,4,2.66289188971317,0.355397768913288
120,947,216,2000,40,-35,45,-25,4,2.53606597692926,0.259196372509574
121,955,224,2000,40,-35,45,-25,4,2.37654440263803,0.323413790985471
122,963,232,2000,40,-35,45,-25,4,2.50100942891428,0.290910869947664
123,971,240,2000,40,-35,45,-25,4,2.35208338482821,0.449651517354435
124,979,248,2000,40,-35,45,-25,4,2.26922745630985,0.299520806204965
125,987,256,2000,40,-35,45,-25,4,2.41688228474121,0.359938496691721
126,995,264,2000,40,-35,45,-25,4,2.27113515425723,0.508847710698555
127,1003,272,2000,40,-35,45,-25,4,1.95599108147229,0.600363596502872
128,1011,280,2000,40,-35,45,-25,4,2.10890079967881,0.579555389086179
129,1019,288,2000,40,-35,45,-25,4,2.17457398171641,0.417288877799025
130,1027,296,2000,40,-35,45,-25,4,2.28740030761501,0.669082107689493
131,1035,304,2000,40,-35,45,-25,4,2.16693642648513,0.665175931507029
132,1043,312,2000,40,-35,45,-25,4,2.16632404280122,0.719116075663732
133,1051,320,2000,40,-35,45,-25,4,1.7158613529996,0.848103840320838
134,1059,328,2000,40,-35,45,-25,4,1.71267019825155,1.04896416274859
135,1067,336,2000,40,-35,45,-25,4,2.18237770441042,0.836195897426734
136,1075,344,2000,40,-35,45,-25,4,2.40751679782912,0.839949609875688
137,1083,352,2000,40,-35,45,-25,4,2.22058251201346,0.798795495177615
138,1091,360,2000,40,-35,45,-25,4,2.1953785575582,0.900751214977801
139,1097,1,2001,40,-35,45,-25,4,2.21364406877992,0.710099069850169
140,1104,8,2001,40,-35,45,-25,4,2.21364406877992,0.710099069850169
141,1112,16,2001,40,-35,45,-25,4,2.09011374845625,0.772515975363736
142,1120,24,2001,40,-35,45,-25,4,2.46348985739462,0.701006939587472
143,1128,32,2001,40,-35,45,-25,4,2.31523632711307,0.697556290848615
144,1136,40,2001,40,-35,45,-25,4,2.30532032782286,0.821630882998273
145,1144,48,2001,40,-35,45,-25,4,1.67206419603816,0.846866851026686
146,1152,56,2001,40,-35,45,-25,4,2.43457401346017,0.682907535213209
147,1160,64,2001,40,-35,45,-25,4,2.13959359884228,0.794116233439788
148,1168,72,2001,40,-35,45,-25,4,2.36553240404847,0.620713100751099
149,1176,80,2001,40,-35,45,-25,4,2.67965449790729,0.516258206797922
150,1184,88,2001,40,-35,45,-25,4,2.48282940022596,0.758070513436529
151,1192,96,2001,40,-35,45,-25,4,2.28021198092603,0.777029637637071
152,1200,104,2001,40,-35,45,-25,4,2.49580284971392,0.699637240900805
153,1208,112,2001,40,-35,45,-25,4,3.22770982882549,0.577336951390222
154,1216,120,2001,40,-35,45,-25,4,3.20764086251423,0.408117876701147
155,1224,128,2001,40,-35,45,-25,4,3.50857002734223,0.422854565110627
156,1232,136,2001,40,-35,45,-25,4,3.42924853180222,0.41517445448951
157,1240,144,2001,40,-35,45,-25,4,3.38116712545163,0.454393673686534
158,1248,152,2001,40,-35,45,-25,4,3.1554446876398,0.41842031051259
159,1256,160,2001,40,-35,45,-25,4,3.00286321900424,0.468962287415837
160,1264,168,2001,40,-35,45,-25,4,2.88743944052066,0.456047774497034
161,1272,176,2001,40,-35,45,-25,4,2.95497699603773,0.419875038640333
162,1280,184,2001,40,-35,45,-25,4,2.84578391656137,0.394883419056638
163,1288,192,2001,40,-35,45,-25,4,2.76527518457271,0.44614579573297
164,1296,200,2001,40,-35,45,-25,4,2.46161422242535,0.379671256594737
165,1304,208,2001,40,-35,45,-25,4,2.51912303811369,0.459391491143046
166,1312,216,2001,40,-35,45,-25,4,2.29109022725243,0.346352902345019
167,1320,224,2001,40,-35,45,-25,4,2.22338270199062,0.296607247132528
168,1328,232,2001,40,-35,45,-25,4,2.31008132143563,0.485935546780276
169,1336,240,2001,40,-35,45,-25,4,2.2629767149688,0.473302177920011
170,1344,248,2001,40,-35,45,-25,4,2.09305918937863,0.382915898822495
171,1352,256,2001,40,-35,45,-25,4,2.15406367459953,0.476663361378178
172,1360,264,2001,40,-35,45,-25,4,2.25428347928033,0.526136459177451
173,1368,272,2001,40,-35,45,-25,4,2.20125531755655,0.539892415089729
174,1376,280,2001,40,-35,45,-25,4,2.65815532487068,0.430350759302573
175,1384,288,2001,40,-35,45,-25,4,2.45528402256365,0.40441211173353
176,1392,296,2001,40,-35,45,-25,4,2.34045582157216,0.825490968541919
177,1400,304,2001,40,-35,45,-25,4,2.17452240823034,0.878581598083715
178,1408,312,2001,40,-35,45,-25,4,2.29917369693703,0.468994194037238
179,1416,320,2001,40,-35,45,-25,4,2.32339295284151,0.661132347556197
180,1424,328,2001,40,-35,45,-25,4,1.79663295436415,0.897238704882917
181,1432,336,2001,40,-35,45,-25,4,2.40475018432487,0.779423097991954
182,1440,344,2001,40,-35,45,-25,4,1.76383889910214,0.855592742131402
183,1448,352,2001,40,-35,45,-25,4,1.39968445194662,1.14175707272646
184,1456,360,2001,40,-35,45,-25,4,2.66487730673676,0.668532644552392
185,1462,1,2002,40,-35,45,-25,4,1.72589411111015,0.913728437618927
186,1469,8,2002,40,-35,45,-25,4,1.72589411111015,0.913728437618927
187,1477,16,2002,40,-35,45,-25,4,1.79599044824614,0.752986952702893
188,1485,24,2002,40,-35,45,-25,4,1.53588064841535,1.30927849132933
189,1493,32,2002,40,-35,45,-25,4,2.68423423424421,0.644458009564918
190,1501,40,2002,40,-35,45,-25,4,2.58687427823756,0.822381085738516
191,1509,48,2002,40,-35,45,-25,4,1.7710517451705,0.959021629076465
192,1517,56,2002,40,-35,45,-25,4,1.71079044508195,0.752383276523757
193,1525,64,2002,40,-35,45,-25,4,1.10706378696491,1.15859810697482
194,1533,72,2002,40,-35,45,-25,4,1.59661974547262,0.996448551767089
195,1541,80,2002,40,-35,45,-25,4,2.61584522396767,0.539670638784518
196,1549,88,2002,40,-35,45,-25,4,2.27357862420353,0.697797225575484
197,1557,96,2002,40,-35,45,-25,4,2.25713170568963,0.721031476301157
198,1565,104,2002,40,-35,45,-25,4,2.43060474978655,0.983166942756701
199,1573,112,2002,40,-35,45,-25,4,2.44662871949292,0.542123967168713
200,1581,120,2002,40,-35,45,-25,4,3.31886326933355,0.586739574785089
201,1589,128,2002,40,-35,45,-25,4,3.51471683563261,0.521948559342889
202,1597,136,2002,40,-35,45,-25,4,3.39606775408362,0.564881954293482
203,1605,144,2002,40,-35,45,-25,4,3.01293427447934,0.40861698145689
204,1613,152,2002,40,-35,45,-25,4,3.03766914357291,0.491436555257902
205,1621,160,2002,40,-35,45,-25,4,2.91205450176982,0.446666162059445
206,1629,168,2002,40,-35,45,-25,4,3.18698097580734,0.461145796295663
207,1637,176,2002,40,-35,45,-25,4,2.91588103455779,0.371744469194021
208,1645,184,2002,40,-35,45,-25,4,2.94263920405643,0.375742513982334
209,1653,192,2002,40,-35,45,-25,4,2.94486597197972,0.386513863464448
210,1661,200,2002,40,-35,45,-25,4,2.82958001008758,0.31171483543211
211,1669,208,2002,40,-35,45,-25,4,2.56463985835137,0.306099377412631
212,1677,216,2002,40,-35,45,-25,4,2.25292416099093,0.335829289525495
213,1685,224,2002,40,-35,45,-25,4,2.24545404921427,0.380913057085969
214,1693,232,2002,40,-35,45,-25,4,2.42410545537711,0.415132686292487
215,1701,240,2002,40,-35,45,-25,4,2.12847005498324,0.424203896603851
216,1709,248,2002,40,-35,45,-25,4,2.12643528496442,0.416118599888087
217,1717,256,2002,40,-35,45,-25,4,2.3989141473128,0.446493596580091
218,1725,264,2002,40,-35,45,-25,4,2.24557060880588,0.561769922755237
219,1733,272,2002,40,-35,45,-25,4,2.34200868163569,0.572320661932463
220,1741,280,2002,40,-35,45,-25,4,2.24646312218519,0.543562779211655
221,1749,288,2002,40,-35,45,-25,4,2.11771408729483,0.802207651977051
222,1757,296,2002,40,-35,45,-25,4,2.05496476044991,0.748603914549415
223,1765,304,2002,40,-35,45,-25,4,2.05505244011826,0.751700348441324
224,1773,312,2002,40,-35,45,-25,4,2.33947658842415,0.787008217111946
225,1781,320,2002,40,-35,45,-25,4,2.52611266704708,0.625196712165724
226,1789,328,2002,40,-35,45,-25,4,2.60968477904184,0.953443441882205
227,1797,336,2002,40,-35,45,-25,4,2.25649968934824,0.908861267110715
228,1805,344,2002,40,-35,45,-25,4,2.04568433599439,1.09213488540741
229,1813,352,2002,40,-35,45,-25,4,1.86011215042081,0.980333154547971
230,1821,360,2002,40,-35,45,-25,4,1.64398162180575,1.23787958108375
1,1,1,1998,45,-35,50,-25,5,1.07691309806017,1.31157097103163
2,8,8,1998,45,-35,50,-25,5,1.07691309806017,1.31157097103163
3,16,16,1998,45,-35,50,-25,5,1.49199566254498,1.35990186368685
4,24,24,1998,45,-35,50,-25,5,1.96527091339216,1.09785334311386
5,32,32,1998,45,-35,50,-25,5,1.62916567451827,1.25107463278721
6,40,40,1998,45,-35,50,-25,5,1.31441210957606,1.31006152535255
7,48,48,1998,45,-35,50,-25,5,1.85436502429469,1.00944646143077
8,56,56,1998,45,-35,50,-25,5,2.05602799793531,0.830162448000432
9,64,64,1998,45,-35,50,-25,5,1.85398345631247,1.0271996324709
10,72,72,1998,45,-35,50,-25,5,2.45336009994987,0.885755768150466
11,80,80,1998,45,-35,50,-25,5,2.18543318444402,0.763222097973096
12,88,88,1998,45,-35,50,-25,5,2.43982204156887,0.647717794736787
13,96,96,1998,45,-35,50,-25,5,2.34275823397857,0.718833750724934
14,104,104,1998,45,-35,50,-25,5,2.40883649072821,0.763898967319817
15,112,112,1998,45,-35,50,-25,5,3.05330570020108,0.524534448133255
16,120,120,1998,45,-35,50,-25,5,2.77506265699196,0.537468758457407
17,128,128,1998,45,-35,50,-25,5,3.74259565357419,0.664411867429896
18,136,136,1998,45,-35,50,-25,5,3.15166019878311,0.503284378218934
19,144,144,1998,45,-35,50,-25,5,3.26917241105072,0.572518509924101
20,152,152,1998,45,-35,50,-25,5,3.5227500809586,0.522741126810359
21,160,160,1998,45,-35,50,-25,5,3.69385540689641,0.42290405668006
22,168,168,1998,45,-35,50,-25,5,3.43101095264212,0.446002905939467
23,176,176,1998,45,-35,50,-25,5,3.26371022869267,0.486353464837399
24,184,184,1998,45,-35,50,-25,5,3.21121933136979,0.415340758146802
25,192,192,1998,45,-35,50,-25,5,3.10117692129063,0.360175130564863
26,200,200,1998,45,-35,50,-25,5,2.98289372348149,0.398282776326358
27,208,208,1998,45,-35,50,-25,5,2.98584480745549,0.321964821522654
28,216,216,1998,45,-35,50,-25,5,2.72665590957579,0.367162423436297
29,224,224,1998,45,-35,50,-25,5,2.67684751021033,0.400883399818904
30,232,232,1998,45,-35,50,-25,5,2.39460302051748,0.404529680294282
31,240,240,1998,45,-35,50,-25,5,2.39114497847215,0.382761184801724
32,248,248,1998,45,-35,50,-25,5,2.47599396042436,0.467197438595325
33,256,256,1998,45,-35,50,-25,5,2.70397520597351,0.426912816079015
34,264,264,1998,45,-35,50,-25,5,2.30414053462016,0.482541157240167
35,272,272,1998,45,-35,50,-25,5,2.61241275612606,0.523946475779711
36,280,280,1998,45,-35,50,-25,5,2.43360625424611,0.548291834839216
37,288,288,1998,45,-35,50,-25,5,2.59544592598884,0.3975070634161
38,296,296,1998,45,-35,50,-25,5,2.66179813131927,0.483943643115928
39,304,304,1998,45,-35,50,-25,5,2.22501920551643,0.75958285375692
40,312,312,1998,45,-35,50,-25,5,2.24633311611954,0.714943803237132
41,320,320,1998,45,-35,50,-25,5,1.80099720324847,0.806701711513508
42,328,328,1998,45,-35,50,-25,5,2.13348571703468,0.880089273020934
43,336,336,1998,45,-35,50,-25,5,2.21193314088901,0.824516847442665
44,344,344,1998,45,-35,50,-25,5,2.03487160089514,1.02092782636158
45,352,352,1998,45,-35,50,-25,5,2.14119978762583,0.955097597437556
46,360,360,1998,45,-35,50,-25,5,2.84707185069379,0.927745448554147
47,366,1,1999,45,-35,50,-25,5,1.79358424243876,1.04146244200669
48,373,8,1999,45,-35,50,-25,5,1.79358424243876,1.04146244200669
49,381,16,1999,45,-35,50,-25,5,2.06373992700301,1.09884982190502
50,389,24,1999,45,-35,50,-25,5,2.10659684672702,0.948448428455907
51,397,32,1999,45,-35,50,-25,5,2.28906531863434,0.782292413989749
52,405,40,1999,45,-35,50,-25,5,1.74648359575023,0.905481965607237
53,413,48,1999,45,-35,50,-25,5,1.91294727309519,0.998662311940023
54,421,56,1999,45,-35,50,-25,5,2.00689183326481,0.774421381995899
55,429,64,1999,45,-35,50,-25,5,2.21489242258234,1.00687629115311
56,437,72,1999,45,-35,50,-25,5,2.58956853746571,0.738899784883614
57,445,80,1999,45,-35,50,-25,5,2.58056598901297,0.536058639932533
58,453,88,1999,45,-35,50,-25,5,2.79673229822439,0.571126030238278
59,461,96,1999,45,-35,50,-25,5,2.38671006242995,0.569288847711612
60,469,104,1999,45,-35,50,-25,5,2.92865358515402,0.661812751107557
61,477,112,1999,45,-35,50,-25,5,3.42416176452853,0.687594143968792
62,485,120,1999,45,-35,50,-25,5,3.14585298123311,0.694666996834619
63,493,128,1999,45,-35,50,-25,5,3.4340185395842,0.401809136915488
64,501,136,1999,45,-35,50,-25,5,3.1570741985453,0.483685742000256
65,509,144,1999,45,-35,50,-25,5,3.39267844728627,0.486343671667563
66,517,152,1999,45,-35,50,-25,5,3.22695011658502,0.504014106207588
67,525,160,1999,45,-35,50,-25,5,3.38248947169384,0.441702671741944
68,533,168,1999,45,-35,50,-25,5,3.31996117640444,0.510349701798144
69,541,176,1999,45,-35,50,-25,5,3.21594018666515,0.516950138369905
70,549,184,1999,45,-35,50,-25,5,3.01595969797598,0.499331618291049
71,557,192,1999,45,-35,50,-25,5,2.71732036587173,0.45810588093326
72,565,200,1999,45,-35,50,-25,5,2.9191473270547,0.409074106488023
73,573,208,1999,45,-35,50,-25,5,2.69374872465976,0.393094632681444
74,581,216,1999,45,-35,50,-25,5,2.85382384123324,0.386799450449418
75,589,224,1999,45,-35,50,-25,5,2.57443244168169,0.485281503167118
76,597,232,1999,45,-35,50,-25,5,2.4688966514557,0.544445754295321
77,605,240,1999,45,-35,50,-25,5,2.53252310286568,0.519552193455043
78,613,248,1999,45,-35,50,-25,5,2.35804514802492,0.406284500519017
79,621,256,1999,45,-35,50,-25,5,2.67390785543253,0.400471413149355
80,629,264,1999,45,-35,50,-25,5,2.90174039295191,0.520109928845681
81,637,272,1999,45,-35,50,-25,5,2.66469563729835,0.408870439065095
82,645,280,1999,45,-35,50,-25,5,2.50299070489624,0.487427008877324
83,653,288,1999,45,-35,50,-25,5,2.48415933005404,0.471042042754409
84,661,296,1999,45,-35,50,-25,5,2.47286509121722,0.612029310403356
85,669,304,1999,45,-35,50,-25,5,2.61393869267177,0.654606900580516
86,677,312,1999,45,-35,50,-25,5,2.27794922185381,0.820826577480073
87,685,320,1999,45,-35,50,-25,5,1.56120986843225,0.958200331026363
88,693,328,1999,45,-35,50,-25,5,1.57763548611769,0.937891803356691
89,701,336,1999,45,-35,50,-25,5,1.88342774734642,1.01754463538219
90,709,344,1999,45,-35,50,-25,5,1.74739716972509,0.985905481523076
91,717,352,1999,45,-35,50,-25,5,1.70658640090968,1.13792428988584
92,725,360,1999,45,-35,50,-25,5,2.16580557161672,0.99800636615679
93,732,1,2000,45,-35,50,-25,5,2.05570577068348,0.973619283587062
94,739,8,2000,45,-35,50,-25,5,2.05570577068348,0.973619283587062
95,747,16,2000,45,-35,50,-25,5,2.1066899058538,0.872887299073773
96,755,24,2000,45,-35,50,-25,5,1.86813803876001,0.860912546534384
97,763,32,2000,45,-35,50,-25,5,1.45687279400725,1.11940716893984
98,771,40,2000,45,-35,50,-25,5,2.21459546503275,0.894597791991256
99,779,48,2000,45,-35,50,-25,5,2.5162296665836,0.608755143901932
100,787,56,2000,45,-35,50,-25,5,2.29509726281983,0.6801544729195
101,795,64,2000,45,-35,50,-25,5,2.41774329153955,0.759157055036793
102,803,72,2000,45,-35,50,-25,5,2.5081994175535,0.67421368566373
103,811,80,2000,45,-35,50,-25,5,2.89608548367673,0.596493012612383
104,819,88,2000,45,-35,50,-25,5,2.94203599296707,0.575867875476163
105,827,96,2000,45,-35,50,-25,5,3.14951534330343,0.585271988041893
106,835,104,2000,45,-35,50,-25,5,2.96291554877694,0.647902623760695
107,843,112,2000,45,-35,50,-25,5,3.01867841305,0.454396266140678
108,851,120,2000,45,-35,50,-25,5,2.50964372085218,0.825209858461609
109,859,128,2000,45,-35,50,-25,5,3.10463189539016,0.471491488456502
110,867,136,2000,45,-35,50,-25,5,3.58230638768288,0.406801885537043
111,875,144,2000,45,-35,50,-25,5,3.39455285348705,0.5307458425716
112,883,152,2000,45,-35,50,-25,5,3.49270136608533,0.461586563077863
113,891,160,2000,45,-35,50,-25,5,3.17327884113337,0.412968872951961
114,899,168,2000,45,-35,50,-25,5,3.30200196064638,0.402354105462825
115,907,176,2000,45,-35,50,-25,5,3.36008791950956,0.354326976882731
116,915,184,2000,45,-35,50,-25,5,3.45267764645025,0.382979143756997
117,923,192,2000,45,-35,50,-25,5,3.22726859573683,0.363790108548413
118,931,200,2000,45,-35,50,-25,5,3.14663629750044,0.335062077841497
119,939,208,2000,45,-35,50,-25,5,3.03078130169516,0.353099412475307
120,947,216,2000,45,-35,50,-25,5,2.87100711043089,0.359178345649242
121,955,224,2000,45,-35,50,-25,5,2.7506766458677,0.369933574415167
122,963,232,2000,45,-35,50,-25,5,2.72519192886095,0.375913107803233
123,971,240,2000,45,-35,50,-25,5,2.46155678865081,0.417757677602915
124,979,248,2000,45,-35,50,-25,5,2.32118834555486,0.420519982207671
125,987,256,2000,45,-35,50,-25,5,2.18915430405386,0.463432417875274
126,995,264,2000,45,-35,50,-25,5,2.24727416342694,0.58336740990921
127,1003,272,2000,45,-35,50,-25,5,2.5763408967968,0.534636376399727
128,1011,280,2000,45,-35,50,-25,5,2.35370116461009,0.569587639957702
129,1019,288,2000,45,-35,50,-25,5,2.58967132686593,0.479569878726472
130,1027,296,2000,45,-35,50,-25,5,2.75768222188526,0.582567003730589
131,1035,304,2000,45,-35,50,-25,5,2.64499330313453,0.671306006894176
132,1043,312,2000,45,-35,50,-25,5,2.29366257303495,0.81078418762578
133,1051,320,2000,45,-35,50,-25,5,2.12107109925853,0.900056455742345
134,1059,328,2000,45,-35,50,-25,5,2.23620177405043,0.950152947389932
135,1067,336,2000,45,-35,50,-25,5,2.38355200856842,0.940111252156647
136,1075,344,2000,45,-35,50,-25,5,1.92723197114198,1.11584049316836
137,1083,352,2000,45,-35,50,-25,5,1.82188822247973,1.19560871309951
138,1091,360,2000,45,-35,50,-25,5,1.06424148452564,1.3856537843086
139,1097,1,2001,45,-35,50,-25,5,2.0777721288104,0.893861175867286
140,1104,8,2001,45,-35,50,-25,5,2.0777721288104,0.893861175867286
141,1112,16,2001,45,-35,50,-25,5,2.20126090258849,0.816193521125722
142,1120,24,2001,45,-35,50,-25,5,2.39833721906028,0.964713100686124
143,1128,32,2001,45,-35,50,-25,5,2.1344793174806,1.04614178441549
144,1136,40,2001,45,-35,50,-25,5,1.89586091500395,1.09813623679192
145,1144,48,2001,45,-35,50,-25,5,1.71179487135282,1.03730992735454
146,1152,56,2001,45,-35,50,-25,5,2.11222811552795,0.73553185379806
147,1160,64,2001,45,-35,50,-25,5,2.24047167545923,0.729414255856175
148,1168,72,2001,45,-35,50,-25,5,2.38744500379644,0.630731835197511
149,1176,80,2001,45,-35,50,-25,5,2.10172410730638,0.714685517682662
150,1184,88,2001,45,-35,50,-25,5,2.25180402119895,0.76852471514874
151,1192,96,2001,45,-35,50,-25,5,2.30821086862901,0.692116817568121
152,1200,104,2001,45,-35,50,-25,5,1.9222137544635,0.840767432729684
153,1208,112,2001,45,-35,50,-25,5,3.42417056530954,0.559653470692937
154,1216,120,2001,45,-35,50,-25,5,2.90422240971538,0.616306074736828
155,1224,128,2001,45,-35,50,-25,5,3.2234167826978,0.61687598546447
156,1232,136,2001,45,-35,50,-25,5,3.43587509919863,0.460462022102513
157,1240,144,2001,45,-35,50,-25,5,3.64314737623889,0.424945213280731
158,1248,152,2001,45,-35,50,-25,5,3.87735697953412,0.403260563470788
159,1256,160,2001,45,-35,50,-25,5,3.74489171417078,0.46570692985294
160,1264,168,2001,45,-35,50,-25,5,3.38837965918044,0.379600484829312
161,1272,176,2001,45,-35,50,-25,5,3.4372806211628,0.35594696818797
162,1280,184,2001,45,-35,50,-25,5,3.42524366706849,0.341359472069802
163,1288,192,2001,45,-35,50,-25,5,3.28201731238662,0.446535090572253
164,1296,200,2001,45,-35,50,-25,5,3.15661442913648,0.377110602727924
165,1304,208,2001,45,-35,50,-25,5,2.88837427084266,0.463577018509346
166,1312,216,2001,45,-35,50,-25,5,2.83547367873008,0.393943368839865
167,1320,224,2001,45,-35,50,-25,5,2.82071379157206,0.457217493656408
168,1328,232,2001,45,-35,50,-25,5,2.77733100626099,0.448400446297946
169,1336,240,2001,45,-35,50,-25,5,2.49287102548524,0.513947833205012
170,1344,248,2001,45,-35,50,-25,5,2.36381253955164,0.405575778641549
171,1352,256,2001,45,-35,50,-25,5,2.36814261669774,0.403561382083874
172,1360,264,2001,45,-35,50,-25,5,2.38415220891082,0.46752481826951
173,1368,272,2001,45,-35,50,-25,5,2.76037991649374,0.554778862087799
174,1376,280,2001,45,-35,50,-25,5,2.87247782213391,0.43466062033232
175,1384,288,2001,45,-35,50,-25,5,2.65314837240685,0.480447734388116
176,1392,296,2001,45,-35,50,-25,5,2.55575727868952,0.724388057517162
177,1400,304,2001,45,-35,50,-25,5,2.24618194094851,0.743126347181103
178,1408,312,2001,45,-35,50,-25,5,2.09432309440772,0.568976076081027
179,1416,320,2001,45,-35,50,-25,5,2.33121372134551,0.625750398744361
180,1424,328,2001,45,-35,50,-25,5,2.11687545249865,0.88252352349184
181,1432,336,2001,45,-35,50,-25,5,2.32509671164076,0.766201964711156
182,1440,344,2001,45,-35,50,-25,5,1.62038373708334,1.08258316168473
183,1448,352,2001,45,-35,50,-25,5,1.07516124051727,1.42713573348962
184,1456,360,2001,45,-35,50,-25,5,2.58039544746951,0.731540617550453
185,1462,1,2002,45,-35,50,-25,5,1.36458704594014,1.12311885312885
186,1469,8,2002,45,-35,50,-25,5,1.36458704594014,1.12311885312885
187,1477,16,2002,45,-35,50,-25,5,2.0923292966881,0.928318902623957
188,1485,24,2002,45,-35,50,-25,5,2.22964911162783,1.21028745605924
189,1493,32,2002,45,-35,50,-25,5,2.37122330364653,0.827978157395146
190,1501,40,2002,45,-35,50,-25,5,2.33386931597268,0.955138753880065
191,1509,48,2002,45,-35,50,-25,5,1.50454189288824,1.10316165692707
192,1517,56,2002,45,-35,50,-25,5,1.61523834195833,1.02922591599409
193,1525,64,2002,45,-35,50,-25,5,1.80526291882603,1.21298567526147
194,1533,72,2002,45,-35,50,-25,5,2.29732218717185,0.870407095396302
195,1541,80,2002,45,-35,50,-25,5,2.39784499355438,0.679219924239702
196,1549,88,2002,45,-35,50,-25,5,2.05350315315166,0.734633729856121
197,1557,96,2002,45,-35,50,-25,5,2.60837023132256,0.681049864533306
198,1565,104,2002,45,-35,50,-25,5,1.83332611109958,0.930131456763094
199,1573,112,2002,45,-35,50,-25,5,2.53647062597443,0.637339302590801
200,1581,120,2002,45,-35,50,-25,5,2.59604322266159,0.828689492634041
201,1589,128,2002,45,-35,50,-25,5,3.17789514367171,0.592649997021158
202,1597,136,2002,45,-35,50,-25,5,3.08632932867061,0.624989149373335
203,1605,144,2002,45,-35,50,-25,5,3.02110332112292,0.343082103297837
204,1613,152,2002,45,-35,50,-25,5,2.67843785754749,0.532702484049109
205,1621,160,2002,45,-35,50,-25,5,2.98652587915562,0.446117463583298
206,1629,168,2002,45,-35,50,-25,5,3.03517279932321,0.427991214902837
207,1637,176,2002,45,-35,50,-25,5,3.12603747136656,0.439877547660989
208,1645,184,2002,45,-35,50,-25,5,3.34433221012776,0.473566799163824
209,1653,192,2002,45,-35,50,-25,5,3.34665293446891,0.419285979840322
210,1661,200,2002,45,-35,50,-25,5,3.19434983110093,0.429536167688018
211,1669,208,2002,45,-35,50,-25,5,3.20730553162523,0.383442064647722
212,1677,216,2002,45,-35,50,-25,5,3.05842544459686,0.487237435487688
213,1685,224,2002,45,-35,50,-25,5,2.91175686377377,0.483838803186594
214,1693,232,2002,45,-35,50,-25,5,2.84920154363469,0.650725956198758
215,1701,240,2002,45,-35,50,-25,5,2.66116630638926,0.567079401755939
216,1709,248,2002,45,-35,50,-25,5,2.52319862601753,0.484252007934378
217,1717,256,2002,45,-35,50,-25,5,2.67273945518954,0.49534313923453
218,1725,264,2002,45,-35,50,-25,5,2.55911111196784,0.560328239393875
219,1733,272,2002,45,-35,50,-25,5,2.67241093605124,0.503993237785003
220,1741,280,2002,45,-35,50,-25,5,2.73178302430634,0.498434464588663
221,1749,288,2002,45,-35,50,-25,5,2.36822842532861,0.762600597757229
222,1757,296,2002,45,-35,50,-25,5,2.17873459713111,0.676344617007132
223,1765,304,2002,45,-35,50,-25,5,2.3653565600087,0.722460289075726
224,1773,312,2002,45,-35,50,-25,5,2.41679417924807,0.943884371369827
225,1781,320,2002,45,-35,50,-25,5,2.71039871067408,0.541034357434346
226,1789,328,2002,45,-35,50,-25,5,2.53797105309272,0.7952725767183
227,1797,336,2002,45,-35,50,-25,5,2.02455209368174,1.12097777618267
228,1805,344,2002,45,-35,50,-25,5,1.42286133885274,1.34658801449533
229,1813,352,2002,45,-35,50,-25,5,2.07920867605078,0.868117617096933
230,1821,360,2002,45,-35,50,-25,5,1.4706844409827,1.26543976492999
1,1,1,1998,50,-35,55,-25,6,NaN,1.37453824459077
2,8,8,1998,50,-35,55,-25,6,NaN,1.37453824459077
3,16,16,1998,50,-35,55,-25,6,NaN,1.42133198827985
